time/time_elapsed,train/actor_loss,time/fps,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total timesteps,rollout/success rate,train/n_updates,time/episodes,train/critic_loss
31168,209.4282940673828,20,0.001,356.6,-1339.0690258900001,623385,1.0,623200,967,334.01898456573485
31182,214.5168426513672,20,0.001,355.74,-1337.8233007600002,623696,1.0,623500,968,426.0578859329224
31191,214.3374349975586,20,0.001,354.12,-1318.8656572400002,623892,1.0,623700,969,367.8084051132202
31221,210.6546450805664,19,0.001,354.8,-1319.3651129500001,624408,1.0,624300,970,472.9882772445679
31232,209.76656555175782,20,0.001,354.99,-1328.8516398699999,624669,1.0,624500,971,341.4698943710327
31240,209.68963836669923,20,0.001,353.92,-1321.3474268100001,624834,1.0,624700,972,381.7208508682251
31253,211.10939056396484,20,0.001,351.8,-1298.27869527,625141,1.0,625000,973,321.82217735290527
31273,208.56283142089845,19,0.001,353.05,-1304.5555847300002,625447,1.0,625300,974,717.2589278793334
31302,209.6670199584961,20,0.001,357.06,-1306.6206594000002,626093,1.0,625900,975,516.882911529541
31306,214.30698425292968,20,0.001,353.85,-1298.90760263,626185,1.0,626000,976,469.31863010406494
31319,215.6031509399414,20,0.001,353.21,-1303.06525275,626461,1.0,626300,977,553.5184072875977
31325,217.20681182861327,20,0.001,350.21,-1283.8839462400001,626543,1.0,626400,978,310.6352575302124
31337,218.43164978027343,19,0.001,348.77,-1277.2705820400001,626713,1.0,626600,979,433.93911186218264
31351,212.7657958984375,20,0.001,350.49,-1284.75828372,627032,1.0,626900,980,318.07830020904544
31366,206.62611938476562,20,0.001,351.16,-1283.2779981699998,627369,1.0,627200,981,435.54945770263674
31380,217.3203988647461,20,0.001,349.95,-1277.2971736500003,627698,1.0,627500,982,522.1273635482788
31395,215.44509063720704,19,0.001,348.58,-1265.3962297799999,627896,1.0,627700,983,607.5812912368774
31410,213.39925720214845,20,0.001,348.36,-1275.45871074,628218,1.0,628100,984,368.79247150421145
31426,217.5167205810547,20,0.001,350.02,-1283.79385305,628581,1.0,628400,985,497.86831130981443
31439,208.30420135498048,20,0.001,350.74,-1280.55287098,628873,1.0,628700,986,408.28121002197264
31460,212.61984100341797,20,0.001,351.85,-1295.85448463,629226,1.0,629100,987,438.07576629638675
31475,205.65556091308594,20,0.001,353.14,-1310.0596824,629547,1.0,629400,988,530.7304251861573
31502,213.8850277709961,20,0.001,357.3,-1321.3069434,630178,1.0,630000,989,294.9784627151489
31523,209.66034576416016,20,0.001,357.27,-1318.2110002399997,630512,1.0,630400,990,475.5662854766846
31544,214.9641729736328,20,0.001,359.78,-1324.5580657999997,630969,1.0,630800,991,762.7852297210693
31563,214.20669006347657,20,0.001,359.71,-1322.1861743799998,631414,1.0,631300,992,311.39380214691164
31583,207.96076721191406,20,0.001,360.56,-1316.7994551199997,631733,1.0,631600,993,348.28108840942383
31608,212.02229705810547,20,0.001,363.14,-1311.65323694,632289,1.0,632100,994,324.49874656677247
31628,212.70782897949218,20,0.001,358.19,-1318.1154189499998,632729,1.0,632600,995,280.4949074172974
31656,210.13593048095703,20,0.001,359.48,-1319.60267607,633240,1.0,633100,996,598.0948181152344
31663,208.9484487915039,20,0.001,357.49,-1304.3560859099998,633381,1.0,633200,997,548.5752458190918
31681,211.57627044677736,20,0.001,357.71,-1307.72046613,633796,1.0,633600,998,215.95711158752442
31698,212.98745239257812,20,0.001,359.8,-1327.3929951999996,634094,1.0,633900,999,430.4241397476196
31707,212.56415588378906,20,0.001,357.58,-1319.4562212,634248,1.0,634100,1000,417.3297146606445
31726,217.4699215698242,20,0.001,358.08,-1333.2205396,634670,1.0,634500,1001,591.2148424911499
31743,212.62832092285157,20,0.001,358.75,-1339.7454917500002,635052,1.0,634900,1002,414.1721774673462
31767,217.10492248535155,20,0.001,360.07,-1350.37388798,635461,1.0,635300,1003,532.2674682617187
31783,215.9145474243164,20,0.001,360.25,-1347.3141780300002,635797,1.0,635600,1004,526.53299533844
31801,215.37690979003906,20,0.001,361.15,-1353.61577185,636220,1.0,636100,1005,349.195576133728
31821,211.2769546508789,20,0.001,358.28,-1366.3506453900002,636573,1.0,636400,1006,453.96244441986084
31833,212.54863586425782,20,0.001,356.91,-1360.30728829,636789,1.0,636600,1007,691.2541722106934
31850,211.43736938476562,20,0.001,359.63,-1377.18942385,637185,1.0,637000,1008,385.1307431793213
31870,216.16625,20,0.001,361.04,-1386.7705144300003,637648,1.0,637500,1009,425.60418521881104
31883,211.98978057861328,20,0.001,362.04,-1391.87056607,637825,1.0,637700,1010,428.2739719772339
31902,211.7081005859375,20,0.001,362.9,-1397.8541854500002,638198,1.0,638000,1011,813.0632785797119
31913,209.71902557373048,20,0.001,362.73,-1399.3262903300001,638444,1.0,638300,1012,562.8705575942993
31929,216.65914916992188,20,0.001,361.72,-1399.5006199599998,638838,1.0,638700,1013,367.81965705871585
31979,210.40986022949218,20,0.001,369.18,-1402.9903314699998,639810,1.0,639700,1014,408.1281382751465
32000,215.7661895751953,20,0.001,370.35,-1409.3880792899997,640252,1.0,640100,1015,525.8017455291748
32018,215.49064086914063,20,0.001,368.38,-1392.6445762099997,640567,1.0,640400,1016,415.11094978332517
32022,219.42012359619142,20,0.001,360.11,-1373.80177,640638,1.0,640500,1017,273.2905472946167
32206,211.06774322509764,20,0.001,395.15,-1438.1321529900001,644416,1.0,644300,1018,353.8820191574097
32253,211.71551147460937,20,0.001,401.39,-1447.33465856,645409,1.0,645300,1019,354.5067304611206
32267,208.1391586303711,20,0.001,401.75,-1460.0922040700002,645685,1.0,645500,1020,501.5281802368164
32282,214.2598162841797,20,0.001,402.14,-1461.3682358700003,646006,1.0,645900,1021,475.5834672164917
32309,214.94521423339845,20,0.001,404.35,-1463.89820435,646578,1.0,646400,1022,335.68664661407473
32322,214.22839935302736,20,0.001,405.3,-1470.4467640700004,646783,1.0,646600,1023,448.49278831481934
32329,209.6467770385742,20,0.001,404.73,-1472.2664080700001,646919,1.0,646800,1024,650.1585542678833
32343,211.18224548339845,20,0.001,405.48,-1472.1458103100001,647231,1.0,647100,1025,311.32390773773193
32352,213.53244842529296,20,0.001,406.1,-1474.3038520500004,647431,1.0,647300,1026,486.51424659729
32366,212.1584796142578,20,0.001,397.83,-1455.52513483,647759,1.0,647600,1027,395.4872236251831
32402,218.92555236816406,20,0.001,400.66,-1453.54304253,648439,1.0,648300,1028,312.09472366333006
32419,218.89174926757812,20,0.001,400.85,-1462.0618691400005,648823,1.0,648700,1029,391.9162907028198
32434,215.75835906982422,20,0.001,399.53,-1449.6085250500003,649084,1.0,648900,1030,494.1637244415283
32448,211.48301971435546,20,0.001,398.84,-1450.61562405,649324,1.0,649200,1031,652.0484881591797
32460,213.9213201904297,20,0.001,395.46,-1436.43400658,649595,1.0,649400,1032,337.13783309936525
32471,218.91666137695313,20,0.001,390.02,-1436.7803108299997,649854,1.0,649700,1033,362.14430366516115
32486,217.12211059570313,20,0.001,392.37,-1456.2492051699999,650206,1.0,650100,1034,612.3162328720093
32498,216.3608447265625,20,0.001,388.66,-1451.2630437999997,650365,1.0,650200,1035,289.2882766342163
32504,214.78332092285157,20,0.001,387.93,-1442.1547136399995,650469,1.0,650300,1036,495.9221619415283
32528,211.49793579101564,20,0.001,389.78,-1440.7443448699998,650983,1.0,650800,1037,455.40547565460207
32532,219.48342651367187,20,0.001,388.26,-1427.59663654,651081,1.0,650900,1038,436.798356552124
32543,216.44667602539062,20,0.001,385.23,-1396.8780768399997,651326,1.0,651200,1039,524.3357871246338
32560,211.11682678222655,20,0.001,387.23,-1406.1211460299996,651611,1.0,651500,1040,700.4902568054199
32573,217.75582000732422,20,0.001,386.2,-1409.5285051299995,651854,1.0,651700,1041,442.1455665206909
32597,218.09413848876954,20,0.001,388.75,-1432.9118408499996,652420,1.0,652300,1042,432.20900093078615
32617,215.96750366210938,20,0.001,389.67,-1438.2606700799997,652806,1.0,652700,1043,478.1182582855225
32632,216.1620309448242,20,0.001,386.83,-1432.8162555099998,653059,1.0,652900,1044,260.98837169647214
32647,216.78890045166017,20,0.001,387.76,-1431.9587473100003,653397,1.0,653200,1045,627.9844446945191
32655,213.57533050537108,20,0.001,383.76,-1418.00374924,653581,1.0,653400,1046,360.30452640533446
32663,216.30532897949217,20,0.001,383.27,-1419.1546705199999,653780,1.0,653600,1047,610.9703219985962
32691,211.83981018066407,20,0.001,387.13,-1454.2407642399996,654287,1.0,654100,1048,526.4282316970825
32698,216.59654571533204,20,0.001,384.62,-1439.8888254699998,654410,1.0,654300,1049,341.6840877914429
32714,220.15203063964844,20,0.001,384.38,-1430.7720677300001,654773,1.0,654600,1050,381.1088264083862
32728,216.61071105957032,20,0.001,385.66,-1437.24437897,655103,1.0,655000,1051,429.40449542999266
32745,226.41971405029298,20,0.001,384.49,-1452.19892773,655368,1.0,655200,1052,360.28566375732424
32760,218.14831420898437,20,0.001,384.61,-1470.34400731,655683,1.0,655500,1053,400.0966025924683
32774,215.94543426513673,20,0.001,384.28,-1466.9751336800002,655975,1.0,655800,1054,422.3159451675415
32785,219.97175689697266,20,0.001,384.67,-1460.5869579300002,656241,1.0,656100,1055,536.3352961730957
32827,215.6346270751953,20,0.001,382.47,-1469.7571499900005,657021,1.0,656900,1056,491.8953226470947
32840,214.55491119384766,20,0.001,382.8,-1468.7487882800006,657343,1.0,657200,1057,552.4460916137696
32850,215.44158782958985,20,0.001,383.0,-1465.62740304,657576,1.0,657400,1058,628.1860346603394
32862,223.3977835083008,20,0.001,376.23,-1449.14158369,657772,1.0,657600,1059,559.7328754043579
32872,218.37757019042968,20,0.001,373.51,-1444.8549098,657901,1.0,657800,1060,613.2279051589966
32878,212.5628289794922,20,0.001,370.68,-1433.6729053399997,658032,1.0,657900,1061,311.21222984313965
32890,211.61232177734374,20,0.001,370.94,-1433.2518945699996,658301,1.0,658200,1062,381.61208602905276
32907,214.88539306640624,20,0.001,367.85,-1452.3370511599996,658670,1.0,658500,1063,584.1452727508545
32915,219.16027893066405,20,0.001,368.21,-1456.3726951500003,658875,1.0,658700,1064,358.76900444030764
32931,215.10005645751954,20,0.001,364.45,-1437.8397971699999,659105,1.0,659000,1065,473.84796852111816
32943,215.39228210449218,20,0.001,363.11,-1448.39904253,659360,1.0,659200,1066,599.6132748031616
32965,216.9303500366211,20,0.001,364.72,-1441.7174903599998,659857,1.0,659700,1067,463.63620609283447
32987,216.71738677978516,20,0.001,365.91,-1446.21472723,660287,1.0,660100,1068,638.5496508789063
32995,218.3380679321289,20,0.001,365.05,-1445.5462788399998,660397,1.0,660200,1069,304.3595858001709
33008,222.42227569580078,20,0.001,362.46,-1443.80234475,660654,1.0,660500,1070,276.1762348175049
33025,218.80055267333984,20,0.001,363.81,-1443.69010386,661050,1.0,660900,1071,500.4763280487061
33038,215.74812652587892,20,0.001,365.25,-1458.2332852799998,661359,1.0,661200,1072,319.9254978179932
33061,221.7651254272461,20,0.001,365.6,-1457.8584043999997,661701,1.0,661600,1073,411.2766312408447
33070,217.78401794433594,20,0.001,364.5,-1457.1979244999998,661897,1.0,661700,1074,539.0282373046875
33085,218.13893829345704,20,0.001,361.6,-1462.29758099,662253,1.0,662100,1075,801.0323569488526
33096,217.27722686767578,20,0.001,363.15,-1470.0904866600001,662500,1.0,662300,1076,457.93880207061767
33109,216.94537780761718,20,0.001,362.69,-1473.7085569,662730,1.0,662600,1077,406.49281929016115
33126,219.78230529785156,20,0.001,364.87,-1484.8963782099997,663030,1.0,662900,1078,602.534366645813
33138,216.14029907226563,20,0.001,366.02,-1498.2425726299998,663315,1.0,663200,1079,486.2074820709229
33152,217.32065307617188,20,0.001,366.01,-1507.3873340599996,663633,1.0,663500,1080,535.8669047164917
33190,223.19357635498048,20,0.001,369.84,-1510.7099546599995,664353,1.0,664200,1081,498.762131652832
33206,219.95778442382812,20,0.001,370.04,-1512.4036823199997,664702,1.0,664600,1082,664.1718067932129
33233,212.92091857910157,20,0.001,373.8,-1527.4912763600003,665276,1.0,665100,1083,485.3150624847412
33240,216.63716461181642,20,0.001,371.67,-1509.298987,665385,1.0,665200,1084,339.98885265350344
33251,223.6449594116211,20,0.001,370.12,-1505.8137321699999,665593,1.0,665400,1085,441.5831131744385
33265,215.70612274169923,20,0.001,370.14,-1508.3852620799998,665887,1.0,665700,1086,502.5044347000122
33279,220.24718536376952,20,0.001,369.75,-1493.32440459,666201,1.0,666100,1087,472.7289739990234
33293,212.79321228027345,20,0.001,368.97,-1487.9583293899998,666444,1.0,666300,1088,386.24062942504884
33321,213.4060678100586,20,0.001,368.18,-1480.35350744,666996,1.0,666800,1089,331.246968460083
33330,220.79035278320313,20,0.001,366.6,-1466.93347739,667172,1.0,667000,1090,515.215217590332
33343,218.71230194091797,20,0.001,364.82,-1474.7311924999997,667451,1.0,667300,1091,381.1037823104858
33357,219.2859963989258,20,0.001,362.54,-1475.87893096,667668,1.0,667500,1092,730.8251971054077
33372,222.4486541748047,20,0.001,361.81,-1471.7679649099998,667914,1.0,667800,1093,406.2929648590088
33390,216.72239990234374,20,0.001,360.21,-1483.5786533,668310,1.0,668200,1094,448.91662879943846
33421,217.33329040527343,20,0.001,361.85,-1467.8574024700001,668914,1.0,668800,1095,315.1551822280884
33435,218.33494567871094,20,0.001,359.54,-1473.9801221700002,669194,1.0,669000,1096,401.84025817871094
33459,222.89491485595704,20,0.001,363.7,-1490.4110540200002,669751,1.0,669600,1097,285.34653324127197
33476,218.2113360595703,20,0.001,363.04,-1487.54928624,670100,1.0,669900,1098,484.88383949279785
33491,219.2560205078125,20,0.001,362.48,-1476.61879833,670342,1.0,670200,1099,672.3600700759888
33511,214.26052185058595,20,0.001,365.44,-1508.0419261,670792,1.0,670600,1100,247.93439601898194
33538,219.04436614990234,20,0.001,366.73,-1514.1914715899998,671343,1.0,671200,1101,484.17427532196047
33549,213.91978942871094,20,0.001,364.51,-1496.6641815999997,671503,1.0,671400,1102,583.7690160369873
33565,216.51113861083985,20,0.001,364.2,-1492.0358748299998,671881,1.0,671700,1103,426.4465965270996
33577,213.47268676757812,20,0.001,363.51,-1478.66316392,672148,1.0,672000,1104,693.9218150711059
33600,221.99002014160158,20,0.001,363.96,-1467.75878474,672616,1.0,672500,1105,282.14031383514407
33613,219.86161224365233,20,0.001,362.61,-1442.3907236799998,672834,1.0,672700,1106,342.35553455352783
33640,210.7195458984375,20,0.001,366.45,-1450.00813391,673434,1.0,673300,1107,617.1114685440064
33704,221.43339752197267,20,0.001,375.49,-1454.52027505,674734,1.0,674600,1108,316.471301612854
33711,219.6256317138672,20,0.001,372.59,-1437.6713165099998,674907,1.0,674800,1109,478.26857219696046
33724,218.23109985351562,20,0.001,372.99,-1445.79936285,675124,1.0,675000,1110,425.74383068084717
33742,220.58435424804688,20,0.001,372.42,-1447.5308971999998,675440,1.0,675300,1111,470.9631460952759
33753,221.21776916503907,20,0.001,372.56,-1447.04727105,675700,1.0,675500,1112,346.154727897644
33764,217.6985238647461,20,0.001,371.05,-1447.8272354299997,675943,1.0,675800,1113,619.0197109222412
33778,223.07024627685547,20,0.001,364.38,-1453.3210445599998,676248,1.0,676100,1114,338.9026908874512
33789,218.5399597167969,20,0.001,361.4,-1437.3857109399999,676392,1.0,676200,1115,368.28177467346194
33803,219.42996978759766,20,0.001,361.07,-1445.33742783,676674,1.0,676500,1116,690.6333715057373
33811,218.7920669555664,20,0.001,362.02,-1448.3100682899997,676840,1.0,676700,1117,423.8076625442505
33829,220.50737854003907,20,0.001,328.48,-1394.0003943899999,677264,1.0,677100,1118,300.24559558868407
33858,216.92341369628906,20,0.001,323.78,-1382.27149057,677787,1.0,677600,1119,558.4216674423218
33865,219.57728302001954,20,0.001,322.32,-1364.0437713800002,677917,1.0,677800,1120,689.3445021057129
33877,218.5973223876953,20,0.001,321.9,-1358.0227082000001,678196,1.0,678000,1121,439.95552421569823
33889,217.84772491455078,20,0.001,318.87,-1355.40922834,678465,1.0,678300,1122,594.6435458374024
33909,220.41178985595704,20,0.001,320.51,-1366.08352655,678834,1.0,678700,1123,554.9008872222901
33928,219.6380709838867,20,0.001,322.63,-1383.3594743200001,679182,1.0,679000,1124,599.2036904525756
33943,213.46851745605468,20,0.001,322.97,-1377.725928,679528,1.0,679400,1125,400.1405227279663
33955,217.94114135742188,20,0.001,323.78,-1385.7202554999997,679809,1.0,679700,1126,507.56697666168213
33969,220.78877685546874,20,0.001,323.03,-1384.2621553999998,680062,1.0,679900,1127,400.08770713806155
33981,221.1202505493164,20,0.001,318.15,-1382.2406453699996,680254,1.0,680100,1128,344.16633769989016
34021,217.57699035644532,20,0.001,323.51,-1382.7540573199994,681174,1.0,681000,1129,360.11500579833984
34033,220.04082641601562,20,0.001,322.61,-1374.4379461699996,681345,1.0,681200,1130,371.47406803131105
34047,223.3332504272461,20,0.001,322.73,-1378.8751477199994,681597,1.0,681400,1131,480.32865180969236
34058,220.60581970214844,20,0.001,322.52,-1372.4675983799998,681847,1.0,681700,1132,430.59622074127196
34105,212.18956146240234,20,0.001,329.23,-1387.6985317199997,682777,1.0,682600,1133,414.31335067749023
34135,217.0745394897461,20,0.001,332.59,-1390.0811874400001,683465,1.0,683300,1134,469.8462470245361
34184,218.75082397460938,20,0.001,340.66,-1395.2589600399997,684431,1.0,684300,1135,355.559575920105
34199,220.7700393676758,20,0.001,343.07,-1409.9308075499998,684776,1.0,684600,1136,337.49538093566895
34211,218.88595886230468,20,0.001,340.35,-1412.74879303,685018,1.0,684900,1137,257.47827354431155
34222,223.8223092651367,20,0.001,341.02,-1419.4843421199998,685183,1.0,685000,1138,428.4474571990967
34230,221.71487579345703,20,0.001,340.15,-1411.9377705099998,685341,1.0,685200,1139,348.40830516815186
34260,223.5244775390625,20,0.001,343.97,-1410.30262293,686008,1.0,685900,1140,753.4147912979126
34266,213.71115356445313,20,0.001,342.89,-1400.6795701800002,686143,1.0,686000,1141,379.3060043334961
