train/ent_coef,rollout/ep_rew_mean,rollout/success rate,train/std,time/fps,time/episodes,train/ent_coef_loss,time/total timesteps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,time/time_elapsed
0.06429801881313324,-64.92683828,0.06,0.04998771846294403,30,2180,-2.086026668548584,213754,97.73,10682,0.0003,58.61430740356445,71.78666687011719,7062
0.064043790102005,-65.29032405,0.05,0.04998674988746643,29,2184,-2.265928030014038,214154,98.66,10702,0.0003,67.60859680175781,72.34561157226562,7262
0.063813716173172,-65.94380075,0.04,0.0499878004193306,28,2188,-1.5257773399353027,214554,99.05,10722,0.0003,2.5752015113830566,72.8497085571289,7490
0.06357886642217636,-65.37540428,0.04,0.0499853640794754,27,2192,-5.509949684143066,214954,99.05,10742,0.0003,65.95633697509766,72.6519546508789,7694
0.06333045661449432,-64.29544068,0.04,0.049982957541942596,27,2196,-2.8533596992492676,215354,99.05,10762,0.0003,37.98223114013672,72.67182922363281,7892
0.06307346373796463,-64.41005192,0.04,0.049978625029325485,26,2200,-1.6094586849212646,215754,99.05,10782,0.0003,19.80453109741211,71.55934143066406,8095
0.06285417079925537,-62.28509995999999,0.03,0.04997822642326355,25,2204,-7.874179840087891,216154,99.22,10802,0.0003,25.27678108215332,72.03981018066406,8319
0.06260369718074799,-62.137027929999995,0.03,0.049976199865341187,25,2208,-1.1387643814086914,216554,99.22,10822,0.0003,60.8664436340332,72.50060272216797,8520
0.0623888298869133,-62.461062590000004,0.03,0.04997609183192253,24,2212,-3.217165946960449,216954,99.22,10842,0.0003,60.245567321777344,71.58236694335938,8709
0.06216636300086975,-62.73803863999999,0.03,0.049974530935287476,24,2216,-7.439723014831543,217354,99.22,10862,0.0003,58.579063415527344,72.00001525878906,8940
0.06193656474351883,-61.81074719999999,0.03,0.04997190833091736,23,2220,-5.484643936157227,217754,99.22,10882,0.0003,3.2768635749816895,72.19587707519531,9160
0.06170811504125595,-62.050266349999994,0.03,0.04996965453028679,23,2224,-2.507444143295288,218154,99.22,10902,0.0003,3.471208333969116,72.19145965576172,9389
0.0614878349006176,-62.85544914000001,0.02,0.04996756464242935,22,2228,-4.409111976623535,218554,99.88,10922,0.0003,79.28663635253906,71.6427001953125,9647
0.06128795072436333,-62.326222040000005,0.02,0.049967341125011444,22,2232,-4.750906944274902,218954,99.88,10942,0.0003,2.863642454147339,71.92805480957031,9920
0.06110994517803192,-62.4298091,0.01,0.04996931552886963,21,2236,-1.5421689748764038,219354,99.98,10962,0.0003,47.529293060302734,72.03636932373047,10136
0.0609312579035759,-63.018752299999996,0.01,0.049970727413892746,21,2240,-6.416523456573486,219754,99.98,10982,0.0003,44.11080551147461,70.80821228027344,10354
0.06073734164237976,-63.448921170000006,0.01,0.04997214674949646,20,2244,-2.6584525108337402,220154,99.98,11002,0.0003,58.228614807128906,71.55520629882812,10516
0.06050189211964607,-62.95454674,0.01,0.049969784915447235,20,2248,-4.175861358642578,220554,99.98,11022,0.0003,44.748313903808594,71.69390869140625,10741
0.06025594845414162,-61.96390463999999,0.0,0.049966298043727875,20,2252,0.278929203748703,220954,100.0,11042,0.0003,41.87967300415039,71.12448120117188,10983
0.06003923714160919,-62.21322671,0.0,0.04996439069509506,19,2256,-7.60615348815918,221354,100.0,11062,0.0003,58.17504119873047,70.93185424804688,11231
