time/total timesteps,time/episodes,rollout/ep_len_mean,rollout/success rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss
452325,14122,10.25,0.98,6,-1239.1201172299998,67420,0.001,452220,17603248.45,13877.04404296875
452344,14123,10.4,0.98,6,-1242.4977418699998,67431,0.001,452240,14991468.25,13913.2994140625
452349,14124,10.42,0.98,6,-1262.6260756799998,67464,,,,
452351,14125,9.44,0.99,6,-1213.28716214,67466,,,,
452353,14126,9.43,0.99,6,-1203.08712881,67473,,,,
452358,14127,9.29,0.99,6,-1187.2199610400003,67476,,,,
452458,14128,10.21,0.98,6,-1222.06920266,67533,0.001,452340,14887877.55,14181.02958984375
452474,14129,10.35,0.98,6,-1226.0274437100002,67548,0.001,452360,16803463.6375,13633.4404296875
452482,14130,10.36,0.98,6,-1245.0219457500002,67588,0.001,452380,15707433.775,13986.0400390625
452488,14131,10.36,0.98,6,-1264.77353936,67601,,,,
452493,14132,9.64,0.98,6,-1261.5232717000001,67609,,,,
452501,14133,9.67,0.98,6,-1251.61105099,67613,0.001,452400,13431227.075,14096.219140625
452506,14134,9.65,0.98,6,-1252.55910747,67626,,,,
452518,14135,9.74,0.98,6,-1255.07075901,67640,,,,
452522,14136,9.59,0.98,6,-1252.2983411,67657,0.001,452420,15650001.9125,14185.1
452529,14137,9.37,0.98,6,-1233.0529209499998,67660,,,,
452535,14138,9.41,0.98,6,-1253.9497071899998,67664,,,,
452541,14139,9.41,0.98,6,-1234.37585954,67672,0.001,452440,16792747.525,14109.67626953125
452548,14140,9.45,0.98,6,-1234.7640243,67680,,,,
452553,14141,9.48,0.98,6,-1235.8987988,67692,,,,
452556,14142,9.48,0.98,6,-1234.9868586700002,67704,,,,
452561,14143,9.49,0.98,6,-1235.57859818,67707,0.001,452460,18056261.775,14077.777734375
452661,14144,10.46,0.97,6,-1286.47781102,67740,0.001,452560,14150551.975,14260.35908203125
452664,14145,10.44,0.97,6,-1275.71322932,67757,,,,
452669,14146,10.46,0.97,6,-1286.77362603,67795,,,,
452769,14147,11.21,0.96,6,-1521.23371234,67816,0.001,452660,18653282.8,14201.45126953125
452780,14148,11.22,0.96,6,-1521.9087171,67840,,,,
452788,14149,11.27,0.96,6,-1523.4822450499998,67858,0.001,452680,15194796.1,13724.8740234375
452792,14150,11.3,0.96,6,-1524.5589700899998,67871,,,,
452797,14151,11.31,0.96,6,-1524.7553347699995,67878,,,,
452800,14152,11.17,0.96,6,-1511.3633968699996,67885,,,,
452808,14153,11.19,0.96,6,-1501.5083520799994,67889,0.001,452700,14149586.5,14188.0521484375
452812,14154,11.17,0.96,6,-1511.2433854899998,67891,,,,
452816,14155,11.18,0.96,6,-1501.9540568499995,67898,,,,
452820,14156,11.15,0.96,6,-1502.4663628499998,67930,,,,
452824,14157,11.16,0.96,6,-1502.98970807,67933,0.001,452720,17032503.8,13983.003125
452830,14158,11.17,0.96,6,-1513.4148684999996,67936,,,,
452837,14159,11.2,0.96,6,-1505.0262564000002,67949,,,,
452842,14160,11.19,0.96,6,-1494.4863406600002,68002,0.001,452740,14072736.25,14304.06337890625
452853,14161,11.22,0.96,6,-1473.98001593,68006,,,,
452857,14162,11.23,0.96,6,-1474.3902580000001,68013,,,,
452872,14163,11.1,0.96,6,-1473.1287158000005,68034,0.001,452760,17211239.425,13829.84423828125
452875,14164,11.11,0.96,6,-1473.3421063800001,68036,,,,
452878,14165,11.04,0.96,6,-1470.1229539300004,68038,,,,
452880,14166,11.03,0.96,6,-1478.9110096400002,68044,,,,
452883,14167,10.94,0.96,6,-1475.7509130300004,68067,0.001,452780,12508308.0,14373.071484375
452886,14168,10.94,0.96,6,-1465.0275351200003,68069,,,,
452900,14169,11.04,0.96,6,-1466.7581362700003,68084,,,,
452905,14170,11.01,0.96,6,-1467.2416516300002,68111,0.001,452800,15372662.5875,14096.82509765625
452907,14171,10.85,0.96,6,-1304.3215787400002,68128,,,,
452912,14172,10.87,0.96,6,-1285.3560467800003,68151,,,,
452915,14173,10.86,0.96,6,-1283.54835195,68153,,,,
452918,14174,10.87,0.96,6,-1284.1968187400003,68175,,,,
452920,14175,10.79,0.96,6,-1282.0195329300002,68177,,,,
452925,14176,10.55,0.96,6,-1257.14585888,68180,0.001,452820,13266686.925,13774.55244140625
452930,14177,10.55,0.96,6,-1246.99420588,68198,,,,
452934,14178,10.56,0.96,6,-1247.1487179800001,68215,,,,
452938,14179,10.52,0.96,6,-1266.1394756,68242,,,,
452943,14180,10.54,0.96,6,-1264.72692387,68255,0.001,452840,14861180.225,13973.527734375
452967,14181,10.72,0.96,6,-1267.55579282,68262,0.001,452860,15171942.95,14087.966015625
452974,14182,10.7,0.96,6,-1274.98974833,68276,,,,
452986,14183,10.77,0.96,6,-1296.27842122,68280,0.001,452880,14500733.75,13488.387109375
452989,14184,10.75,0.96,6,-1265.0642663200001,68282,,,,
452993,14185,10.76,0.96,6,-1266.2047534500002,68300,,,,
452997,14186,10.74,0.96,6,-1265.0972277100002,68363,,,,
453004,14187,10.75,0.96,6,-1265.84229493,68386,0.001,452900,14358584.45,14073.98583984375
453006,14188,10.55,0.96,6,-1261.20853256,68423,,,,
453008,14189,10.52,0.96,6,-1249.7209089,68424,,,,
453020,14190,10.61,0.96,6,-1251.9098203,68469,,,,
453024,14191,10.62,0.96,6,-1252.12250954,68492,0.001,452920,16380470.6,14018.93505859375
453036,14192,10.68,0.96,6,-1322.4963550500001,68502,,,,
453041,14193,10.69,0.96,6,-1351.5202120200001,68510,0.001,452940,14416171.0125,13888.488671875
453046,14194,10.68,0.96,6,-1359.7830674999998,68563,,,,
453054,14195,10.73,0.96,6,-1350.2779977299997,68601,,,,
453061,14196,10.76,0.96,6,-1353.9737618400002,68610,0.001,452960,14286367.55,13972.94775390625
453065,14197,10.35,0.96,6,-1363.9762256100003,68612,,,,
453068,14198,10.33,0.96,6,-1363.8740978000005,68619,,,,
453071,14199,10.19,0.96,6,-1367.6884845300003,68682,,,,
453074,14200,10.12,0.96,6,-1396.280322,68684,,,,
453077,14201,10.08,0.96,6,-1386.0562293100002,68686,,,,
453080,14202,10.0,0.96,6,-1382.9799346300001,68703,,,,
453083,14203,9.97,0.96,6,-1391.6318911600001,68720,0.001,452980,13829406.0,13837.54541015625
453183,14204,10.93,0.95,6,-1433.3551964300004,68743,0.001,453080,14782231.975,14022.73232421875
453190,14205,10.97,0.95,6,-1433.8537339100003,68746,,,,
453197,14206,10.93,0.95,6,-1424.08347468,68759,,,,
453202,14207,10.93,0.95,6,-1434.2897804000002,68762,0.001,453100,12967910.775,14234.7767578125
453255,14208,11.37,0.95,6,-1447.37335542,68791,0.001,453140,18740037.4,13832.0177734375
453259,14209,11.34,0.95,6,-1435.9837126700002,68798,,,,
453261,14210,11.33,0.95,6,-1425.9178570899999,68815,0.001,453160,16511724.95,13694.21845703125
453263,14211,11.31,0.95,6,-1404.6003285399995,68817,,,,
453268,14212,11.32,0.95,6,-1406.4776425399998,68830,,,,
453367,14213,12.22,0.95,6,-1415.8727369499998,68852,0.001,453260,12908299.25,14135.81396484375
453373,14214,12.24,0.95,6,-1416.1511349799998,68870,,,,
453375,14215,11.76,0.95,6,-1085.15047986,68907,,,,
453390,14216,11.86,0.95,6,-1095.6536879899998,68918,0.001,453280,16164764.425,14040.31220703125
453393,14217,11.84,0.95,6,-1094.6290259299997,68924,,,,
453401,14218,11.86,0.95,6,-1093.4865141999999,68938,0.001,453300,13797721.3,14132.51279296875
453407,14219,11.9,0.95,6,-1094.65274799,68947,,,,
453411,14220,11.88,0.95,6,-1083.21671687,68959,,,,
453416,14221,11.91,0.95,6,-1104.51063889,68967,,,,
453422,14222,10.97,0.96,6,-1088.9559155499999,69035,0.001,453320,19251330.9,13911.65703125
453425,14223,10.81,0.96,6,-1084.26930975,69088,,,,
453433,14224,10.84,0.96,6,-1066.1519323,69132,,,,
453436,14225,10.85,0.96,6,-1087.10410012,69149,,,,
453439,14226,10.86,0.96,6,-1097.80176641,69161,,,,
453444,14227,10.86,0.96,6,-1096.7563287300002,69164,0.001,453340,12740892.325,14010.75751953125
453448,14228,9.9,0.97,6,-1059.69632858,69192,,,,
453451,14229,9.77,0.97,6,-1056.0247321099998,69199,,,,
453456,14230,9.74,0.97,6,-1047.02280948,69222,,,,
453467,14231,9.79,0.97,6,-1031.0830221299998,69226,0.001,453360,12951129.45,13900.35400390625
453471,14232,9.78,0.97,6,-1021.20433575,69229,,,,
453485,14233,9.84,0.97,6,-1022.9694650900002,69234,0.001,453380,15420211.1,14391.1908203125
453511,14234,10.05,0.97,6,-1089.9720929500002,69274,0.001,453400,13483744.6,14131.550390625
453514,14235,9.96,0.97,6,-1097.6152456500001,69292,,,,
453540,14236,10.18,0.97,6,-1103.9014576600002,69301,0.001,453420,13735363.075,14621.357421875
453544,14237,10.15,0.97,6,-1094.6372875800002,69308,0.001,453440,11259449.5,14079.4603515625
453550,14238,10.15,0.97,6,-1094.8523882700001,69317,,,,
453557,14239,10.16,0.97,6,-1074.0958844400002,69350,,,,
453562,14240,10.14,0.97,6,-1074.43463212,69352,0.001,453460,14893674.725,13746.78994140625
453563,14241,10.1,0.97,6,-1063.0945573900003,69359,,,,
453576,14242,10.2,0.97,6,-1068.7011908000002,69364,,,,
453592,14243,10.31,0.97,6,-1050.83548782,69409,0.001,453480,14368708.85,14049.7734375
453596,14244,9.35,0.98,6,-1000.99402356,69412,,,,
453600,14245,9.36,0.98,6,-1001.8261069400002,69414,,,,
453607,14246,9.38,0.98,6,-993.1669255200001,69447,0.001,453500,14332685.95,13895.75458984375
453610,14247,8.41,0.99,6,-731.7376179500002,69450,,,,
453614,14248,8.34,0.99,6,-740.0691314100001,69492,,,,
453618,14249,8.3,0.99,6,-749.23858377,69551,,,,
453622,14250,8.3,0.99,6,-769.12915193,69594,0.001,453520,14138492.3625,14046.9087890625
453627,14251,8.3,0.99,6,-769.7481119500001,69601,,,,
453634,14252,8.34,0.99,6,-771.7350508000001,69609,,,,
453643,14253,8.35,0.99,6,-783.0535999900001,69632,0.001,453540,12031828.4,14197.7470703125
453645,14254,8.33,0.99,6,-772.46258873,69659,,,,
453647,14255,8.31,0.99,6,-781.4127768100001,69687,,,,
453651,14256,8.31,0.99,6,-780.64775657,69689,,,,
453668,14257,8.44,0.99,6,-784.7042052900001,69771,0.001,453560,15308520.0875,13935.496484375
453674,14258,8.44,0.99,6,-775.24462455,69784,,,,
453678,14259,8.41,0.99,6,-793.32379496,69786,,,,
453685,14260,8.43,0.99,6,-793.3313751399999,69895,0.001,453580,12451554.875,14082.21630859375
453687,14261,8.34,0.99,6,-790.7952910299999,69942,,,,
453694,14262,8.37,0.99,6,-791.49701436,69950,,,,
453699,14263,8.27,0.99,6,-787.89707796,69983,,,,
453702,14264,8.27,0.99,6,-798.51574988,69996,0.001,453600,14088397.475,14122.35810546875
453714,14265,8.36,0.99,6,-812.6515523600001,70000,,,,
453716,14266,8.36,0.99,6,-802.72366288,70017,,,,
453721,14267,8.38,0.99,6,-803.7040871999999,70030,0.001,453620,11458615.9,14211.00439453125
453725,14268,8.39,0.99,6,-803.7544903600001,70067,,,,
453729,14269,8.29,0.99,6,-801.85564423,70069,,,,
453733,14270,8.28,0.99,6,-801.79784635,70072,,,,
453745,14271,8.38,0.99,6,-804.8313065000001,70106,0.001,453640,14466664.775,14287.80361328125
453755,14272,8.43,0.99,6,-805.5803622100002,70110,,,,
453763,14273,8.48,0.99,6,-816.1175828800001,70128,0.001,453660,14776428.925,14099.7015625
453768,14274,8.5,0.99,6,-816.6502566600002,70130,,,,
453770,14275,8.5,0.99,6,-816.5594967799999,70132,,,,
453772,14276,8.47,0.99,6,-825.6231642799999,70143,,,,
453779,14277,8.49,0.99,6,-816.7950700099999,70167,,,,
453879,14278,9.45,0.98,6,-976.27604236,70197,0.001,453760,15069816.5,14110.3181640625
453883,14279,9.45,0.98,6,-956.1074795200001,70215,0.001,453780,17120854.1,13818.83798828125
453889,14280,9.46,0.98,6,-957.4050431600001,70238,,,,
453908,14281,9.41,0.98,6,-1027.4596401200001,70245,0.001,453800,13067190.525,14236.72900390625
453911,14282,9.37,0.98,6,-1017.2712711400002,70252,,,,
453914,14283,9.28,0.98,6,-994.58836825,70264,,,,
453921,14284,9.32,0.98,6,-997.4188960200001,70267,0.001,453820,15190410.275,14154.4931640625
453924,14285,9.31,0.98,6,-997.0692646100001,70304,,,,
453929,14286,9.32,0.98,6,-997.9961021500001,70312,,,,
453932,14287,9.28,0.98,6,-986.8319950800001,70318,,,,
453936,14288,9.3,0.98,6,-987.9567917200001,70331,,,,
453941,14289,9.33,0.98,6,-999.9072530200001,70348,0.001,453840,15275020.275,14099.242578125
453949,14290,9.29,0.98,6,-1018.4863425699998,70352,,,,
453958,14291,9.34,0.98,6,-1029.4414346499998,70357,,,,
453962,14292,9.26,0.98,6,-957.9321027699998,70384,0.001,453860,13743051.6,14224.58359375
454062,14293,10.21,0.97,6,-1168.44319333,70414,0.001,453960,14172406.6,14202.75888671875
454066,14294,10.2,0.97,6,-1159.78701707,70446,,,,
454075,14295,10.21,0.97,6,-1161.23128133,70465,,,,
454079,14296,10.18,0.97,6,-1157.5693472399998,70493,,,,
454089,14297,10.24,0.97,6,-1140.09386857,70527,0.001,453980,12202335.375,14172.59619140625
454094,14298,10.26,0.97,6,-1141.5755228699998,70595,,,,
454098,14299,10.27,0.97,6,-1131.6236634799998,70612,,,,
454188,14300,11.14,0.97,6,-1530.64458436,70656,0.001,454080,15368628.925,14188.741796875
454192,14301,11.15,0.97,6,-1529.7421427,70673,,,,
454196,14302,11.16,0.97,6,-1530.5134061800002,70675,,,,
454200,14303,11.17,0.97,6,-1520.83539851,70693,,,,
454205,14304,10.22,0.98,6,-1498.6220398000003,70696,0.001,454100,16041633.4,14057.23984375
454209,14305,10.19,0.98,6,-1487.9648770700005,70713,,,,
454210,14306,10.13,0.98,6,-1485.2352462000003,70719,,,,
454219,14307,10.17,0.98,6,-1475.2199418700006,70723,,,,
454222,14308,9.67,0.98,6,-1461.5382249800005,70750,0.001,454120,16443196.725,14018.9279296875
454226,14309,9.67,0.98,6,-1471.76520879,70762,,,,
454231,14310,9.7,0.98,6,-1473.8896253800003,70770,,,,
454233,14311,9.7,0.98,6,-1483.82764918,70777,,,,
454237,14312,9.69,0.98,6,-1482.01645911,70789,,,,
454238,14313,8.71,0.98,6,-1459.1741811200002,70805,,,,
454244,14314,8.71,0.98,6,-1469.8533956800002,70824,0.001,454140,15346756.425,14208.446875
454252,14315,8.77,0.98,6,-1483.5953262300004,70832,,,,
454257,14316,8.67,0.98,6,-1453.45869158,70835,,,,
454259,14317,8.66,0.98,6,-1474.0788900400003,70882,,,,
454265,14318,8.64,0.98,6,-1473.8271847600001,70884,0.001,454160,12548477.7625,14209.596875
454270,14319,8.63,0.98,6,-1473.52427185,70923,,,,
454370,14320,9.59,0.97,6,-1531.1175880600003,70949,0.001,454260,13002244.7,13756.147265625
454372,14321,9.56,0.97,6,-1499.8574787899997,70951,,,,
454472,14322,10.5,0.96,6,-1550.69662028,70968,0.001,454360,15291233.225,14214.6427734375
454480,14323,10.55,0.96,6,-1561.99161888,71022,,,,
454482,14324,10.49,0.96,6,-1559.6954307999997,71044,0.001,454380,12648194.225,14313.4921875
454486,14325,10.5,0.96,6,-1539.99066216,71047,,,,
454494,14326,10.55,0.96,6,-1531.3154671500001,71060,,,,
454505,14327,10.61,0.96,6,-1533.6713361599998,71070,0.001,454400,16117423.0,13982.616796875
454509,14328,10.61,0.96,6,-1533.92823436,71102,,,,
454512,14329,10.61,0.96,6,-1534.3433999899999,71120,,,,
454521,14330,10.65,0.96,6,-1524.86755985,71178,0.001,454420,15345734.75,13926.33779296875
454524,14331,10.57,0.96,6,-1539.39699423,71180,,,,
454530,14332,10.59,0.96,6,-1549.4333096999999,71193,,,,
454534,14333,10.49,0.96,6,-1536.73945686,71206,,,,
454539,14334,10.28,0.96,6,-1468.91584017,71238,,,,
454540,14335,10.26,0.96,6,-1458.2000962899997,71240,,,,
454543,14336,10.03,0.96,6,-1451.1755533900002,71242,0.001,454440,15608660.075,14030.5533203125
454548,14337,10.04,0.96,6,-1451.1123602900002,71245,,,,
454560,14338,10.1,0.96,6,-1432.9885752,71249,,,,
454565,14339,10.08,0.96,6,-1433.9766769999999,71252,0.001,454460,14777185.3,14248.94794921875
454568,14340,10.06,0.96,6,-1432.8902276400001,71264,,,,
454571,14341,10.08,0.96,6,-1433.4000005100002,71276,,,,
454579,14342,10.03,0.96,6,-1459.1255577200002,71279,,,,
454585,14343,9.93,0.96,6,-1457.82962842,71282,0.001,454480,12148572.125,13966.334375
454587,14344,9.91,0.96,6,-1476.22127506,71284,,,,
454591,14345,9.91,0.96,6,-1475.62232149,71301,,,,
454594,14346,9.87,0.96,6,-1473.0701032900001,71324,,,,
454597,14347,9.87,0.96,6,-1472.5276316200002,71326,,,,
454605,14348,9.91,0.96,6,-1463.24479255,71339,0.001,454500,13846187.5,13783.128125
454608,14349,9.9,0.96,6,-1452.5663609600003,71356,,,,
454614,14350,9.92,0.96,6,-1443.9571782000003,71364,,,,
454617,14351,9.9,0.96,6,-1442.7854230600005,71382,,,,
454622,14352,9.88,0.96,6,-1442.0922571600004,71384,0.001,454520,13572687.9375,14067.47109375
454625,14353,9.82,0.96,6,-1438.6557082100003,71386,,,,
454672,14354,10.27,0.96,6,-1447.1261285500004,71405,0.001,454560,15093352.3875,14010.00537109375
454696,14355,10.49,0.96,6,-1447.3103369300004,71415,0.001,454580,16134644.425,13991.66240234375
454699,14356,10.48,0.96,6,-1446.5151011900005,71427,,,,
454706,14357,10.38,0.96,6,-1444.0954009100003,71450,0.001,454600,11231185.7,14074.73193359375
454720,14358,10.46,0.96,6,-1466.9261506600003,71471,,,,
454724,14359,10.46,0.96,6,-1447.11878536,71479,0.001,454620,13379312.15,13998.35986328125
454731,14360,10.46,0.96,6,-1467.6166147699998,71486,,,,
454759,14361,10.72,0.96,6,-1604.9834630199996,71502,0.001,454640,15373640.3,14307.6779296875
454783,14362,10.89,0.96,6,-1787.45482365,71508,0.001,454680,15425151.125,14375.55322265625
454793,14363,10.94,0.96,6,-1787.7079016199998,71538,,,,
454803,14364,11.01,0.96,6,-1780.0843568499997,71546,0.001,454700,13898139.425,14184.05400390625
454810,14365,10.96,0.96,6,-1786.9414720600003,71550,,,,
454816,14366,11.0,0.96,6,-1789.4206136400003,71563,,,,
454827,14367,11.06,0.96,6,-1789.5636196000005,71602,0.001,454720,13547337.8,13873.242578125
454831,14368,11.06,0.96,6,-1809.3244035600003,71604,,,,
454833,14369,11.04,0.96,6,-1807.9498013700002,71606,,,,
454837,14370,11.04,0.96,6,-1807.7588984300005,71664,,,,
454842,14371,10.97,0.96,6,-1805.6842287700003,71677,0.001,454740,13324085.95,14169.5462890625
454847,14372,10.92,0.96,6,-1805.1083125600003,71680,,,,
454849,14373,10.86,0.96,6,-1794.3999590100002,71686,,,,
454852,14374,10.84,0.96,6,-1793.5677213300003,71693,,,,
454879,14375,11.09,0.96,6,-1810.5602558700004,71701,0.001,454760,18005471.8,14083.95302734375
454897,14376,11.25,0.96,6,-1794.6857258500004,71709,0.001,454780,13615813.475,14252.49814453125
454902,14377,11.23,0.96,6,-1813.2031398200006,71712,0.001,454800,13093541.65,14388.274609375
454906,14378,10.27,0.97,6,-1673.8755747900002,71759,,,,
454915,14379,10.32,0.97,6,-1676.5919524800001,71762,,,,
454920,14380,10.31,0.97,6,-1686.2967822900005,71771,,,,
454928,14381,10.2,0.97,6,-1653.9340287900004,71794,0.001,454820,15904270.5,14231.4138671875
454934,14382,10.23,0.97,6,-1665.2098931100004,71823,,,,
454938,14383,10.24,0.97,6,-1656.6263033300004,71826,,,,
454941,14384,10.2,0.97,6,-1674.0260994400003,71827,0.001,454840,12776829.475,13974.5744140625
454944,14385,10.2,0.97,6,-1683.8561389300005,71835,,,,
454949,14386,10.2,0.97,6,-1684.4122099600002,71842,,,,
454954,14387,10.22,0.97,6,-1685.7053876700004,71845,,,,
454959,14388,10.23,0.97,6,-1685.8757113400002,71848,,,,
455059,14389,11.18,0.96,6,-1711.1072591800005,71911,0.001,454940,14974709.75,14020.9201171875
455061,14390,11.12,0.96,6,-1689.8106776800005,71918,0.001,454960,14084998.75,14281.74599609375
455065,14391,11.07,0.96,6,-1689.55509035,71981,,,,
455072,14392,11.1,0.96,6,-1711.61432621,71999,,,,
455076,14393,10.14,0.97,6,-1481.55404342,72021,,,,
455078,14394,10.12,0.97,6,-1479.5408973699998,72038,,,,
455083,14395,10.08,0.97,6,-1476.66576547,72086,0.001,454980,17133850.975,14072.53603515625
455087,14396,10.08,0.97,6,-1477.3473052,72089,,,,
455101,14397,10.12,0.97,6,-1495.6721717400003,72109,0.001,455000,13089902.6375,14100.70859375
455104,14398,10.1,0.97,6,-1494.49234629,72111,,,,
455204,14399,11.06,0.96,6,-1571.8160495600002,72149,0.001,455100,16605253.8,14052.7794921875
455207,14400,10.19,0.96,6,-1142.49278071,72151,,,,
455213,14401,10.21,0.96,6,-1143.48373557,72168,,,,
455217,14402,10.21,0.96,6,-1143.15201885,72170,,,,
455224,14403,10.24,0.96,6,-1143.9743142500001,72184,0.001,455120,15155076.6625,13971.22763671875
455226,14404,10.21,0.96,6,-1123.30700636,72220,,,,
455229,14405,10.2,0.96,6,-1133.1447591600001,72237,,,,
455234,14406,10.24,0.96,6,-1135.6562259300001,72295,,,,
455240,14407,10.21,0.96,6,-1136.1883591600001,72318,,,,
455245,14408,10.23,0.96,6,-1137.1542015599998,72326,0.001,455140,13730586.9,14026.394921875
455248,14409,10.22,0.96,6,-1127.0900616200001,72338,,,,
455251,14410,10.2,0.96,6,-1124.9736013,72390,,,,
455255,14411,10.22,0.96,6,-1115.9396323,72393,,,,
455259,14412,10.22,0.96,6,-1116.3795882400002,72455,,,,
455273,14413,10.35,0.96,6,-1119.03347574,72475,0.001,455160,15663718.9875,14161.26123046875
455280,14414,10.36,0.96,6,-1109.66290668,72482,,,,
455380,14415,11.28,0.95,6,-1148.4078908300003,72526,0.001,455260,13372207.825,14463.183203125
455384,14416,11.27,0.95,6,-1147.8908727700002,72553,0.001,455280,10879446.0,14249.47177734375
455392,14417,11.33,0.95,6,-1128.0959984300002,72571,,,,
455396,14418,11.31,0.95,6,-1126.7348935900002,72579,,,,
455403,14419,11.33,0.95,6,-1137.4387696700003,72643,0.001,455300,14234365.275,13880.83134765625
455408,14420,10.38,0.96,6,-1071.6491980200003,72655,,,,
455426,14421,10.54,0.96,6,-1080.1467013200004,72681,0.001,455320,12409941.475,14447.8732421875
455433,14422,9.61,0.97,6,-1020.5241029800002,72689,,,,
455436,14423,9.56,0.97,6,-1009.0818016700002,72726,,,,
455444,14424,9.62,0.97,6,-1031.2368405500001,72730,0.001,455340,15722370.15,13916.00380859375
455447,14425,9.61,0.97,6,-1030.9063082799998,72767,,,,
455450,14426,9.56,0.97,6,-1029.35279116,72775,,,,
455457,14427,9.52,0.97,6,-1031.2337986199998,72792,,,,
455458,14428,9.49,0.97,6,-1029.5439655999999,72794,,,,
455463,14429,9.51,0.97,6,-1031.78074232,72801,0.001,455360,14811117.975,14206.6083984375
455467,14430,9.46,0.97,6,-1029.97393828,72803,,,,
