rollout/ep_len_mean,time/fps,train/n_updates,time/total timesteps,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/episodes,rollout/success rate,time/time_elapsed,train/actor_loss
48.16,12,279060,279166,0.001,-25.848425669999997,447.642938041687,3896,0.63,23179,126.05008544921876
48.15,12,,279174,,-25.73756441,,3897,0.63,23183,
48.12,12,279080,279182,0.001,-25.72136084,360.9226989746094,3898,0.63,23187,124.32346954345704
49.06,12,279180,279282,0.001,-26.89312471,345.2816787719727,3899,0.62,23213,124.17197799682617
48.5,12,,279288,,-26.719258279999995,,3900,0.62,23215,
49.28,12,279280,279388,0.001,-27.142215689999997,407.9361077308655,3901,0.61,23241,124.73828964233398
49.98,12,279380,279488,0.001,-27.8049784,285.9885066986084,3902,0.6,23269,124.33265609741211
49.95,12,,279497,,-27.90798068,,3903,0.6,23273,
50.91,12,279480,279597,0.001,-28.552561729999997,408.9003967285156,3904,0.59,23298,124.5022201538086
51.77,11,279580,279697,0.001,-33.6218838,457.7437135696411,3905,0.58,23334,123.43165893554688
52.53,11,279660,279779,0.001,-33.95929569,359.5972246170044,3906,0.58,23354,124.51555404663085
52.82,11,279760,279879,0.001,-34.220113579999996,392.8369940757751,3907,0.57,23379,123.72573852539062
52.92,11,279800,279906,0.001,-34.24660411,432.2622018814087,3908,0.57,23384,123.51653289794922
52.92,11,279900,280006,0.001,-38.055904080000005,419.15115184783934,3909,0.57,23403,123.91581192016602
52.94,11,,280016,,-37.693176150000006,,3910,0.57,23406,
53.24,11,279960,280077,0.001,-38.04094509000001,517.1832685470581,3911,0.57,23424,122.46476516723632
53.32,11,279980,280096,0.001,-37.95720206,487.2408638000488,3912,0.57,23429,122.92783584594727
53.1,11,280000,280101,0.001,-37.79868508,521.6758771896363,3913,0.57,23437,124.7707275390625
53.1,11,,280109,,-37.78611968,,3914,0.57,23439,
52.26,11,280020,280125,0.001,-37.25138906,415.5389444351196,3915,0.58,23446,122.63329849243163
52.28,11,,280132,,-37.30503072,,3916,0.58,23454,
52.38,11,280040,280148,0.001,-37.33424857,437.7333429336548,3917,0.58,23464,123.1097526550293
52.36,11,,280160,,-37.33675625,,3918,0.58,23473,
52.34,11,280060,280166,0.001,-37.43130658,349.3186277389526,3919,0.58,23483,124.26892852783203
53.29,11,280160,280266,0.001,-38.10765435,469.5357877731323,3920,0.57,23508,123.69733123779297
54.24,11,280260,280366,0.001,-38.34926641999999,516.1963928222656,3921,0.56,23530,123.22490692138672
54.14,11,,280372,,-38.32467861,,3922,0.56,23532,
55.13,11,280360,280472,0.001,-38.670488999999996,454.9252926826477,3923,0.55,23563,123.05602493286133
55.13,11,280460,280572,0.001,-38.14868692,439.483416557312,3924,0.55,23597,124.73049850463867
54.49,11,280500,280608,0.001,-37.40258352,488.9609502792358,3925,0.56,23610,122.58626327514648
54.49,11,280600,280708,0.001,-37.340233749999996,738.7467552185059,3926,0.56,23637,123.33420867919922
53.59,11,,280718,,-36.59419654,,3927,0.57,23640,
54.46,11,280700,280818,0.001,-37.314339559999986,511.09327297210694,3928,0.56,23659,123.62643814086914
54.49,11,280720,280830,0.001,-37.28826590999999,469.4945596694946,3929,0.56,23669,123.67402114868165
53.6,11,280740,280841,0.001,-36.60686729,550.0207534790039,3930,0.57,23674,122.60629272460938
54.46,11,280840,280941,0.001,-37.25484489,358.9839370727539,3931,0.56,23704,124.92984771728516
54.36,11,,280948,,-37.201764319999995,,3932,0.56,23707,
55.08,11,280920,281034,0.001,-37.38227832999999,675.5657426834107,3933,0.56,23731,121.3090202331543
55.1,11,280940,281046,0.001,-37.38385437999999,531.1299805641174,3934,0.56,23741,124.28012619018554
54.16,11,,281052,,-36.30693052999999,,3935,0.57,23743,
54.87,11,281040,281152,0.001,-36.81868618999999,503.37161483764646,3936,0.56,23770,123.99186172485352
55.75,11,281140,281252,0.001,-37.86544418,437.54123001098634,3937,0.55,23789,124.31434326171875
54.84,11,281160,281261,0.001,-37.367802479999995,331.92867078781126,3938,0.56,23793,124.03298110961914
54.96,11,,281280,,-37.3688812,,3939,0.56,23803,
55.82,11,281260,281380,0.001,-37.81371171999999,500.24906635284424,3940,0.55,23833,121.64892272949218
54.96,11,281280,281394,0.001,-37.026660899999996,380.97336235046384,3941,0.56,23837,124.63850021362305
53.98,11,,281396,,-36.200176469999995,,3942,0.57,23839,
54.71,11,281380,281496,0.001,-36.5778781,533.8260721206665,3943,0.56,23877,122.74904403686523
54.71,11,281480,281596,0.001,-36.225522930000004,318.6517111778259,3944,0.56,23897,125.21544799804687
54.71,11,281580,281696,0.001,-36.52593806000001,411.69745140075685,3945,0.56,23926,123.37813949584961
53.77,11,281600,281702,0.001,-35.81685324000001,437.02575531005857,3946,0.57,23929,123.25167999267578
52.85,11,,281710,,-35.02557346000001,,3947,0.58,23931,
52.73,11,,281719,,-34.97611319000001,,3948,0.58,23935,
53.37,11,281700,281819,0.001,-35.87486638,626.9203783035279,3949,0.57,23965,123.33406372070313
53.37,11,281800,281919,0.001,-35.915658820000004,436.47763538360596,3950,0.57,23992,122.78653564453126
52.43,11,281820,281925,0.001,-34.91674663,467.57498798370364,3951,0.58,24000,123.85837783813477
52.88,11,281880,281982,0.001,-35.155963920000005,639.7059928894043,3952,0.58,24020,122.47854461669922
52.84,11,,281989,,-35.1265529,,3953,0.58,24023,
53.2,11,281980,282089,0.001,-35.24687226,446.3359739303589,3954,0.57,24060,122.49675598144532
53.14,11,,282096,,-35.170629760000004,,3955,0.57,24062,
52.29,11,282000,282111,0.001,-34.348025070000006,399.1675685882568,3956,0.58,24066,123.45596771240234
52.4,11,282020,282131,0.001,-34.393948300000005,385.8576145172119,3957,0.58,24073,122.96820602416992
52.05,11,,282139,,-34.28535765,,3958,0.58,24075,
51.15,11,282040,282149,0.001,-33.385519849999994,422.85008735656737,3959,0.59,24079,122.5841682434082
51.05,11,,282160,,-33.3510966,,3960,0.59,24084,
51.05,11,282140,282260,0.001,-33.35628082,579.5577579498291,3961,0.59,24111,122.34913711547851
51.18,11,282180,282284,0.001,-33.37550988,402.3804050445557,3962,0.59,24118,123.26150894165039
50.35,11,282200,282301,0.001,-32.57436208000001,414.3758909225464,3963,0.6,24123,122.93713760375977
49.39,11,,282305,,-32.04310675000001,,3964,0.61,24125,
50.27,11,282300,282405,0.001,-33.07086392000001,476.8312652587891,3965,0.6,24140,121.12974014282227
50.27,11,282400,282505,0.001,-33.51416213,388.1845891952515,3966,0.6,24163,122.74543991088868
50.27,11,282500,282605,0.001,-33.09185861,461.41775436401366,3967,0.6,24189,124.25161743164062
50.28,11,,282614,,-33.15222163,,3968,0.6,24193,
51.23,11,282600,282714,0.001,-33.64311489000001,443.2275733947754,3969,0.59,24214,123.29342575073242
51.01,11,282680,282792,0.001,-32.74585123,516.1482448577881,3970,0.6,24235,123.91863861083985
51.01,11,282780,282892,0.001,-33.20075653000001,592.2872489929199,3971,0.6,24260,123.81959762573243
51.21,11,282800,282919,0.001,-33.2655326,398.8221923828125,3972,0.6,24269,123.45534057617188
52.03,11,282900,283019,0.001,-34.024530000000006,402.2635801315308,3973,0.59,24300,124.68682479858398
52.94,11,283000,283119,0.001,-34.94869606,438.14285373687744,3974,0.58,24335,123.73878860473633
53.44,11,283100,283219,0.001,-36.01037696,433.03282737731934,3975,0.57,24355,125.0271240234375
53.6,11,283120,283240,0.001,-36.46139992,417.73609828948975,3976,0.57,24365,123.16596908569336
53.7,11,283160,283265,0.001,-36.46609954,402.5929704666138,3977,0.57,24378,123.4325942993164
53.7,11,283260,283365,0.001,-36.379936310000005,526.1903909683227,3978,0.57,24400,123.16907577514648
53.7,11,283360,283465,0.001,-35.871398,598.461576461792,3979,0.57,24419,123.84980773925781
53.67,11,,283474,,-35.81037939,,3980,0.57,24423,
54.51,11,283460,283574,0.001,-36.376626990000005,386.34023132324216,3981,0.56,24447,124.8315818786621
54.51,11,283560,283674,0.001,-36.227681909999994,466.0989774703979,3982,0.56,24474,122.81229629516602
54.51,11,283660,283774,0.001,-36.25289079,632.504096031189,3983,0.56,24491,121.61782760620117
53.61,11,283680,283784,0.001,-33.96721494,451.84764432907104,3984,0.57,24499,124.17400970458985
53.99,11,283720,283837,0.001,-33.87731612,528.4230644226075,3985,0.57,24514,122.02589340209961
53.06,11,283740,283844,0.001,-33.54590921,543.7046091079712,3986,0.58,24517,124.51044082641602
53.05,11,,283849,,-33.64784185,,3987,0.58,24525,
52.23,11,283760,283867,0.001,-32.725086929999996,472.38529739379885,3988,0.59,24535,124.49301452636719
52.32,11,283780,283886,0.001,-32.73928029999999,442.78905487060547,3989,0.59,24541,122.99897155761718
52.15,11,283860,283969,0.001,-32.469391529999996,408.51677417755127,3990,0.6,24560,123.34607009887695
51.97,11,,283972,,-32.25855239,,3991,0.6,24561,
51.97,11,283960,284072,0.001,-32.68651027,451.1958168029785,3992,0.6,24578,123.53851470947265
51.04,11,,284079,,-31.70431247,,3993,0.61,24581,
50.56,11,283980,284084,0.001,-31.50088112,389.5536108016968,3994,0.61,24583,123.54334945678711
51.18,11,284080,284184,0.001,-31.987554759999995,622.9818502426148,3995,0.6,24602,123.0193977355957
51.18,11,284180,284284,0.001,-31.877322579999994,412.59692153930666,3996,0.6,24640,124.83207931518555
51.14,11,,284288,,-31.87885425,,3997,0.6,24647,
51.95,11,284260,284377,0.001,-32.71896033,414.66177768707274,3998,0.6,24675,124.85364532470703
51.83,11,284360,284465,0.001,-32.99475978,580.8143936157227,3999,0.61,24704,123.07545700073243
52.56,11,284440,284544,0.001,-33.29481006,452.9632984161377,4000,0.61,24740,123.5224998474121
52.56,11,284540,284644,0.001,-33.44788654,412.60208358764646,4001,0.61,24763,123.1756217956543
52.56,11,284640,284744,0.001,-33.30578088,399.7921890258789,4002,0.61,24782,124.1292106628418
52.6,11,,284757,,-33.196807230000005,,4003,0.61,24785,
51.75,11,284660,284772,0.001,-32.675103199999995,447.3438117980957,4004,0.62,24791,123.92621383666992
51.75,11,284760,284872,0.001,-28.16506466,405.22412433624265,4005,0.62,24811,122.8774040222168
51.7,11,284840,284949,0.001,-28.219494969999996,509.94733943939207,4006,0.62,24838,122.31676177978515
51.7,11,284940,285049,0.001,-28.110744399999998,462.85735378265383,4007,0.62,24864,123.05357666015625
51.55,11,284960,285061,0.001,-28.128356029999996,656.7087223052979,4008,0.62,24867,123.69641876220703
50.61,11,,285067,,-24.007673159999996,,4009,0.63,24875,
51.51,11,285060,285167,0.001,-24.384932869999997,361.86953201293943,4010,0.62,24911,122.73402633666993
51.9,11,285160,285267,0.001,-24.617146549999998,427.6515138626099,4011,0.61,24949,124.26486511230469
51.78,11,,285274,,-24.595195399999998,,4012,0.61,24952,
52.73,11,285260,285374,0.001,-25.80277234,420.64893226623536,4013,0.6,24975,123.07996444702148
52.7,11,,285379,,-25.947451120000004,,4014,0.6,24987,
52.62,11,285280,285387,0.001,-25.780296370000006,416.60059623718263,4015,0.6,24996,122.0637924194336
53.27,11,285340,285459,0.001,-26.636331550000005,460.2462392807007,4016,0.6,25015,122.95697784423828
53.63,11,285400,285511,0.001,-27.025472800000006,527.388708114624,4017,0.6,25027,123.4248146057129
53.66,11,285420,285526,0.001,-27.03578209,523.457790184021,4018,0.6,25032,123.48021392822265
54.6,11,285520,285626,0.001,-28.666613430000005,389.21970863342284,4019,0.59,25066,123.70239944458008
53.68,11,,285634,,-27.93080052,,4020,0.6,25069,
52.79,11,285540,285645,0.001,-27.69206427,435.7139358520508,4021,0.61,25073,123.0102912902832
52.77,11,,285649,,-27.69774649,,4022,0.61,25075,
52.77,11,285640,285749,0.001,-28.08791665,451.41700286865233,4023,0.61,25096,124.40004501342773
51.92,11,285660,285764,0.001,-27.625961489999998,554.2790578842163,4024,0.62,25103,122.63407516479492
52.56,11,285760,285864,0.001,-28.42595148,511.3459051132202,4025,0.61,25131,122.56286010742187
51.67,11,,285875,,-27.478480290000004,,4026,0.62,25141,
52.57,11,285860,285975,0.001,-28.20503973,621.0615314483642,4027,0.61,25165,121.13447036743165
52.57,11,285960,286075,0.001,-28.18013739,669.5224380493164,4028,0.61,25183,123.04087905883789
53.45,11,286060,286175,0.001,-28.745338160000003,499.1637850761414,4029,0.6,25213,122.52322006225586
53.4,11,286080,286181,0.001,-28.685580169999998,526.7617244720459,4030,0.6,25215,122.65610122680664
53.4,11,286180,286281,0.001,-28.857941999999994,378.3789281845093,4031,0.6,25241,122.99949798583984
53.63,11,286200,286311,0.001,-28.97296852,240.74821681976317,4032,0.6,25249,122.7941291809082
52.8,11,,286314,,-28.715275499999997,,4033,0.6,25256,
53.68,11,286300,286414,0.001,-29.656163430000003,229.84687995910645,4034,0.59,25279,124.49575729370117
53.66,11,,286418,,-29.657899699999998,,4035,0.59,25286,
53.66,11,286400,286518,0.001,-29.828321389999996,551.7827127456665,4036,0.59,25312,123.25748214721679
52.73,11,286420,286525,0.001,-28.771445749999994,449.05593795776366,4037,0.6,25314,124.54019775390626
52.78,11,,286539,,-28.766643579999997,,4038,0.6,25318,
52.7,11,286440,286550,0.001,-28.711374979999995,308.2102262496948,4039,0.6,25322,125.57831268310547
52.7,11,286540,286650,0.001,-29.04925777,355.5392219543457,4040,0.6,25348,124.61537399291993
52.65,11,,286659,,-29.19592142,,4041,0.6,25351,
53.3,11,286620,286726,0.001,-29.36736251,449.0614736557007,4042,0.6,25367,124.52932968139649
52.58,11,286640,286754,0.001,-28.837268469999994,366.8099166870117,4043,0.61,25376,124.2168342590332
51.67,11,286660,286763,0.001,-28.263663359999995,398.5488990783691,4044,0.62,25384,122.00969924926758
50.74,11,,286770,,-27.589146789999994,,4045,0.63,25391,
50.85,11,286680,286787,0.001,-27.601765789999995,445.4823829650879,4046,0.63,25396,123.34871673583984
50.81,11,,286791,,-27.63740108,,4047,0.63,25398,
50.77,11,,286796,,-27.63424846,,4048,0.63,25407,
49.79,11,,286798,,-26.56094659,,4049,0.64,25409,
48.84,11,286700,286803,0.001,-25.76132557,389.1535581588745,4050,0.65,25411,124.64754333496094
48.85,11,,286810,,-25.817279899999996,,4051,0.65,25415,
48.3,11,,286812,,-25.544231720000003,,4052,0.65,25417,
48.47,11,286720,286836,0.001,-25.60358051,440.7880250930786,4053,0.65,25425,123.14400711059571
47.55,11,286740,286844,0.001,-25.198828549999998,359.57163734436034,4054,0.66,25428,123.56549987792968
47.59,11,,286855,,-25.270657579999998,,4055,0.66,25443,
47.5,11,286760,286861,0.001,-25.354717929999996,500.59279041290284,4056,0.66,25445,124.88055953979492
47.38,11,,286869,,-25.32020209,,4057,0.66,25454,
47.52,11,286780,286891,0.001,-25.374287119999998,436.4055612564087,4058,0.66,25462,124.07509994506836
47.59,11,286800,286908,0.001,-25.368468099999994,270.12735023498533,4059,0.66,25467,123.47532272338867
47.56,11,,286916,,-25.36398715,,4060,0.66,25471,
46.65,11,286820,286925,0.001,-24.944854929999998,365.80080070495603,4061,0.67,25474,125.65245895385742
47.41,11,286920,287025,0.001,-26.439051749999997,397.19924783706665,4062,0.66,25498,123.44916152954102
47.42,11,286940,287043,0.001,-26.44389073,423.8506790161133,4063,0.66,25505,124.1963607788086
47.44,11,,287049,,-26.463312119999998,,4064,0.66,25508,
47.44,11,287040,287149,0.001,-25.832941270000003,356.7580072402954,4065,0.66,25527,124.01504135131836
47.44,11,287140,287249,0.001,-25.647147500000003,348.8756977081299,4066,0.66,25554,124.68706970214843
46.66,11,287160,287271,0.001,-25.298085379999996,558.503056716919,4067,0.67,25561,124.09208602905274
47.57,11,287260,287371,0.001,-25.549815130000002,598.8256851196289,4068,0.66,25587,123.77365264892578
47.57,11,287360,287471,0.001,-28.10825038,515.6906887054444,4069,0.66,25608,122.94567642211913
46.85,11,,287477,,-27.930747670000006,,4070,0.66,25615,
46.85,11,287460,287577,0.001,-30.31166073,421.04384689331056,4071,0.66,25643,124.65538482666015
46.64,11,287480,287583,0.001,-30.23462795,490.6925594329834,4072,0.66,25651,123.57782821655273
45.71,11,,287590,,-29.438824829999998,,4073,0.67,25654,
44.9,11,287500,287609,0.001,-28.695468729999995,337.76360034942627,4074,0.68,25659,122.84631729125977
44.09,11,287520,287628,0.001,-27.530501859999994,328.54382915496825,4075,0.69,25669,123.76162414550781
43.97,11,,287637,,-27.079675049999995,,4076,0.69,25671,
43.82,11,287540,287647,0.001,-26.96789947,643.1156185150146,4077,0.69,25675,122.59918670654297
43.12,11,287560,287677,0.001,-26.31051665,515.8021905899047,4078,0.7,25682,123.97438888549804
42.93,11,287640,287758,0.001,-26.170232310000003,269.2298177719116,4079,0.71,25703,123.82996292114258
43.84,11,287740,287858,0.001,-29.200502959999998,336.2701934814453,4080,0.7,25725,123.30475769042968
42.92,11,287760,287866,0.001,-28.671750079999992,371.74672718048095,4081,0.71,25737,124.03323669433594
42.0,11,,287874,,-27.844473759999993,,4082,0.72,25742,
41.55,11,287820,287929,0.001,-27.284560019999994,456.8984041213989,4083,0.73,25770,124.43938293457032
42.45,11,287920,288029,0.001,-28.413500509999995,351.89340648651125,4084,0.72,25813,121.87872161865235
42.92,11,288020,288129,0.001,-29.378330599999998,568.6468875885009,4085,0.71,25850,123.90159225463867
43.46,11,288080,288190,0.001,-31.320675679999994,376.94189233779906,4086,0.71,25861,125.4371238708496
43.95,11,288140,288244,0.001,-31.55172715,513.8262296676636,4087,0.71,25878,122.79171218872071
43.84,11,,288251,,-31.549368319999996,,4088,0.71,25880,
43.72,11,,288258,,-31.587224850000002,,4089,0.71,25882,
42.91,11,,288260,,-31.448314729999996,,4090,0.71,25889,
43.3,11,288200,288302,0.001,-31.659672549999996,290.6222972869873,4091,0.71,25901,122.84301681518555
42.47,11,,288319,,-30.741069189999997,,4092,0.72,25905,
42.47,11,288220,288326,0.001,-30.85044101,358.5730312347412,4093,0.72,25908,124.59525680541992
42.49,11,,288333,,-30.85689915,,4094,0.72,25911,
42.49,11,288320,288433,0.001,-30.75282451,529.395319366455,4095,0.72,25935,123.29346466064453
41.52,11,,288436,,-29.832987379999995,,4096,0.73,25942,
42.48,11,288420,288536,0.001,-30.46637952,485.49319038391116,4097,0.72,25967,123.60331192016602
41.64,11,288440,288541,0.001,-29.621691869999996,359.6855001449585,4098,0.72,25969,125.39622802734375
41.76,11,288540,288641,0.001,-29.17915659,425.1585693359375,4099,0.71,25993,124.4379653930664
41.97,11,288640,288741,0.001,-30.77183093,419.24368076324464,4100,0.7,26034,124.72155227661133
41.97,11,288740,288841,0.001,-30.30343798,558.6420854568481,4101,0.7,26060,123.93965530395508
41.97,11,288840,288941,0.001,-30.55691238,548.206107711792,4102,0.7,26080,123.31865615844727
42.84,11,288940,289041,0.001,-31.15556446,427.39359149932864,4103,0.69,26106,125.06462860107422
42.85,11,,289057,,-31.002706759999995,,4104,0.69,26110,
42.38,11,289000,289110,0.001,-30.52386841,565.7792686462402,4105,0.7,26129,121.33319931030273
41.72,11,289020,289121,0.001,-30.120549429999997,511.5100742340088,4106,0.7,26132,122.3729866027832
40.77,11,,289126,,-29.67360925,,4107,0.71,26139,
41.65,11,289120,289226,0.001,-29.968977149999997,332.62537994384763,4108,0.7,26167,123.55205764770508
41.93,11,289140,289260,0.001,-29.951036739999996,402.75546875,4109,0.7,26177,124.33352355957031
41.37,11,289200,289304,0.001,-29.654250479999995,466.97113876342775,4110,0.71,26190,123.31631088256836
40.45,11,,289312,,-28.99972519,,4111,0.72,26192,
40.91,11,289260,289365,0.001,-29.10024434,620.6322454452514,4112,0.72,26218,121.69462890625
40.21,11,289280,289395,0.001,-27.9474346,369.65046100616456,4113,0.73,26230,122.16630706787109
40.56,11,289320,289435,0.001,-27.943602679999998,471.07496452331543,4114,0.73,26244,124.11409072875976
41.48,11,289420,289535,0.001,-29.034797469999997,376.6377847671509,4115,0.72,26272,123.18299026489258
40.86,11,289440,289545,0.001,-28.132521309999998,528.8518877029419,4116,0.72,26280,122.41143569946288
41.34,11,289540,289645,0.001,-29.46263128,443.29604930877684,4117,0.71,26311,121.89921188354492
41.29,11,,289655,,-29.45760713,,4118,0.71,26320,
41.29,10,289640,289755,0.001,-28.05182647,304.8553352355957,4119,0.71,26351,122.71843719482422
41.3,10,289660,289764,0.001,-28.16904729,384.04278297424315,4120,0.71,26354,124.56505889892578
41.4,10,289680,289785,0.001,-28.24841328,520.8141691207886,4121,0.71,26361,122.96255340576172
41.42,10,,289791,,-28.250335239999995,,4122,0.71,26364,
40.5,10,,289799,,-27.532094069999992,,4123,0.72,26378,
41.35,10,289780,289899,0.001,-31.269421259999998,531.1124404907226,4124,0.71,26411,122.74101791381835
40.46,10,289800,289910,0.001,-30.27160904,462.8746669769287,4125,0.72,26414,122.44942703247071
40.46,10,289820,289921,0.001,-30.26182693,563.6677040100097,4126,0.72,26417,122.32449798583984
39.72,10,289840,289947,0.001,-29.597118800000008,362.5664846420288,4127,0.73,26426,123.41053695678711
38.77,10,,289952,,-28.902262540000006,,4128,0.74,26428,
37.87,10,289860,289962,0.001,-28.38092823,453.9827860832214,4129,0.75,26432,122.83558807373046
37.9,10,,289971,,-28.546275610000002,,4130,0.75,26435,
36.99,10,,289980,,-27.819938349999997,,4131,0.76,26437,
37.03,10,289900,290014,0.001,-27.745511429999997,384.65777626037595,4132,0.76,26448,124.76064376831054
37.17,10,289920,290031,0.001,-27.769006060000002,509.8247144699097,4133,0.76,26454,123.52613983154296
36.28,10,289940,290042,0.001,-26.829560030000003,530.6566234588623,4134,0.77,26459,122.66334457397461
36.35,10,,290053,,-26.843862120000004,,4135,0.77,26478,
36.35,10,290040,290153,0.001,-26.774423260000003,469.50652446746824,4136,0.77,26508,122.97993774414063
37.28,10,290140,290253,0.001,-27.816016330000004,360.2498533248901,4137,0.76,26523,125.60128631591797
38.14,10,290240,290353,0.001,-29.28385295,337.3860553741455,4138,0.75,26544,123.12945022583008
39.03,10,290340,290453,0.001,-29.923955400000004,453.21198024749754,4139,0.74,26569,124.07409057617187
38.31,10,290380,290481,0.001,-29.23157673,533.4322910308838,4140,0.75,26577,123.92303695678712
38.3,10,,290489,,-29.087375060000003,,4141,0.75,26581,
38.48,10,290460,290574,0.001,-29.201363800000003,561.7069561004639,4142,0.75,26604,121.372802734375
38.28,10,290480,290582,0.001,-29.170951150000004,510.7326011657715,4143,0.75,26607,123.28736267089843
39.19,10,290580,290682,0.001,-30.24349814,439.52642116546633,4144,0.74,26634,123.18054962158203
39.23,10,,290693,,-30.24607229,,4145,0.74,26643,
39.12,10,,290699,,-30.24140393,,4146,0.74,26646,
40.08,10,290680,290799,0.001,-30.95589174,351.3225582122803,4147,0.73,26671,123.78210372924805
40.09,10,290700,290805,0.001,-30.95511913,453.17489738464354,4148,0.73,26674,124.54795684814454
41.07,10,290800,290905,0.001,-31.980644190000003,637.7363918304443,4149,0.72,26703,122.62272415161132
41.07,10,,290910,,-31.981119599999996,,4150,0.72,26705,
42.0,10,290900,291010,0.001,-32.48220686,521.5632078170777,4151,0.71,26733,122.25518951416015
42.04,10,,291016,,-32.494953620000004,,4152,0.71,26735,
42.8,10,291000,291116,0.001,-35.47102773,360.3654308319092,4153,0.7,26755,123.11789016723633
42.78,10,291020,291122,0.001,-35.47769335,383.9037055969238,4154,0.7,26758,121.9388801574707
43.67,10,291120,291222,0.001,-35.81900825,355.5440423965454,4155,0.69,26787,122.76939849853515
43.79,10,,291240,,-35.85608809000001,,4156,0.69,26792,
44.71,10,291220,291340,0.001,-36.52818584000001,524.692385673523,4157,0.68,26816,121.24903793334961
44.69,10,291240,291360,0.001,-36.525320730000004,508.7781444549561,4158,0.68,26821,122.39130477905273
44.57,10,291260,291365,0.001,-36.51402232,552.4698446273803,4159,0.68,26823,123.04991226196289
45.49,10,291360,291465,0.001,-36.79428561,425.6929573059082,4160,0.67,26841,122.65713806152344
46.4,10,291460,291565,0.001,-37.31403438000001,467.2680152893066,4161,0.66,26867,122.6778953552246
45.44,10,,291569,,-35.79774719000001,,4162,0.67,26874,
46.26,10,291560,291669,0.001,-37.021752140000004,387.1941556930542,4163,0.66,26896,123.31039810180664
46.21,10,,291670,,-36.994548470000005,,4164,0.66,26898,
45.25,10,,291674,,-36.569174180000005,,4165,0.67,26900,
44.35,10,291580,291684,0.001,-35.74750591,340.39859676361084,4166,0.68,26909,122.26633529663086
44.82,10,291640,291753,0.001,-36.35271971,481.40366134643557,4167,0.68,26936,122.35882415771485
44.82,10,291740,291853,0.001,-36.960876230000004,559.6544315338135,4168,0.68,26960,123.22329559326172
44.82,10,291840,291953,0.001,-36.83784123,299.0709047317505,4169,0.68,26986,124.88444366455079
44.91,10,291860,291968,0.001,-36.87022325,504.1104984283447,4170,0.68,26992,122.96359100341797
44.91,10,291960,292068,0.001,-34.626727100000004,555.7041185379028,4171,0.68,27009,123.75470275878907
44.94,10,,292077,,-34.638276860000005,,4172,0.68,27024,
45.08,10,291980,292098,0.001,-34.91678844,404.6097589492798,4173,0.68,27030,123.09842529296876
45.24,10,292020,292133,0.001,-34.75834212,416.0676296234131,4174,0.68,27039,123.02962265014648
46.05,10,292120,292233,0.001,-35.158079750000006,505.4152629852295,4175,0.67,27060,122.44424667358399
46.96,10,292220,292333,0.001,-36.142486260000005,454.69361572265626,4176,0.66,27081,123.38386535644531
46.94,10,292240,292341,0.001,-36.175946370000005,358.0385793685913,4177,0.66,27085,123.305078125
47.64,10,292340,292441,0.001,-36.600686800000005,591.3682464599609,4178,0.65,27106,121.20716857910156
47.83,10,292440,292541,0.001,-36.670833290000004,467.71706943511964,4179,0.64,27126,122.45910186767578
47.81,10,292520,292639,0.001,-33.877670040000005,491.8781322479248,4180,0.65,27158,122.36822052001953
48.73,10,292620,292739,0.001,-35.571789470000006,401.3611005783081,4181,0.64,27184,122.09292984008789
49.17,10,292680,292791,0.001,-35.62924275,362.0554620742798,4182,0.64,27195,124.20458755493163
48.76,10,292700,292805,0.001,-35.496722760000004,513.5231550216674,4183,0.64,27199,123.22001037597656
48.76,10,292800,292905,0.001,-34.82376905,449.5267660140991,4184,0.64,27223,123.34108657836914
48.69,10,292880,292998,0.001,-33.94300476,369.89686431884763,4185,0.65,27243,123.0294692993164
48.13,10,292900,293003,0.001,-31.995810820000003,502.70760307312014,4186,0.65,27246,122.94844055175781
47.8,10,292920,293024,0.001,-31.68637353,548.0221418380737,4187,0.65,27253,124.5272201538086
48.73,10,293020,293124,0.001,-34.438482480000005,444.73823871612547,4188,0.64,27272,122.89227981567383
49.04,10,293060,293162,0.001,-34.649399110000004,394.02982025146486,4189,0.64,27282,123.20102386474609
49.77,10,293120,293237,0.001,-34.88298892,488.2170685768127,4190,0.64,27307,122.77763137817382
49.43,10,293140,293245,0.001,-34.67839673,426.7869358062744,4191,0.64,27316,122.8383575439453
49.35,10,,293254,,-34.660834210000004,,4192,0.64,27318,
49.39,10,293160,293265,0.001,-34.55876253000001,477.05944023132326,4193,0.64,27321,121.97607803344727
50.32,10,293260,293365,0.001,-35.58507241000001,481.8804777145386,4194,0.63,27347,121.12552108764649
49.38,10,,293371,,-35.06775306000001,,4195,0.64,27354,
49.39,10,,293375,,-35.06544654,,4196,0.64,27357,
48.49,10,293280,293385,0.001,-34.43290882000001,384.88562393188477,4197,0.65,27360,121.4666030883789
49.44,10,293380,293485,0.001,-34.99090762,513.0328039169311,4198,0.64,27378,122.3757438659668
48.72,10,293400,293513,0.001,-34.07303325,387.8183572769165,4199,0.65,27386,122.95047149658203
47.79,10,,293520,,-32.16095206,,4200,0.66,27399,
47.79,10,293500,293620,0.001,-37.40810205,387.27250385284424,4201,0.66,27421,120.93126525878907
47.79,10,293600,293720,0.001,-37.21657992,416.39247875213624,4202,0.66,27457,121.19495315551758
46.99,10,293620,293740,0.001,-36.66351073,458.7726240158081,4203,0.67,27462,123.0279541015625
