time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,train/n_updates,train/loss,train/clip_range,train/explained_variance,train/approx_kl,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/learning_rate
10005,-525.18275529,336500,33,96.3,365,16815,2486.22509765625,0.2,-0.0067861080169677734,0.03718024,0.8599286079406738,-7.602801704406739,0.008497462113155052,5003.58076171875,0.21199999749660492,0.0003
10034,-524.9736019400001,336600,33,96.3,366,16820,2322.512939453125,0.2,0.022676467895507812,0.04079027,0.8599724769592285,-7.602894973754883,-0.011637374542624456,4659.4859375,0.18399999141693116,0.0003
10055,-525.00101526,336700,33,96.3,367,16825,2434.6005859375,0.2,-0.008603215217590332,0.032024086,0.8600543737411499,-7.603322696685791,-0.01377868675335776,4912.74453125,0.16999999582767486,0.0003
10079,-525.07368695,336800,33,96.3,368,16830,2538.623779296875,0.2,-0.10955917835235596,0.032710545,0.8601331114768982,-7.603910827636719,-0.01063306356954854,5091.73759765625,0.16999999172985553,0.0003
10102,-525.0869657600001,336900,33,96.3,369,16835,2353.611572265625,0.2,0.026007533073425293,0.04544321,0.8601558208465576,-7.604345512390137,-0.019695269197291053,4739.311328125,0.22799999117851258,0.0003
10131,-524.99813401,337000,33,96.3,370,16840,2392.7724609375,0.2,0.08522719144821167,0.027897337,0.8601487874984741,-7.604378128051758,-0.0032474576131789946,4837.96220703125,0.15199999399483205,0.0003
10165,-525.03843309,337100,33,96.3,371,16845,2550.74658203125,0.2,0.006236016750335693,0.033275004,0.86017245054245,-7.604376316070557,-0.017334437181125394,5129.08291015625,0.15399999544024467,0.0003
10198,-529.80749413,337200,33,97.16,372,16850,2636.40380859375,0.2,-0.056449174880981445,0.07406575,0.8601793646812439,-7.604540061950684,-0.02840284003314082,5295.64169921875,0.3479999840259552,0.0003
10219,-530.04945239,337300,33,97.16,373,16855,2617.0986328125,0.2,-0.12631380558013916,0.04026602,0.8601781129837036,-7.604548072814941,-0.008312852281960659,5290.2724609375,0.1819999922066927,0.0003
10250,-529.94227133,337400,32,97.16,374,16860,2283.6025390625,0.2,0.175395667552948,0.021723539,0.8601831197738647,-7.604562664031983,-0.008363431673569722,4572.9021484375,0.15399999618530275,0.0003
10273,-530.14281233,337500,32,97.16,375,16865,2674.552978515625,0.2,-0.24876034259796143,0.013245728,0.8601744174957275,-7.604596710205078,-0.0075568793891307,5397.2236328125,0.05599999874830246,0.0003
10303,-530.24217388,337600,32,97.16,376,16870,2338.668212890625,0.2,0.05037260055541992,0.034500025,0.8601547479629517,-7.604502868652344,-0.018031979322404367,4721.2814453125,0.14799999743700026,0.0003
10324,-530.29616378,337700,32,97.16,377,16875,2368.43994140625,0.2,0.16537559032440186,0.01812421,0.860144317150116,-7.604379940032959,-0.0066187095202622,4750.9533203125,0.12399999648332596,0.0003
10350,-530.4684000799999,337800,32,97.16,378,16880,2728.21728515625,0.2,-0.031077980995178223,0.07632057,0.8601348400115967,-7.6043625831604,-0.012207589234458282,5469.72783203125,0.33199999034404754,0.0003
10375,-530.4010614599999,337900,32,97.16,379,16885,2689.780029296875,0.2,-0.2925659418106079,0.033979345,0.8600829839706421,-7.60413818359375,0.001691107260012359,5476.433984375,0.2039999932050705,0.0003
10405,-530.1350208,338000,32,97.16,380,16890,2193.016845703125,0.2,0.06020355224609375,0.06844782,0.8600555658340454,-7.603819179534912,-0.027022200018109288,4379.19873046875,0.2659999866038561,0.0003
10430,-529.83667573,338100,32,97.16,381,16895,2284.2626953125,0.2,0.003361046314239502,0.041374892,0.8600155711174011,-7.6036371231079105,-0.005291116133594187,4595.361328125,0.2179999977350235,0.0003
10459,-530.12266976,338200,32,97.16,382,16900,2452.040771484375,0.2,0.126115620136261,0.029728841,0.8599923849105835,-7.603384876251221,-0.004464542366622482,4948.96005859375,0.17199999392032622,0.0003
10487,-530.23422022,338300,32,97.16,383,16905,2695.961181640625,0.2,-0.14481616020202637,0.014174196,0.8599808216094971,-7.603268146514893,0.00025073578071896916,5437.39404296875,0.0859999980777502,0.0003
10514,-530.39075277,338400,32,97.16,384,16910,2388.328125,0.2,0.0445442795753479,0.011532283,0.8599719405174255,-7.603189277648926,-0.005205490139996982,4791.9478515625,0.05600000023841858,0.0003
10550,-535.51113155,338500,32,98.07,385,16915,2550.85009765625,0.2,-0.08611643314361572,0.018364362,0.8599638938903809,-7.603126907348633,-0.004725561156374169,5141.355859375,0.10599999688565731,0.0003
10586,-535.75494184,338600,31,98.07,386,16920,2425.228515625,0.2,0.0007134675979614258,0.014482741,0.8599653244018555,-7.603081512451172,0.0016565246107347776,4888.7376953125,0.07199999764561653,0.0003
10612,-535.5205704,338700,31,98.07,387,16925,2432.298583984375,0.2,-0.09309744834899902,0.024563547,0.8599640727043152,-7.603076648712158,-0.0070529946882743385,4872.5380859375,0.12799999564886094,0.0003
10644,-535.43310139,338800,31,98.07,388,16930,2335.463623046875,0.2,0.13594329357147217,0.026354868,0.8599461913108826,-7.603005599975586,-0.01090474863158306,4732.7279296875,0.1319999948143959,0.0003
10671,-535.26443855,338900,31,98.07,389,16935,2650.3544921875,0.2,-0.12320876121520996,0.013322704,0.859926164150238,-7.602848148345947,0.007690252368047368,5305.985546875,0.08799999840557575,0.0003
10703,-535.46598415,339000,31,98.07,390,16940,2447.802001953125,0.2,-0.008092284202575684,0.03188219,0.8598989248275757,-7.602687931060791,-0.014275100956729148,4938.04404296875,0.14999999850988388,0.0003
10733,-535.3134523,339100,31,98.07,391,16945,2322.440673828125,0.2,0.019081711769104004,0.02918253,0.8598756790161133,-7.602497386932373,-0.011369474593630002,4703.271875,0.15199999511241913,0.0003
10765,-535.4886015699999,339200,31,98.07,392,16950,2508.439697265625,0.2,0.08224552869796753,0.01949553,0.8598713278770447,-7.602388858795166,-0.010763024119660259,5053.97548828125,0.0939999982714653,0.0003
10796,-535.6931101999999,339300,31,98.07,393,16955,2742.820556640625,0.2,-0.08957779407501221,0.041135013,0.8598763346672058,-7.602404975891114,-0.014890926823136396,5514.37529296875,0.2539999980479479,0.0003
10833,-541.2578669599999,339400,31,99.05,394,16960,2495.262451171875,0.2,0.0801384449005127,0.010005201,0.8598816394805908,-7.602437305450439,-0.00032607923276373185,5015.2009765625,0.04200000017881393,0.0003
10877,-541.2888849799998,339500,31,99.05,395,16965,2689.086181640625,0.2,0.011190533638000488,0.059437677,0.8598248362541199,-7.602369785308838,-0.006110125032137148,5393.05986328125,0.321999990940094,0.0003
10910,-541.45451364,339600,31,99.05,396,16970,2694.223876953125,0.2,-0.016135334968566895,0.057841558,0.8597384691238403,-7.6018603324890135,-0.013331131212908076,5420.046484375,0.25999999344348906,0.0003
10940,-541.5431591,339700,31,99.05,397,16975,2632.133544921875,0.2,-0.060153841972351074,0.021264698,0.8597230911254883,-7.601433563232422,-0.00572392297181068,5306.0931640625,0.1099999986588955,0.0003
10971,-541.36067715,339800,30,99.05,398,16980,2397.76708984375,0.2,-0.1535574197769165,0.05411658,0.8597043752670288,-7.601406002044678,-0.020566647633677347,4847.66328125,0.22399999499320983,0.0003
11005,-541.22937483,339900,30,99.05,399,16985,2317.491455078125,0.2,0.09266805648803711,0.08350697,0.8596643209457397,-7.601216125488281,-0.020955102310108487,4669.48173828125,0.2559999957680702,0.0003
11031,-541.23735476,340000,30,99.05,400,16990,2466.762939453125,0.2,-0.08975005149841309,0.016017044,0.8596426844596863,-7.600958633422851,-0.0029605632269522177,4945.29501953125,0.12399999387562274,0.0003
11058,-541.33161137,340100,30,99.05,401,16995,2300.578125,0.2,0.1185409426689148,0.049435437,0.8596405982971191,-7.6008695602417,-0.027901342108089013,4650.17333984375,0.2119999945163727,0.0003
11100,-541.1665452000001,340200,30,99.05,402,17000,2599.455810546875,0.2,-0.17322266101837158,0.035503242,0.8596546053886414,-7.600910282135009,-0.0036645700009103168,5235.1212890625,0.19999999590218068,0.0003
11130,-540.9596846300001,340300,30,99.05,403,17005,2322.298583984375,0.2,0.10803771018981934,0.01479733,0.8596705198287964,-7.601037502288818,-0.003954884462291375,4662.58935546875,0.06199999824166298,0.0003
11166,-541.0459396800001,340400,30,99.05,404,17010,2501.456787109375,0.2,0.03153824806213379,0.057844896,0.8596895933151245,-7.601154422760009,-0.018453842258895747,5032.52255859375,0.2639999985694885,0.0003
11200,-540.71324531,340500,30,99.05,405,17015,2630.740966796875,0.2,-0.20852088928222656,0.05271546,0.859717071056366,-7.601307773590088,-0.004714472375871992,5278.7087890625,0.2699999984353781,0.0003
11243,-541.06309933,340600,30,99.05,406,17020,2354.34326171875,0.2,0.042505860328674316,0.04148643,0.8597158193588257,-7.601407432556153,-0.014708903864084277,4793.45224609375,0.19999999701976776,0.0003
11275,-541.0825535099999,340700,30,99.05,407,17025,2454.845947265625,0.2,0.017067134380340576,0.025433196,0.8596798777580261,-7.601263618469238,-0.016854625142877923,4893.1056640625,0.13399999625980855,0.0003
11313,-541.1708594400001,340800,30,99.05,408,17030,2520.724609375,0.2,0.035170793533325195,0.003956358,0.8596515655517578,-7.600988388061523,0.0028145991703240726,5095.528125,0.009999999776482582,0.0003
11350,-541.01537844,340900,30,99.05,409,17035,2573.591796875,0.2,-0.1428130865097046,0.015411006,0.8595679998397827,-7.6006824493408205,-0.001269105912234636,5173.495703125,0.07399999722838402,0.0003
11380,-541.11900355,341000,29,99.05,410,17040,2461.25048828125,0.2,0.013269245624542236,0.030392174,0.8594991564750671,-7.600060272216797,-0.020527605347160714,4992.3134765625,0.1539999946951866,0.0003
11414,-540.9989297899999,341100,29,99.05,411,17045,2523.428466796875,0.2,-0.09889304637908936,0.06418029,0.8594512939453125,-7.599678897857666,-0.014708616465213709,5060.4388671875,0.24999999701976777,0.0003
11454,-540.8120436600001,341200,29,99.05,412,17050,2326.910888671875,0.2,-0.012720227241516113,0.04445936,0.8594949245452881,-7.599531459808349,-0.003823845684019034,4675.999609375,0.2999999839812517,0.0003
11490,-540.68388827,341300,29,99.05,413,17055,2381.813720703125,0.2,-0.022243738174438477,0.031054858,0.8595468401908875,-7.59993085861206,-0.00991527245787438,4770.58095703125,0.15799999684095384,0.0003
11527,-540.7088440500002,341400,29,99.05,414,17060,2334.082763671875,0.2,0.14225274324417114,0.026744995,0.8595355749130249,-7.600127506256103,-0.008729475002746767,4701.259375,0.15799999758601188,0.0003
11560,-540.6892621200001,341500,29,99.05,415,17065,2599.019287109375,0.2,-0.05549192428588867,0.04091127,0.8595399260520935,-7.600038242340088,-0.011754792139254278,5227.38330078125,0.22999999523162842,0.0003
11593,-540.73176788,341600,29,99.05,416,17070,2514.28369140625,0.2,-0.02646327018737793,0.04532712,0.8595282435417175,-7.600115966796875,-0.00939612271686201,5086.80537109375,0.21399999558925628,0.0003
11618,-540.9020434099999,341700,29,99.05,417,17075,2528.503662109375,0.2,0.014795303344726562,0.058585107,0.8595163226127625,-7.600024127960205,-0.022366855591462807,5076.25810546875,0.3139999885112047,0.0003
11647,-541.34791754,341800,29,99.05,418,17080,2592.40771484375,0.2,0.06671494245529175,0.028165137,0.8595057725906372,-7.5999755859375,-0.00259909478991176,5203.44296875,0.18799999132752418,0.0003
11680,-541.38131601,341900,29,99.05,419,17085,2641.0048828125,0.2,-0.022186994552612305,0.01390049,0.8594797849655151,-7.599870204925537,-0.00760574816231383,5313.6349609375,0.06599999815225602,0.0003
11714,-541.5834859999999,342000,29,99.05,420,17090,2680.569580078125,0.2,-0.06926989555358887,0.033749152,0.8594285845756531,-7.599655723571777,-0.012214640431102453,5397.6794921875,0.18199999034404754,0.0003
11744,-546.9989592499999,342100,29,100.0,421,17095,2604.664794921875,0.2,-0.010306119918823242,0.021220936,0.8593882322311401,-7.5992841720581055,-0.002789783602929674,5237.362109375,0.13399999886751174,0.0003
11774,-546.9101755199998,342200,29,100.0,422,17100,2460.95751953125,0.2,0.030245602130889893,0.040801995,0.8593592643737793,-7.599076652526856,-0.015287460066610947,4930.16875,0.22199999168515205,0.0003
11807,-546.9628431499999,342300,28,100.0,423,17105,2627.3525390625,0.2,-0.04703843593597412,0.021406697,0.8593358993530273,-7.598903369903565,-0.0025713911949424074,5284.6048828125,0.12199999615550042,0.0003
11835,-546.8054832199999,342400,28,100.0,424,17110,2472.021240234375,0.2,-0.003046274185180664,0.045753784,0.8593052625656128,-7.598735809326172,-0.005604645164567046,4967.3736328125,0.2739999882876873,0.0003
11868,-546.27491271,342500,28,100.0,425,17115,2363.379150390625,0.2,-0.04396772384643555,0.03095913,0.8592567443847656,-7.598513889312744,-0.011294775195710826,4760.97451171875,0.15799999386072158,0.0003
11899,-546.23884415,342600,28,100.0,426,17120,2413.9306640625,0.2,0.010076761245727539,0.03217556,0.8592082858085632,-7.598158550262451,-0.008065601326597971,4860.230859375,0.1639999970793724,0.0003
11936,-546.26481861,342700,28,100.0,427,17125,2365.549072265625,0.2,0.04437655210494995,0.020264985,0.8592039942741394,-7.59790620803833,-0.010902556296787224,4758.251953125,0.09399999976158142,0.0003
11974,-546.07128861,342800,28,100.0,428,17130,2462.7109375,0.2,-0.0756685733795166,0.026439194,0.8592574000358582,-7.598033618927002,-0.006288076218334026,4943.49482421875,0.14799999594688415,0.0003
12011,-546.14467317,342900,28,100.0,429,17135,2401.955322265625,0.2,0.018885314464569092,0.044669904,0.8592960238456726,-7.598379135131836,-0.014133866555857822,4834.83603515625,0.23799999356269835,0.0003
12049,-546.46352656,343000,28,100.0,430,17140,2450.198974609375,0.2,0.08462321758270264,0.026190834,0.8592861890792847,-7.598525142669677,-0.012084350228542462,4931.32216796875,0.13199999630451204,0.0003
12084,-546.24764577,343100,28,100.0,431,17145,2553.68115234375,0.2,-0.09806358814239502,0.029027738,0.8592613935470581,-7.598362636566162,-0.004747842717915773,5124.5642578125,0.14599999636411667,0.0003
12115,-546.3287312,343200,28,100.0,432,17150,2406.84765625,0.2,0.013489782810211182,0.036783125,0.8592739105224609,-7.598302841186523,-0.013825810439993803,4837.26845703125,0.18399999439716339,0.0003
12142,-546.52102686,343300,28,100.0,433,17155,2494.191650390625,0.2,-0.017053604125976562,0.05948878,0.859204888343811,-7.598254871368408,-0.01987025239322975,5025.85,0.24599999487400054,0.0003
12188,-546.2926552,343400,28,100.0,434,17160,2469.595947265625,0.2,-0.006997942924499512,0.02347671,0.8591362237930298,-7.597671413421631,-0.006249554378155153,4957.55400390625,0.12999999672174453,0.0003
12225,-546.28227347,343500,28,100.0,435,17165,2452.24072265625,0.2,0.03896445035934448,0.07039912,0.8591150045394897,-7.597363758087158,-0.013601979613304139,4936.0443359375,0.2719999894499779,0.0003
12257,-546.41958542,343600,28,100.0,436,17170,2519.088134765625,0.2,0.04337841272354126,0.044567384,0.8590909838676453,-7.5972002983093265,-0.004410457570338621,5059.26513671875,0.29599999710917474,0.0003
12290,-546.38037422,343700,27,100.0,437,17175,2692.248291015625,0.2,-0.06539511680603027,0.09469717,0.8590658903121948,-7.596990299224854,0.008834121748805046,5384.7677734375,0.41399997770786284,0.0003
12320,-546.1801460400001,343800,27,100.0,438,17180,2389.72314453125,0.2,0.04920870065689087,0.02207823,0.8590788841247559,-7.596892261505127,-0.005428933613438857,4807.92626953125,0.14199999645352362,0.0003
12350,-546.02269659,343900,27,100.0,439,17185,2402.18408203125,0.2,-0.05835366249084473,0.044725902,0.8591055870056152,-7.597015476226806,-0.013615238294005395,4860.40712890625,0.21599999852478505,0.0003
12391,-546.0461059100002,344000,27,100.0,440,17190,2457.909912109375,0.2,0.01749342679977417,0.022137774,0.8590841293334961,-7.5970793724060055,-0.004118836491716138,4951.18994140625,0.1419999986886978,0.0003
12423,-545.9236915700001,344100,27,100.0,441,17195,2423.175537109375,0.2,-0.07286155223846436,0.07096708,0.8590556979179382,-7.596892166137695,-0.007979430965497159,4857.45244140625,0.30199999511241915,0.0003
12456,-545.99894206,344200,27,100.0,442,17200,2423.10205078125,0.2,0.13105887174606323,0.111954734,0.8590187430381775,-7.596651649475097,-0.016772045732068364,4880.16171875,0.32200000062584877,0.0003
12491,-545.74500992,344300,27,100.0,443,17205,2563.608154296875,0.2,-0.10162496566772461,0.078179315,0.8590127229690552,-7.596453380584717,-0.012822579436033266,5155.52158203125,0.33199999257922175,0.0003
12520,-545.49469004,344400,27,100.0,444,17210,2447.0693359375,0.2,-0.10267949104309082,0.06637595,0.8590354323387146,-7.596468353271485,-0.01706592951741186,4945.1728515625,0.31600000262260436,0.0003
12560,-545.5463338899999,344500,27,100.0,445,17215,2329.901123046875,0.2,0.12142348289489746,0.06990632,0.8591054677963257,-7.596759033203125,-0.020150503620607198,4673.990625,0.2919999808073044,0.0003
12591,-545.2305173899999,344600,27,100.0,446,17220,2462.637939453125,0.2,-0.1065816879272461,0.053717803,0.859153151512146,-7.597225379943848,-0.01016462579354993,4947.08212890625,0.26799999475479125,0.0003
12625,-545.19859026,344700,27,100.0,447,17225,2414.064697265625,0.2,0.07946014404296875,0.04830393,0.8591942191123962,-7.597524261474609,-0.015152598887652857,4845.13466796875,0.29599999375641345,0.0003
12656,-545.2906709299999,344800,27,100.0,448,17230,2484.60498046875,0.2,-0.024411439895629883,0.03809417,0.8592035174369812,-7.597779941558838,-0.013337504282594637,5004.18720703125,0.20199999511241912,0.0003
12696,-545.45503619,344900,27,100.0,449,17235,2493.47998046875,0.2,-0.06775236129760742,0.044113368,0.8591935038566589,-7.597770023345947,-0.023806844116188587,4994.365234375,0.21199999153614044,0.0003
12736,-545.3828347100001,345000,27,100.0,450,17240,2318.943115234375,0.2,-0.05072653293609619,0.03811673,0.8592185378074646,-7.597756958007812,-0.005766954126011114,4688.33076171875,0.19999999962747098,0.0003
12774,-545.27721607,345100,27,100.0,451,17245,2320.621826171875,0.2,-0.004064440727233887,0.021674855,0.8592743873596191,-7.598032093048095,-0.003270965449428331,4665.3322265625,0.13799999356269838,0.0003
