rollout/ep_rew_mean,train/n_updates,time/fps,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/success rate,train/actor_loss,time/total timesteps
-22.82019871,312860,83,3765,41.08,543.858154296875,4672,0.001,0.7,120.24154739379883,312974
-23.599676790000004,312960,82,3795,41.96,483.72619171142577,4673,0.001,0.69,120.55019073486328,313074
-23.588018840000004,313000,82,3803,41.63,405.1617607116699,4674,0.001,0.69,123.00335540771485,313101
-23.531917640000003,,82,3805,41.6,,4675,,0.69,,313108
-23.515425620000006,,82,3814,41.44,,4676,,0.69,,313118
-22.959265790000007,313100,81,3847,41.44,391.7414943695068,4677,0.001,0.69,121.12134399414063,313218
-22.976213910000006,313120,81,3856,41.53,324.53482990264894,4678,0.001,0.69,121.04768142700195,313232
-19.58502568,,81,3858,40.58,,4679,,0.7,,313237
-19.545224710000003,313200,80,3878,40.39,333.83970165252686,4680,0.001,0.71,120.8110366821289,313318
-19.446968530000007,313300,80,3897,40.39,399.9916356086731,4681,0.001,0.71,122.09994277954101,313418
-20.2059925,313400,79,3924,40.97,487.9154211044312,4682,0.001,0.7,120.99421310424805,313518
-20.981062010000002,313500,79,3949,41.85,479.1298421859741,4683,0.001,0.69,123.31287307739258,313618
-21.126270880000003,313520,79,3952,41.88,471.205396270752,4684,0.001,0.69,123.30799026489258,313627
-22.93039356,313620,78,3987,42.73,369.3524936676025,4685,0.001,0.68,120.3458969116211,313727
-22.971802320000002,,78,3990,42.8,,4686,,0.68,,313735
-23.024240600000002,313640,78,4001,42.91,334.2862010955811,4687,0.001,0.68,122.15835494995117,313752
-22.926996300000006,,78,4004,42.78,,4688,,0.68,,313759
-22.22079186,313660,78,4009,41.9,494.08043174743653,4689,0.001,0.69,121.68196563720703,313771
-22.312384980000004,,78,4012,41.91,,4690,,0.69,,313778
-22.30209096,313680,78,4013,41.89,428.37402667999265,4691,0.001,0.69,121.53379745483399,313784
-22.33216892,313700,78,4021,42.04,452.87536201477053,4692,0.001,0.69,120.49208526611328,313804
-25.39225624,313800,77,4052,42.53,429.79695262908933,4693,0.001,0.68,122.30661468505859,313904
-25.324428440000002,,77,4054,42.22,,4694,,0.68,,313911
-27.2908124,313900,76,4082,43.13,452.8226419448853,4695,0.001,0.68,121.21290893554688,314009
-26.924995750000004,313920,76,4089,42.34,468.40221710205077,4696,0.001,0.69,122.53554763793946,314030
-27.458974699999995,314020,76,4111,43.25,570.3601551055908,4697,0.001,0.68,122.28819351196289,314130
-28.469833169999998,314120,76,4134,44.2,648.0078994750977,4698,0.001,0.67,118.70661239624023,314230
-28.91784741,314220,75,4156,44.2,370.320037651062,4699,0.001,0.67,121.28425598144531,314330
-31.433590630000005,314320,75,4180,45.02,606.5186767578125,4700,0.001,0.66,121.08431854248047,314430
-31.15136477,314420,74,4208,45.02,490.3854082107544,4701,0.001,0.66,119.80865325927735,314530
-31.54715823,314520,74,4228,45.94,496.6148668289185,4702,0.001,0.65,120.6845314025879,314630
-31.544610990000006,,74,4230,45.91,,4703,,0.65,,314638
-31.549761540000006,314540,74,4232,45.92,419.25507297515867,4704,0.001,0.65,119.79078979492188,314642
-31.111919160000003,,74,4237,45.04,,4705,,0.66,,314654
-31.21980678,314640,73,4262,44.91,459.1962100982666,4706,0.001,0.67,122.1991584777832,314741
-30.807979609999997,,73,4264,43.93,,4707,,0.68,,314743
-30.450109790000003,,73,4267,43.01,,4708,,0.69,,314751
-30.36087758,314660,73,4271,43.07,435.40993919372556,4709,0.001,0.69,121.62724304199219,314763
-30.327734480000004,,73,4274,42.89,,4710,,0.69,,314770
-30.34233688,314680,73,4278,42.94,498.5816122055054,4711,0.001,0.69,121.37623138427735,314784
-29.435539170000002,314780,73,4296,43.04,516.597261428833,4712,0.001,0.68,120.98991928100585,314884
-29.101568819999997,,73,4303,42.08,,4713,,0.69,,314888
-29.11327232,314800,73,4311,42.32,382.654257774353,4714,0.001,0.69,121.17213439941406,314918
-29.17238992,314900,72,4341,42.32,439.20685424804685,4715,0.001,0.69,120.40948028564453,315018
-28.31093973,314920,72,4346,41.48,326.1780361175537,4716,0.001,0.7,121.13167114257813,315034
-28.783231510000004,315020,72,4372,41.48,535.4123931884766,4717,0.001,0.7,120.69101943969727,315134
-29.449319450000004,315080,71,4392,41.95,538.8071893692016,4718,0.001,0.7,122.34412231445313,315191
-30.36640218,315140,71,4407,41.5,402.91277027130127,4719,0.001,0.71,121.0742401123047,315246
-30.188753860000002,,71,4415,40.8,,4720,,0.71,,315253
-30.24314963,315180,71,4426,40.95,331.58645687103274,4721,0.001,0.71,121.725537109375,315284
-30.252753460000005,,71,4430,40.76,,4722,,0.71,,315299
-30.267886840000006,315200,71,4433,40.76,374.06031608581543,4723,0.001,0.71,121.90472412109375,315309
-30.98614063,315300,70,4453,41.65,420.90465278625487,4724,0.001,0.7,120.43571014404297,315409
-30.99437733,,70,4456,41.6,,4725,,0.7,,315416
-32.95081997,315400,70,4482,42.55,646.0734508514404,4726,0.001,0.69,120.22826614379883,315516
-34.58033978,315500,69,4528,43.32,492.860445022583,4727,0.001,0.68,121.17294921875,315616
-34.35544159,315600,69,4549,43.32,575.0653065681457,4728,0.001,0.68,118.66920547485351,315716
-34.34498790999999,315640,69,4557,43.5,407.6402187347412,4729,0.001,0.68,121.7051498413086,315744
-34.59717604,315720,68,4585,44.37,480.2850566864014,4730,0.001,0.68,122.08269271850585,315834
-35.40458381,315820,68,4606,45.28,633.5020290374756,4731,0.001,0.67,118.96166534423828,315934
-34.93679964,315920,68,4634,45.28,380.40877742767333,4732,0.001,0.67,121.67413482666015,316034
-36.04070433,316020,67,4670,46.19,619.9913717269898,4733,0.001,0.66,120.24322052001953,316134
-36.10637341,316040,67,4673,46.16,520.7110794067382,4734,0.001,0.66,122.21112213134765,316144
-35.621966349999994,,67,4677,45.26,,4735,,0.67,,316154
-35.46651988,316060,67,4682,45.2,598.876424407959,4736,0.001,0.67,121.91433868408203,316161
-35.18994177,,67,4695,44.37,,4737,,0.68,,316178
-35.10059294,316080,67,4697,44.31,382.8927888870239,4738,0.001,0.68,119.19632034301758,316184
-34.96140344,,67,4699,43.81,,4739,,0.68,,316188
-34.68181975,,67,4701,43.77,,4740,,0.68,,316196
-34.57670342,316100,67,4704,43.63,415.3570835113525,4741,0.001,0.68,121.34005203247071,316206
-34.55368034,,67,4708,43.62,,4742,,0.68,,316215
-38.26041649999999,316200,66,4750,44.56,486.5360908508301,4743,0.001,0.67,121.13708038330078,316315
-38.81301567,316300,66,4770,44.56,355.4193281173706,4744,0.001,0.67,121.64652862548829,316415
-38.74200633999999,,66,4776,44.54,,4745,,0.67,,316420
-39.072417879999996,316400,65,4798,45.21,366.35434951782224,4746,0.001,0.66,120.31632919311524,316520
-39.06037119999999,316420,65,4805,45.15,561.0561302185058,4747,0.001,0.66,118.69189910888672,316525
-39.77503904,316520,65,4835,45.9,391.97863445281985,4748,0.001,0.65,120.62771835327149,316625
-40.25158475999999,316620,65,4865,46.8,473.9486686706543,4749,0.001,0.64,120.9732162475586,316725
-39.23988093,316640,65,4871,45.99,302.698943901062,4750,0.001,0.65,121.94772644042969,316744
-38.90737847,316740,64,4897,45.99,476.2213737487793,4751,0.001,0.65,120.13562698364258,316844
-38.98051993999999,316780,64,4910,46.3,493.0623046875,4752,0.001,0.65,120.26206588745117,316885
-39.11868503999999,316800,64,4918,46.53,522.7242641448975,4753,0.001,0.65,120.71916351318359,316914
-39.71588078,316900,64,4941,47.5,416.83100414276123,4754,0.001,0.64,120.57506408691407,317014
-39.611070850000004,,64,4943,47.5,,4755,,0.64,,317020
-43.691718449999996,317000,63,4967,48.43,383.0241449356079,4756,0.001,0.63,122.77841644287109,317120
-45.299192309999995,317100,63,4988,49.13,335.92380504608155,4757,0.001,0.62,122.63305282592773,317220
-46.189186119999995,317200,63,5016,50.09,425.8558801651001,4758,0.001,0.61,121.30794143676758,317320
-45.95440439,317220,63,5019,49.18,498.3765186309814,4759,0.001,0.62,123.06998901367187,317329
-46.02823391000001,317260,63,5027,49.45,513.20754032135,4760,0.001,0.62,120.23836135864258,317363
-46.026565579999996,317280,63,5031,49.58,384.66820392608645,4761,0.001,0.62,122.39114990234376,317381
-46.170444090000004,317300,62,5038,49.76,368.9297698974609,4762,0.001,0.62,121.39429626464843,317408
-41.977952720000005,,62,5042,48.85,,4763,,0.63,,317417
-42.288733869999994,317380,62,5059,49.44,581.0378074645996,4764,0.001,0.63,120.11315689086913,317498
-41.429297500000004,317400,62,5069,48.55,339.120587348938,4765,0.001,0.64,122.49544143676758,317509
-42.384771410000006,317500,62,5089,49.49,463.0802707672119,4766,0.001,0.63,120.77181777954101,317609
-42.843919670000005,317600,62,5122,50.46,472.7550903320313,4767,0.001,0.62,121.29371185302735,317709
-42.84357731,,62,5124,50.45,,4768,,0.62,,317714
-43.391027359999995,317700,61,5151,51.4,520.587345123291,4769,0.001,0.61,120.75447082519531,317814
-43.57916588999999,317800,61,5180,51.4,337.7949558258057,4770,0.001,0.61,121.4544578552246,317914
-42.87472637,317820,61,5184,50.51,446.32068519592286,4771,0.001,0.62,120.34112930297852,317925
-42.543935999999995,,61,5186,49.61,,4772,,0.63,,317935
-41.75587608,317840,61,5192,48.75,436.34827346801757,4773,0.001,0.64,120.3501953125,317949
-41.39866074999999,,61,5195,48.55,,4774,,0.64,,317956
-41.51668723999999,317920,60,5214,49.15,583.03639087677,4775,0.001,0.64,120.89900741577148,318023
-41.520713349999994,,60,5217,49.15,,4776,,0.64,,318033
-41.31401554999999,317960,60,5227,48.43,446.09392700195315,4777,0.001,0.65,121.87398147583008,318061
-41.49395580999999,317980,60,5240,48.52,337.5756586074829,4778,0.001,0.65,122.65814514160157,318084
-41.543163379999996,,60,5249,48.55,,4779,,0.65,,318092
-41.24195098999999,318080,60,5274,48.74,433.1261867523193,4780,0.001,0.64,120.7634666442871,318192
-40.64026026,318120,60,5292,48.12,459.47606086730957,4781,0.001,0.65,121.03979873657227,318230
-39.73552484,,60,5294,47.19,,4782,,0.66,,318237
-39.86237342,318220,59,5320,47.19,342.8887168884277,4783,0.001,0.66,120.44021606445312,318337
-40.65585607,318320,59,5338,48.1,489.32374839782716,4784,0.001,0.65,120.16352767944336,318437
-39.73867299,318420,59,5361,48.1,502.7671379089355,4785,0.001,0.65,121.55640869140625,318537
-39.72832718,318440,59,5372,48.25,465.9349157333374,4786,0.001,0.65,121.32883987426757,318560
-39.66823282,318460,59,5376,48.16,459.6279861450195,4787,0.001,0.65,119.96437911987304,318568
-39.65524954,,59,5378,48.13,,4788,,0.65,,318572
-39.6195541,,59,5379,48.03,,4789,,0.65,,318574
-39.510426269999996,318480,59,5383,48.03,565.172599697113,4790,0.001,0.65,121.25533447265624,318581
-40.281677450000004,318580,58,5402,48.97,369.50650081634524,4791,0.001,0.64,121.30828475952148,318681
-40.253329619999995,,58,5405,48.83,,4792,,0.64,,318687
-37.104065659999996,,58,5411,47.87,,4793,,0.65,,318691
-37.10581347,,58,5414,47.88,,4794,,0.65,,318699
-35.175684530000005,318620,58,5423,47.17,420.8692771911621,4795,0.001,0.65,119.70193939208984,318726
-35.43951504,318720,58,5444,47.96,468.5913244247437,4796,0.001,0.64,119.96502685546875,318826
-34.97582327,318760,58,5456,47.45,394.8073949813843,4797,0.001,0.65,123.35480651855468,318875
-33.96717466999999,318780,58,5459,46.54,476.0727764129639,4798,0.001,0.66,123.94739151000977,318884
-32.79038884999999,,58,5461,45.59,,4799,,0.67,,318889
-30.21388947999999,,58,5465,44.7,,4800,,0.68,,318900
-31.458200239999996,318880,58,5486,44.7,282.0836004257202,4801,0.001,0.68,122.19222717285156,319000
-31.079949479999996,318900,58,5492,43.89,508.5349994659424,4802,0.001,0.69,122.6307159423828,319019
-31.97453405,319000,57,5514,44.81,489.1682441711426,4803,0.001,0.68,121.13548965454102,319119
-32.252888559999995,319080,57,5535,45.42,460.31435775756836,4804,0.001,0.68,121.81498260498047,319184
-32.31622038,,57,5539,45.41,,4805,,0.68,,319195
-31.686721369999997,319100,57,5552,44.62,425.58451595306394,4806,0.001,0.68,121.08365097045899,319203
-31.724010249999996,,57,5561,44.73,,4807,,0.68,,319216
-32.01419352999999,319200,57,5584,45.65,525.8914220809936,4808,0.001,0.67,121.19321899414062,319316
-32.08336052999999,319220,57,5593,45.73,539.7032926559448,4809,0.001,0.67,120.67586975097656,319336
-32.09565121,319240,57,5597,45.76,492.75757656097414,4810,0.001,0.67,122.74206085205078,319346
-32.06842663,,57,5599,45.66,,4811,,0.67,,319350
-31.939736599999996,319340,56,5618,45.66,369.4345470428467,4812,0.001,0.67,121.25806427001953,319450
-31.998277789999996,,56,5632,45.7,,4813,,0.67,,319458
-32.74123156999999,319440,56,5661,46.4,503.79644031524657,4814,0.001,0.66,120.7757453918457,319558
-32.49514099,319540,56,5680,46.4,560.3447353363038,4815,0.001,0.66,121.02792282104492,319658
-33.69937056,319640,55,5710,47.24,475.42490577697754,4816,0.001,0.65,121.54304275512695,319758
-32.14816218000001,319660,55,5713,46.28,700.4455041885376,4817,0.001,0.66,120.58871383666992,319762
-31.42418508,,55,5723,45.83,,4818,,0.66,,319774
-30.201545629999995,,55,5726,45.34,,4819,,0.66,,319780
-31.177863799999997,319760,55,5751,46.27,492.18092288970945,4820,0.001,0.65,120.837890625,319880
-31.60709888,319860,55,5775,46.96,504.1754201889038,4821,0.001,0.64,121.05185241699219,319980
-33.75172018999999,319960,55,5795,47.81,582.294831085205,4822,0.001,0.63,121.19182357788085,320080
-34.55774886,320060,55,5815,48.71,433.53557872772217,4823,0.001,0.62,122.02384719848632,320180
-33.82634486,320080,54,5823,47.78,447.72397289276125,4824,0.001,0.63,121.70498504638672,320187
-33.812266019999996,,54,5831,47.81,,4825,,0.63,,320197
-31.858539629999996,320100,54,5833,46.87,419.05539016723634,4826,0.001,0.64,121.2601432800293,320203
-30.81775563,320200,54,5852,46.87,468.84857082366943,4827,0.001,0.64,121.22371292114258,320303
-30.46057483,,54,5854,45.92,,4828,,0.65,,320308
-30.577015450000005,320220,54,5860,45.81,370.87760124206545,4829,0.001,0.65,122.55848617553711,320325
-30.420312310000003,320240,54,5867,45.22,550.4263427734375,4830,0.001,0.65,120.45391616821288,320356
-30.261071310000002,320340,54,5887,45.22,378.5319793701172,4831,0.001,0.65,121.79177551269531,320456
-30.338843360000006,320420,54,5908,44.9,524.3951225280762,4832,0.001,0.66,123.1703712463379,320524
-30.074028780000003,320520,54,5932,44.9,491.70846996307375,4833,0.001,0.66,122.16471557617187,320624
-30.010150080000003,,53,5939,44.87,,4834,,0.66,,320631
-30.005940480000003,320540,53,5942,44.89,353.21947956085205,4835,0.001,0.66,123.1883529663086,320643
-29.93981056,,53,5949,44.85,,4836,,0.66,,320646
-29.454672210000002,,53,5952,44.75,,4837,,0.66,,320653
-29.550857630000007,320580,53,5962,44.98,459.42088890075684,4838,0.001,0.66,122.53076858520508,320682
-29.925571840000007,320680,53,5986,45.94,562.8667129516601,4839,0.001,0.65,122.35766143798828,320782
-29.90997745,,53,5989,45.92,,4840,,0.65,,320788
-30.8049379,320780,53,6005,46.82,352.4649326324463,4841,0.001,0.64,121.76875228881836,320888
-34.11222422,320880,53,6023,47.73,437.0618711471558,4842,0.001,0.63,122.2536636352539,320988
-30.44289272,320900,53,6036,46.99,392.6533573150635,4843,0.001,0.64,121.94610443115235,321014
-29.651923,320960,53,6056,46.6,452.19476280212405,4844,0.001,0.65,124.11168746948242,321075
-29.66486704,320980,52,6060,46.68,406.3850643157959,4845,0.001,0.65,121.40074234008789,321088
-29.052725609999996,321000,52,6063,45.81,587.3076835632324,4846,0.001,0.66,118.98150787353515,321101
-29.062360629999997,,52,6066,45.84,,4847,,0.66,,321109
-28.381237799999994,,52,6069,44.89,,4848,,0.67,,321114
-27.89980193,321020,52,6072,43.97,476.3502964019775,4849,0.001,0.68,119.82198638916016,321122
-27.824286529999995,,52,6074,43.87,,4850,,0.68,,321131
-27.522636749999997,,52,6082,42.95,,4851,,0.69,,321139
-27.444167889999996,321040,52,6086,42.62,428.62984256744386,4852,0.001,0.69,122.60842971801758,321147
-27.30486397,,52,6088,42.39,,4853,,0.69,,321153
-27.25208337,321140,52,6105,42.39,489.23752822875974,4854,0.001,0.69,120.5541145324707,321253
-27.2547211,,52,6107,42.38,,4855,,0.69,,321258
-23.16458116,321160,52,6109,41.43,433.63193836212156,4856,0.001,0.7,121.65405578613282,321263
-21.48697935,,52,6113,40.57,,4857,,0.71,,321277
-20.559758379999998,321180,52,6115,39.63,423.08724727630613,4858,0.001,0.72,120.8939094543457,321283
-21.03962319,321280,52,6143,40.54,462.2503143310547,4859,0.001,0.71,122.09576797485352,321383
-21.028126530000005,321320,52,6153,40.67,520.0292175292968,4860,0.001,0.71,121.47336196899414,321430
-21.476478690000004,321420,52,6179,41.49,606.5179916381836,4861,0.001,0.7,121.64885559082032,321530
-21.377507980000008,,52,6181,41.31,,4862,,0.7,,321539
-21.33840339,321480,51,6191,41.66,396.74346218109133,4863,0.001,0.7,121.1299545288086,321583
-20.99711314,,51,6192,40.88,,4864,,0.7,,321586
-21.907515410000002,321540,51,6212,41.33,554.3537796020507,4865,0.001,0.7,121.68207168579102,321642
-21.07011665,,51,6215,40.42,,4866,,0.71,,321651
-22.677564769999993,321640,51,6241,40.42,661.0856819152832,4867,0.001,0.71,120.06544723510743,321751
-22.686120719999998,,51,6260,40.46,,4868,,0.71,,321760
-22.186712269999997,321660,51,6263,39.55,534.251463508606,4869,0.001,0.72,122.10388641357422,321769
-21.69588043,,51,6265,38.61,,4870,,0.73,,321775
-21.686967759999995,,51,6268,38.55,,4871,,0.73,,321780
-21.78410800999999,321700,51,6277,38.72,617.4296018600464,4872,0.001,0.73,121.07727813720703,321807
-22.13883634999999,321800,51,6295,39.58,445.23357048034666,4873,0.001,0.72,122.04173355102539,321907
-23.80597559,321900,50,6315,40.51,429.8235492706299,4874,0.001,0.71,121.56970748901367,322007
-23.71084417,,50,6324,39.94,,4875,,0.71,,322017
-24.380424690000005,322000,50,6356,40.84,437.8249034881592,4876,0.001,0.7,122.27444152832031,322117
-24.4823025,322040,50,6368,40.94,439.9377630233765,4877,0.001,0.7,121.63865737915039,322155
-25.946205750000008,322120,50,6398,41.37,546.3437015533448,4878,0.001,0.7,122.96155853271485,322221
-25.93712533,,50,6405,41.47,,4879,,0.7,,322239
-26.323577930000003,322220,50,6425,41.47,363.0112953186035,4880,0.001,0.7,122.34718551635743,322339
-26.02585634,322240,50,6434,41.16,655.8155540466308,4881,0.001,0.7,119.16971282958984,322346
-26.02158776,,50,6437,41.15,,4882,,0.7,,322352
-25.20326843,322260,50,6446,40.27,421.929510307312,4883,0.001,0.71,122.39397964477538,322364
-25.173281570000004,322360,49,6471,40.27,449.55614852905273,4884,0.001,0.71,120.50309753417969,322464
-24.30786349,,49,6473,39.33,,4885,,0.72,,322470
-24.427176620000004,322420,49,6490,39.66,492.36224498748777,4886,0.001,0.72,121.10629119873047,322526
-24.54607387,322440,49,6496,39.74,513.0137554168701,4887,0.001,0.72,121.46117706298828,322542
-24.8109802,322540,49,6516,40.7,350.0086364746094,4888,0.001,0.71,123.04270782470704,322642
-24.82900346,,49,6519,40.77,,4889,,0.71,,322651
-25.33310228,322640,49,6537,41.7,447.9697087287903,4890,0.001,0.7,123.13462142944336,322751
-24.65928057,322660,49,6544,40.95,566.1418830871582,4891,0.001,0.71,121.6882339477539,322776
-25.211693370000003,322760,49,6563,41.89,395.2698453903198,4892,0.001,0.7,121.5020767211914,322876
-26.090743350000004,322860,49,6589,42.85,424.8712726593018,4893,0.001,0.69,122.28372497558594,322976
-26.556001079999998,322960,48,6604,43.77,582.57004737854,4894,0.001,0.68,120.08236999511719,323076
-26.615897779999997,322980,48,6607,43.58,595.5650211334229,4895,0.001,0.68,120.65630950927735,323084
-26.32931742,,48,6609,42.63,,4896,,0.69,,323089
-26.720002249999997,323080,48,6630,43.14,532.6251012802124,4897,0.001,0.68,122.21983108520507,323189
-27.057676589999996,323100,48,6649,43.32,313.8514797210693,4898,0.001,0.68,123.50191268920898,323216
-27.16697988,323120,48,6661,43.33,517.8770496368409,4899,0.001,0.68,121.05420379638672,323222
-27.13908452,,48,6669,43.26,,4900,,0.68,,323226
