time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,train/actor_loss,time/episodes,rollout/ep_len_mean,train/learning_rate,train/n_updates,time/fps,time/total timesteps,rollout/success rate
25695,-48.86819976999999,362.69131660461426,141.40672760009767,2227,66.51,0.001,188180,7,188296,0.48
25712,-50.334319889999996,541.1904190063476,142.20437316894532,2228,67.36,0.001,188280,7,188396,0.47
25719,-50.14533233000001,619.7610954284668,141.09857635498048,2229,67.15,0.001,188300,7,188402,0.47
25750,-50.92733751,697.5974279403687,140.7449752807617,2230,68.09,0.001,188400,7,188502,0.46
25780,-51.65758392000001,455.6517967224121,142.5864059448242,2231,68.94,0.001,188500,7,188602,0.45
25815,-52.46653602000001,512.729285812378,141.64074096679687,2232,69.82,0.001,188600,7,188702,0.44
25827,-52.19377276,561.0133840560914,140.18134002685548,2233,69.28,0.001,188640,7,188748,0.45
25846,-52.67106321999999,474.92922124862673,142.2730682373047,2234,70.2,0.001,188740,7,188848,0.44
25880,-53.15698848,476.6375635147095,140.3394287109375,2235,70.56,0.001,188840,7,188948,0.43
25904,-53.407865109999996,357.5876878738403,142.71465759277345,2236,70.56,0.001,188940,7,189048,0.43
25910,-53.039880139999994,654.6293802261353,142.14170837402344,2237,70.56,0.001,188960,7,189067,0.43
25943,-52.870993399999996,538.1331438064575,143.14940490722657,2238,70.56,0.001,189060,7,189167,0.43
25950,-51.92591656,,,2239,69.63,,,7,189174,0.44
25975,-52.60875916,482.110542678833,140.80929870605468,2240,70.46,0.001,189160,7,189274,0.43
25982,-51.596359469999996,387.8452215194702,140.64749755859376,2241,69.64,0.001,189180,7,189292,0.44
25988,-50.908271510000006,616.2104806900024,142.26761779785156,2242,68.89,0.001,189200,7,189317,0.45
26012,-52.256238200000006,549.8330808639527,141.0612564086914,2243,69.68,0.001,189300,7,189417,0.44
26018,-51.92855624,465.62286987304685,142.93299102783203,2244,68.92,0.001,189340,7,189441,0.45
26046,-52.31910033000001,479.75916347503664,142.42898254394532,2245,68.92,0.001,189440,7,189541,0.45
26056,-48.60196086999999,,,2246,68.11,,,7,189560,0.46
26089,-49.288923329999996,571.9895851135254,142.01550903320313,2247,68.8,0.001,189540,7,189660,0.45
26093,-48.61702124000001,491.7888338088989,143.24303131103517,2248,67.93,0.001,189560,7,189673,0.46
26127,-48.773033930000004,583.2981330871582,141.43468170166017,2249,68.3,0.001,189660,7,189773,0.45
26155,-49.077703950000014,387.5310438156128,140.5474380493164,2250,69.23,0.001,189760,7,189873,0.44
26183,-49.964257429999996,434.60050106048584,140.47300567626954,2251,69.47,0.001,189860,7,189973,0.43
26211,-50.4196508,703.7465732574462,140.54295654296874,2252,70.22,0.001,189960,7,190073,0.42
26214,-50.41880729,664.2753545761109,142.25507659912108,2253,70.27,0.001,189980,7,190085,0.42
26218,-50.119115570000005,,,2254,69.68,,,7,190095,0.42
26228,-49.117045610000005,673.0932674407959,140.63197479248046,2255,69.08,0.001,190020,7,190135,0.43
26251,-49.59160607,360.85046844482423,142.41216125488282,2256,69.72,0.001,190120,7,190235,0.42
26279,-49.445119219999995,461.99075412750244,139.81019287109376,2257,69.41,0.001,190200,7,190304,0.43
26282,-48.6807852,,,2258,68.46,,,7,190309,0.44
26301,-47.90921324999999,462.77559661865234,140.36719818115233,2259,68.19,0.001,190280,7,190382,0.45
26305,-47.85968308999999,,,2260,68.15,,,7,190395,0.45
26333,-48.273968190000005,630.3147283554077,138.33655548095703,2261,68.15,0.001,190380,7,190495,0.45
26343,-48.42273963,601.0348964691162,142.35326538085937,2262,68.38,0.001,190420,7,190526,0.45
26346,-48.27704432,,,2263,67.97,,,7,190532,0.45
26376,-48.781315250000006,550.5687852859497,141.46468658447264,2264,67.97,0.001,190520,7,190632,0.45
26403,-48.63669634,534.1794244766236,140.7352508544922,2265,67.97,0.001,190620,7,190732,0.45
26410,-47.47761964,,,2266,67.02,,,7,190737,0.46
26448,-47.23555862999999,535.5109809875488,139.93887023925782,2267,67.02,0.001,190720,7,190837,0.46
26453,-46.041074789999996,556.48422164917,140.03930053710937,2268,66.21,0.001,190740,7,190856,0.47
26485,-47.79962994999999,498.01950283050536,141.05218200683595,2269,67.02,0.001,190840,7,190956,0.46
26497,-47.80880322,462.97545433044434,142.5846435546875,2270,66.91,0.001,190880,7,190988,0.46
26518,-47.67708489999999,321.32808055877683,140.92816162109375,2271,66.91,0.001,190980,7,191088,0.46
26542,-47.201033689999996,313.89780044555664,142.80313415527343,2272,66.91,0.001,191080,7,191188,0.46
26551,-44.43918446,555.3338161468506,140.8787109375,2273,66.22,0.001,191100,7,191219,0.47
26554,-43.48410433,514.8043771743775,141.63129119873048,2274,65.27,0.001,191120,7,191224,0.48
26574,-45.283250900000006,658.8321811676026,139.72246704101562,2275,65.94,0.001,191220,7,191324,0.47
26578,-44.10813646,,,2276,65.08,,,7,191338,0.48
26585,-43.11845379,491.3722108840942,139.46387786865233,2277,64.28,0.001,191240,7,191358,0.49
26609,-43.69657786999999,374.699009513855,142.3622024536133,2278,64.28,0.001,191340,7,191458,0.49
26644,-41.083221640000005,571.3996715545654,139.98875885009767,2279,64.28,0.001,191440,7,191558,0.49
26674,-41.46585745,431.5418775558472,140.1009033203125,2280,65.15,0.001,191540,7,191658,0.48
26696,-42.06751988999999,492.8876106262207,140.3366714477539,2281,66.06,0.001,191640,7,191758,0.47
26724,-43.03394357,407.03122215271,141.96549072265626,2282,66.95,0.001,191740,7,191858,0.46
26729,-41.83090867,444.3857822418213,141.37902069091797,2283,66.12,0.001,191760,7,191875,0.47
26756,-42.278320889999996,530.4867816925049,139.9783721923828,2284,66.86,0.001,191860,7,191975,0.46
26781,-42.25211904,518.3968769073487,141.9083251953125,2285,66.86,0.001,191960,7,192075,0.46
26799,-41.527684660000006,477.46035251617434,140.4109893798828,2286,66.43,0.001,192020,7,192132,0.47
26820,-41.506565499999994,586.0125593185425,140.6188507080078,2287,66.45,0.001,192060,7,192164,0.47
26839,-45.733427620000015,477.7313871383667,139.7100372314453,2288,66.55,0.001,192160,7,192264,0.46
26864,-45.94501509999999,451.7641843795776,139.6163345336914,2289,66.55,0.001,192260,7,192364,0.46
26870,-44.989384199999996,267.0339946746826,140.8190475463867,2290,66.15,0.001,192280,7,192387,0.46
26886,-44.66315847999999,470.8490488052368,141.25464324951173,2291,65.62,0.001,192300,7,192409,0.46
26895,-44.22133135999999,444.4711610794067,140.42919311523437,2292,65.8,0.001,192340,7,192455,0.46
26933,-44.69937806,550.9893262863159,140.7359191894531,2293,66.69,0.001,192440,7,192555,0.45
26943,-44.186569410000004,504.4242713928223,139.7387237548828,2294,65.86,0.001,192460,7,192572,0.46
26948,-44.15619943000001,568.5526430130005,140.0157470703125,2295,65.94,0.001,192480,7,192585,0.46
26972,-44.13727257000001,562.8256261825561,140.3711685180664,2296,65.94,0.001,192580,7,192685,0.46
26975,-44.13807046,,,2297,65.96,,,7,192692,0.46
26997,-46.12134718999999,430.27761096954345,138.9023864746094,2298,65.96,0.001,192680,7,192792,0.46
27036,-46.03397739,521.342041015625,140.84949493408203,2299,65.96,0.001,192780,7,192892,0.46
27039,-45.82016374,424.3584865570068,140.17696838378907,2300,65.2,0.001,192800,7,192904,0.46
27047,-45.40408741000001,503.3675998687744,140.4773208618164,2301,64.53,0.001,192820,7,192937,0.47
27052,-44.60198727,669.1154861450195,140.2928665161133,2302,63.73,0.001,192840,7,192957,0.48
27062,-43.937395380000005,457.3236154556274,142.6644775390625,2303,62.84,0.001,192860,7,192968,0.49
27064,-43.7231589,,,2304,62.49,,,7,192978,0.49
27080,-43.43584510000001,575.699494934082,138.34270629882812,2305,61.93,0.001,192920,7,193022,0.5
27088,-43.46358046,,,2306,61.99,,,7,193034,0.5
27120,-43.94342289,600.3360193252563,138.67442016601564,2307,62.77,0.001,193020,7,193134,0.49
27146,-43.98784864,640.6470584869385,139.23892517089843,2308,62.77,0.001,193120,7,193234,0.49
27171,-43.72318694,398.1850656509399,141.38384704589845,2309,62.77,0.001,193220,7,193334,0.49
27174,-43.14026354,329.72985649108887,139.97641143798828,2310,61.84,0.001,193240,7,193341,0.5
27199,-43.07364775999999,472.227960395813,139.9735534667969,2311,61.84,0.001,193340,7,193441,0.5
27229,-43.51699076999999,453.447659111023,139.5869400024414,2312,62.81,0.001,193440,7,193541,0.49
27238,-42.179619139999986,485.8357259750366,139.53319549560547,2313,62.19,0.001,193460,7,193579,0.5
27247,-41.325730039999996,493.8135276794434,140.33529815673828,2314,61.28,0.001,193480,7,193588,0.51
27251,-40.76545283,493.6126638412476,139.61646118164063,2315,60.46,0.001,193500,7,193606,0.52
27277,-38.54927535,349.6149545669556,140.08944396972657,2316,60.46,0.001,193600,7,193706,0.52
27303,-38.743582110000006,373.567456817627,140.52887115478515,2317,60.46,0.001,193700,7,193806,0.52
27321,-43.30692282,431.01255226135254,139.86647338867186,2318,61.19,0.001,193800,7,193906,0.51
27342,-43.22632808,386.0703830718994,139.8891342163086,2319,61.19,0.001,193900,7,194006,0.51
27345,-43.242775890000004,,,2320,61.21,,,7,194016,0.51
27349,-42.336557709999994,545.5707354545593,140.1516311645508,2321,60.32,0.001,193920,7,194027,0.52
27379,-42.486240790000004,472.1524997711182,140.372021484375,2322,60.87,0.001,193980,7,194089,0.52
27402,-41.96493947999999,560.2438901901245,138.41429901123047,2323,60.47,0.001,194040,7,194149,0.53
27407,-41.96888840999999,641.4486022949219,139.3764205932617,2324,60.53,0.001,194060,7,194168,0.53
27415,-41.58809905999998,,,2325,59.7,,,7,194175,0.53
27445,-42.1589999,352.36740016937256,141.85274200439454,2326,60.47,0.001,194160,7,194275,0.52
27453,-41.700956649999995,604.5817768096924,139.88404693603516,2327,60.01,0.001,194180,7,194297,0.52
27480,-41.267954280000005,448.505917930603,139.80301971435546,2328,60.01,0.001,194280,7,194397,0.52
27482,-41.26867961,464.808948802948,140.6818832397461,2329,59.99,0.001,194300,7,194401,0.52
27493,-40.54885127000001,401.38985443115234,140.39745330810547,2330,59.29,0.001,194320,7,194431,0.53
27527,-40.67270794,534.9178644180298,139.01956481933593,2331,59.29,0.001,194420,7,194531,0.53
27548,-40.75659608,394.14150791168214,139.8077407836914,2332,59.29,0.001,194520,7,194631,0.53
27566,-40.74013497000001,467.3782192230225,140.4039047241211,2333,59.18,0.001,194560,7,194666,0.53
27599,-40.62568977,527.1509693145751,139.75514221191406,2334,59.18,0.001,194660,7,194766,0.53
27632,-40.49905076,428.39177503585813,140.87775115966798,2335,59.18,0.001,194760,7,194866,0.53
27666,-40.73025254000001,598.8567945480347,139.83094940185546,2336,59.18,0.001,194860,7,194966,0.53
27670,-40.81055879,,,2337,59.07,,,7,194974,0.53
27695,-40.22858859,477.8568223953247,138.00707092285157,2338,59.07,0.001,194960,7,195074,0.53
27702,-40.33792539,620.6698965072632,138.09226989746094,2339,59.19,0.001,194980,7,195093,0.53
27732,-40.60272810000001,568.4579402923584,138.76837005615235,2340,59.19,0.001,195080,7,195193,0.53
27740,-40.649362620000005,526.2853420257568,138.66642150878906,2341,59.32,0.001,195120,7,195224,0.53
27765,-41.55443996000001,577.1552457809448,139.87454681396486,2342,60.07,0.001,195220,7,195324,0.52
27782,-41.162805360000014,374.8267906188965,140.5291015625,2343,60.07,0.001,195320,7,195424,0.52
27812,-41.3041221,514.800505065918,138.36607818603517,2344,60.79,0.001,195400,7,195520,0.52
27816,-40.15078612,486.8131338119507,139.68484497070312,2345,59.89,0.001,195420,7,195530,0.53
27845,-40.8417068,576.2850709915161,140.0091979980469,2346,60.7,0.001,195520,7,195630,0.52
27875,-40.4663776,492.1909545898437,139.21730346679686,2347,60.7,0.001,195620,7,195730,0.52
27886,-40.472238909999994,489.0354555130005,137.7305130004883,2348,60.73,0.001,195640,7,195746,0.52
27889,-40.20129122,,,2349,59.83,,,7,195756,0.53
27915,-40.90772594,676.1272634506225,138.33159484863282,2350,59.83,0.001,195740,7,195856,0.53
27945,-39.82660706000001,419.7820943832397,140.1314956665039,2351,59.83,0.001,195840,7,195956,0.53
27953,-39.371849620000006,587.7179151535034,136.55489196777344,2352,59.06,0.001,195860,7,195979,0.54
27956,-39.376341460000006,367.23409214019773,139.0765396118164,2353,59.03,0.001,195880,7,195988,0.54
27994,-39.92076714,310.11935939788816,138.1313507080078,2354,59.93,0.001,195980,7,196088,0.53
28026,-40.09153852,399.1457069396973,141.30021209716796,2355,60.53,0.001,196080,7,196188,0.52
28060,-40.24340935,368.8368955612183,138.54174041748047,2356,60.53,0.001,196180,6,196288,0.52
28067,-40.09257933,515.241527557373,138.65322570800782,2357,60.02,0.001,196200,6,196306,0.52
28072,-40.11076424000001,501.79600257873534,138.55606079101562,2358,60.12,0.001,196220,6,196321,0.52
28095,-39.81068253000001,581.7268054962158,138.87911224365234,2359,59.99,0.001,196280,6,196381,0.52
28115,-44.96886343,474.2866271972656,138.48309326171875,2360,60.86,0.001,196380,6,196481,0.51
28147,-45.078175300000005,539.9381368637085,139.33206176757812,2361,60.86,0.001,196480,6,196581,0.51
28176,-45.464321729999995,467.28299446105956,139.55709228515624,2362,61.55,0.001,196580,6,196681,0.5
28181,-45.47306817,,,2363,61.62,,,6,196694,0.5
28225,-45.272025479999996,615.0805295944214,139.90030822753906,2364,61.62,0.001,196680,6,196794,0.5
28251,-44.974065220000014,458.60348854064944,139.7595703125,2365,61.62,0.001,196780,6,196894,0.5
28265,-45.36964801,543.5103931427002,139.34068756103517,2366,61.9,0.001,196820,6,196927,0.5
28293,-45.747786399999995,638.1898603439331,137.9936981201172,2367,61.9,0.001,196920,6,197027,0.5
28312,-46.365004559999996,678.5128353118896,138.69547119140626,2368,62.71,0.001,197020,6,197127,0.49
28315,-44.58394890999999,,,2369,61.77,,,6,197133,0.5
28337,-47.787098349999994,608.3402376174927,140.52467498779296,2370,62.45,0.001,197120,6,197233,0.49
28367,-48.03234951,418.2682752609253,139.9343475341797,2371,62.45,0.001,197220,6,197333,0.49
28391,-48.03640747,451.83874702453613,139.77716064453125,2372,62.45,0.001,197320,6,197433,0.49
28407,-48.83351391000001,704.718411064148,139.9307418823242,2373,62.72,0.001,197380,6,197491,0.49
28422,-49.030489800000005,361.3771680831909,138.45486907958986,2374,62.97,0.001,197420,6,197521,0.49
28444,-48.02649622,485.3098056793213,140.1126495361328,2375,62.97,0.001,197520,6,197621,0.49
28447,-48.1399349,,,2376,62.93,,,6,197631,0.49
28477,-48.54211332,526.5214786529541,138.474462890625,2377,63.73,0.001,197620,6,197731,0.48
28496,-48.50989293,528.0677112579345,138.54070587158202,2378,63.73,0.001,197720,6,197831,0.48
28523,-48.83998334999999,433.24680614471436,139.23702697753907,2379,63.73,0.001,197820,6,197931,0.48
28540,-49.47223342999999,562.4489568710327,138.3078369140625,2380,63.73,0.001,197920,6,198031,0.48
28570,-49.162226659999995,446.71305255889894,138.93925933837892,2381,63.69,0.001,198020,6,198127,0.49
28574,-48.279208019999984,,,2382,62.77,,,6,198135,0.5
28578,-48.264706069999995,501.18905506134035,138.38126678466796,2383,62.68,0.001,198040,6,198143,0.5
28612,-48.57953555,549.3105609893798,141.31441192626954,2384,62.68,0.001,198140,6,198243,0.5
28633,-49.08395692,444.8955945968628,139.117236328125,2385,62.68,0.001,198240,6,198343,0.5
28641,-48.95736167000001,403.6721625328064,139.1474578857422,2386,62.43,0.001,198260,6,198375,0.5
28675,-49.72314689000002,546.823628616333,139.40442504882813,2387,63.11,0.001,198360,6,198475,0.49
28682,-45.09800928000001,512.8240854263306,139.60352630615233,2388,62.26,0.001,198380,6,198490,0.5
28706,-45.1712543,333.781543636322,139.9376007080078,2389,62.26,0.001,198480,6,198590,0.5
28710,-45.152587909999994,385.09916763305665,139.40319213867187,2390,62.19,0.001,198500,6,198606,0.5
28714,-45.110632259999996,433.22699279785155,138.09828338623046,2391,62.14,0.001,198520,6,198623,0.5
28735,-45.25104704999999,574.2096725463867,139.43741912841796,2392,62.68,0.001,198620,6,198723,0.49
28762,-45.04273732000001,352.9581003189087,138.7812301635742,2393,62.68,0.001,198720,6,198823,0.49
28787,-45.584862140000006,516.0962408065795,139.23822174072265,2394,63.51,0.001,198820,6,198923,0.48
28817,-46.03520903000001,534.1537315368653,138.52118530273438,2395,64.38,0.001,198920,6,199023,0.47
28845,-45.860714109999996,565.0246835708618,139.1186080932617,2396,64.38,0.001,199020,6,199123,0.47
28871,-46.42435527,508.5622039794922,139.1388687133789,2397,65.31,0.001,199120,6,199223,0.46
28906,-45.3196014,434.7261623382568,139.37452087402343,2398,65.31,0.001,199220,6,199323,0.46
28930,-45.02706873,485.22856044769287,139.48442840576172,2399,64.95,0.001,199280,6,199387,0.47
28953,-45.796389690000005,434.6993865966797,138.27941131591797,2400,65.59,0.001,199360,6,199463,0.47
28955,-45.71397046,,,2401,65.3,,,6,199467,0.47
28957,-45.685084290000006,,,2402,65.13,,,6,199470,0.47
28980,-46.544483280000016,526.164408493042,138.78835906982422,2403,66.02,0.001,199460,6,199570,0.46
29004,-47.065913120000005,440.76006574630736,138.33354797363282,2404,66.92,0.001,199560,6,199670,0.45
29006,-46.96655566000001,,,2405,66.53,,,6,199675,0.45
29035,-47.881369539999994,349.1846263885498,140.27360076904296,2406,67.41,0.001,199660,6,199775,0.44
29064,-48.579589569999996,514.9140789031983,138.97132873535156,2407,67.41,0.001,199760,6,199875,0.44
29071,-47.83852508999999,,,2408,66.46,,,6,199880,0.45
29103,-48.48048311999999,401.51750202178954,137.9079162597656,2409,66.46,0.001,199860,6,199980,0.45
