train/critic_loss,train/ent_coef,train/ent_coef_loss,rollout/success rate,train/learning_rate,time/total timesteps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,time/episodes,time/fps,train/std,rollout/ep_rew_mean,train/actor_loss
22.178836822509766,0.033294111490249634,-1.611692190170288,0.03,0.0003,450610,20296,98.66,22525,4600,22,0.04958842322230339,-50.95272241999999,46.70716857910156
8.084354400634766,0.033266324549913406,0.0005164444446563721,0.02,0.0003,451010,20445,99.07,22545,4604,22,0.049587637186050415,-51.29872961,46.423179626464844
6.165480613708496,0.03323439136147499,1.2080782651901245,0.02,0.0003,451410,20582,99.07,22565,4608,21,0.049588099122047424,-51.35518752,46.332481384277344
16.35870361328125,0.03321773186326027,-1.5594992637634277,0.02,0.0003,451810,20739,99.07,22585,4612,21,0.04958980903029442,-51.71538396000001,45.845706939697266
11.278619766235352,0.03322971984744072,-0.7003227472305298,0.02,0.0003,452210,20889,99.07,22605,4616,21,0.049591466784477234,-51.52916553,46.21598815917969
44.96818542480469,0.03322654217481613,-6.22462797164917,0.01,0.0003,452610,21045,99.7,22625,4620,21,0.049593549221754074,-52.28674703000001,45.107391357421875
37.874267578125,0.03313536196947098,-2.084475517272949,0.02,0.0003,452911,21163,98.71,22640,4624,21,0.04958948493003845,-51.447808000000016,45.37722396850586
18.038799285888672,0.03307914361357689,1.4198675155639648,0.02,0.0003,453311,21306,98.71,22660,4628,21,0.04959015175700188,-51.52340615999999,45.84782409667969
24.068801879882812,0.03304402530193329,-1.5063385963439941,0.03,0.0003,453642,21461,98.02,22677,4632,21,0.04958990216255188,-51.20507056,45.61332702636719
9.295039176940918,0.03302459418773651,0.31659960746765137,0.03,0.0003,454042,21631,98.02,22697,4636,20,0.049591779708862305,-51.655187440000006,45.64834213256836
25.275028228759766,0.03303056210279465,1.0651941299438477,0.03,0.0003,454442,21818,98.02,22717,4640,20,0.049595605581998825,-52.448637510000005,45.72359848022461
17.57681655883789,0.03298911079764366,1.2689592838287354,0.04,0.0003,454791,21953,97.51,22734,4644,20,0.049590762704610825,-51.719187420000004,45.763919830322266
9.74417495727539,0.03300713002681732,-2.2708687782287598,0.04,0.0003,455191,22088,97.51,22754,4648,20,0.04959479719400406,-50.846930570000005,46.043701171875
29.766845703125,0.033000439405441284,-0.6920369267463684,0.04,0.0003,455591,22256,97.51,22774,4652,20,0.04959682747721672,-50.90414647999999,45.59336853027344
10.380613327026367,0.032990727573633194,2.5530130863189697,0.04,0.0003,455991,22411,97.51,22794,4656,20,0.049596648663282394,-50.72003028,45.664283752441406
39.563751220703125,0.03296405449509621,2.523907423019409,0.04,0.0003,456391,22592,97.51,22814,4660,20,0.049596138298511505,-51.10000946,45.996192932128906
44.85970687866211,0.0329742431640625,-5.256610870361328,0.04,0.0003,456791,22768,97.51,22834,4664,20,0.04959843307733536,-51.63811221000001,45.343589782714844
55.44419860839844,0.0329311266541481,-1.7582883834838867,0.04,0.0003,457191,22923,97.51,22854,4668,19,0.04959603399038315,-50.82370765,44.46013641357422
10.539190292358398,0.03289084881544113,-1.4762896299362183,0.05,0.0003,457495,23044,96.55,22869,4672,19,0.049591682851314545,-51.03640590999999,45.701541900634766
13.741599082946777,0.03279970586299896,-1.8801319599151611,0.05,0.0003,457895,23192,96.55,22889,4676,19,0.04958416149020195,-50.87076605999999,45.694602966308594
