time/episodes,time/time_elapsed,rollout/success rate,rollout/ep_len_mean,time/fps,time/total timesteps,rollout/ep_rew_mean,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss
1121,36564,0.37,72.31,2,95909,-4487.87980351,95800,0.001,4416534.009375,10482.737890625
1122,36617,0.38,71.4,2,95918,-4394.2849654599995,,,,
1123,36651,0.38,71.4,2,96018,-4387.3242321299995,95900,0.001,3192287.71640625,10522.85439453125
1124,36669,0.38,71.41,2,96026,-4387.449696609999,95920,0.001,1867394.15234375,10613.3078125
1125,36727,0.38,71.41,2,96126,-4378.77230267,96020,0.001,2405606.63828125,10543.799609375
1126,36735,0.38,71.63,2,96155,-4387.12091301,96040,0.001,2968188.728125,10525.65732421875
1127,36762,0.38,71.63,2,96255,-4361.938645059999,96140,0.001,1928692.910546875,10580.5478515625
1128,36801,0.38,71.63,2,96355,-4368.8758751899995,96240,0.001,2903998.8375,10585.69912109375
1129,36823,0.38,71.63,2,96455,-4373.576979889999,96340,0.001,2168773.6703125,10536.0828125
1130,36827,0.38,71.7,2,96466,-4376.70085003,96360,0.001,2949739.445703125,10561.11328125
1131,36876,0.38,71.7,2,96566,-4391.87154291,96460,0.001,2557792.230078125,10641.90703125
1132,36898,0.38,71.7,2,96666,-4345.78530702,96560,0.001,1897380.383203125,10632.87431640625
1133,36915,0.39,70.73,2,96669,-4268.80760604,,,,
1134,36924,0.4,69.83,2,96679,-4186.93162921,,,,
1135,36950,0.4,69.83,2,96779,-4151.30476338,96660,0.001,2118524.15,10596.8248046875
1136,36998,0.4,69.83,2,96879,-4168.135241829999,96760,0.001,3528476.540625,10515.98544921875
1137,37034,0.39,70.73,2,96979,-4212.04433615,96860,0.001,2984181.437109375,10622.84013671875
1138,37092,0.38,71.58,2,97079,-4270.45282432,96960,0.001,1920075.791015625,10614.45830078125
1139,37121,0.38,71.58,2,97179,-4320.742989980001,97060,0.001,1957625.057421875,10661.36552734375
1140,37160,0.39,71.01,2,97222,-4224.95479028,97120,0.001,2639517.8953125,10637.69111328125
1141,37222,0.39,71.01,2,97322,-4268.663422380001,97220,0.001,3313456.33046875,10649.36396484375
1142,37244,0.38,71.56,2,97422,-4336.632533750001,97320,0.001,2838456.436328125,10601.81591796875
1143,37259,0.38,71.56,2,97522,-4373.49160657,97420,0.001,2453393.35859375,10619.2728515625
1144,37263,0.39,70.65,2,97531,-4338.765382050001,,,,
1145,37283,0.38,71.59,2,97631,-4386.59510034,97520,0.001,2480115.2921875,10616.3955078125
1146,37335,0.38,71.59,2,97731,-4393.363061169999,97620,0.001,2269854.506640625,10652.23232421875
1147,37388,0.37,72.06,2,97831,-4425.67001628,97720,0.001,2569313.515625,10667.773828125
1148,37412,0.38,71.38,2,97863,-4325.88138379,97760,0.001,2084099.76328125,10643.1181640625
1149,37423,0.38,71.33,2,97885,-4323.6077124799995,97780,0.001,3054946.79296875,10622.80693359375
1150,37459,0.39,70.95,2,97947,-4290.81527276,97840,0.001,3596144.72578125,10632.3357421875
1151,37484,0.39,70.95,2,98047,-4279.43752246,97940,0.001,3130149.145703125,10621.23916015625
1152,37492,0.4,70.01,2,98053,-4205.76696532,,,,
1153,37517,0.39,70.99,2,98153,-4246.79893698,98040,0.001,2905817.36953125,10691.58681640625
1154,37534,0.39,70.99,2,98253,-4267.239688000001,98140,0.001,2801698.44140625,10660.1484375
1155,37566,0.39,70.99,2,98353,-4217.06901499,98240,0.001,3876286.0390625,10635.31826171875
1156,37579,0.4,70.07,2,98361,-4168.29955212,98260,0.001,2542642.7984375,10693.041796875
1157,37581,0.41,69.11,2,98365,-4119.20120979,,,,
1158,37619,0.4,69.41,2,98465,-4147.555864180001,98360,0.001,2788098.51171875,10686.33564453125
1159,37660,0.41,69.18,2,98542,-4108.90605653,98440,0.001,2555438.7328125,10669.00888671875
1160,37685,0.41,69.18,2,98642,-4134.763701490001,98540,0.001,2249502.46328125,10682.5095703125
1161,37746,0.41,69.18,2,98742,-4115.969552410001,98640,0.001,2319583.22734375,10707.40634765625
1162,37773,0.41,69.18,2,98842,-4082.1395655600004,98740,0.001,3668354.8453125,10662.3822265625
1163,37799,0.41,69.18,2,98942,-4116.308105070001,98840,0.001,2209229.88828125,10795.2447265625
1164,37818,0.41,69.18,2,99042,-4165.99927517,98940,0.001,3393289.01875,10731.736328125
1165,37848,0.41,69.18,2,99142,-4171.11613644,99040,0.001,1647023.55390625,10759.81904296875
1166,37906,0.41,69.18,2,99242,-4152.732296720001,99140,0.001,2372755.5453125,10782.5728515625
1167,37944,0.41,69.18,2,99342,-4148.5760676,99240,0.001,2767079.23515625,10775.24560546875
1168,37985,0.41,69.18,2,99442,-4206.2107864399995,99340,0.001,2769670.40078125,10708.43583984375
1169,38022,0.41,69.18,2,99542,-4128.65829723,99440,0.001,2974527.2875,10774.14970703125
1170,38059,0.42,68.63,2,99587,-4078.92286349,99480,0.001,3419002.17265625,10736.96904296875
1171,38086,0.41,69.52,2,99687,-4132.22021312,99580,0.001,2736512.0375,10792.04130859375
1172,38114,0.4,70.42,2,99787,-4167.7237153,99680,0.001,2925987.25390625,10815.83837890625
1173,38161,0.4,70.42,2,99887,-4147.07049473,99780,0.001,1710076.88046875,10844.7666015625
1174,38189,0.4,70.42,2,99987,-4175.74619586,99880,0.001,1155884.472265625,10879.2068359375
