train/actor_loss,rollout/success rate,time/total timesteps,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/fps,train/learning_rate
13167.23671875,0.64,185960,3617936.9609375,40817,-3741.54562545,185840,47.95,2646,4,0.001
13074.77607421875,0.64,185966,5567172.990625,40875,-3760.6973840599994,185860,47.95,2647,4,0.001
13041.5205078125,0.63,186066,6445609.5453125,40900,-3835.4624903099993,185960,48.74,2648,4,0.001
,0.63,186073,,40923,-3836.0325648100006,,48.71,2649,4,
12949.19384765625,0.64,186083,5874691.35625,40932,-3772.6697977500003,185980,47.81,2650,4,0.001
13099.9822265625,0.64,186137,4584779.296875,40967,-3738.72811554,186020,47.52,2651,4,0.001
13003.89921875,0.65,186161,7317854.371875,40995,-3715.65569643,186060,46.76,2652,4,0.001
,0.66,186166,,41012,-3626.08856463,,45.81,2653,4,
13115.89912109375,0.66,186210,5252849.15625,41025,-3639.6471952799993,186100,46.21,2654,4,0.001
,0.66,186220,,41029,-3544.3944673199994,,45.63,2655,4,
12988.3083984375,0.66,186320,6717251.5578125,41051,-3520.0262044199994,186200,45.63,2656,4,0.001
13002.64609375,0.66,186335,4122078.1890625,41065,-3517.84254357,186220,45.66,2657,4,0.001
13096.75166015625,0.66,186356,4372864.7484375,41072,-3516.0615142899996,186240,45.54,2658,4,0.001
13057.45,0.66,186368,3648905.1703125,41076,-3490.8127117100003,186260,44.75,2659,4,0.001
,0.67,186373,,41098,-3450.58114064,,43.8,2660,4,
,0.68,186377,,41111,-3417.30783458,,42.84,2661,4,
13082.7791015625,0.68,186395,5126103.3875,41132,-3420.83193844,186280,42.98,2662,4,0.001
13047.2109375,0.68,186401,6466999.1375,41140,-3410.61764912,186300,42.96,2663,4,0.001
13021.88525390625,0.69,186421,4261988.628125,41162,-3354.84689243,186320,42.16,2664,4,0.001
,0.69,186433,,41197,-3375.87813699,,42.22,2665,4,
13123.41337890625,0.69,186441,4635236.671875,41200,-3378.9832362900006,186340,42.23,2666,4,0.001
,0.69,186444,,41202,-3375.74820946,,42.21,2667,4,
13148.52236328125,0.68,186544,4477439.096875,41222,-3450.09846254,186440,43.16,2668,4,0.001
,0.68,186548,,41235,-3437.449926720001,,42.96,2669,4,
13168.8939453125,0.68,186648,3396155.17890625,41260,-3620.3150601800007,186540,42.96,2670,4,0.001
,0.68,186657,,41269,-3622.711186210001,,42.98,2671,4,
13150.183984375,0.69,186719,4567824.8625,41296,-3602.5579974000007,186600,42.6,2672,4,0.001
13046.32861328125,0.7,186739,4707301.8015625,41302,-3562.5323627,186620,41.8,2673,4,0.001
13136.197265625,0.7,186820,5254469.334375,41327,-3598.9941225,186700,42.57,2674,4,0.001
13166.24580078125,0.7,186822,3262300.321875,41349,-3597.74883464,186720,42.5,2675,4,0.001
,0.7,186831,,41383,-3592.075609950001,,42.28,2676,4,
13113.0076171875,0.71,186845,5034924.49375,41387,-3600.1040630900006,186740,41.42,2677,4,0.001
,0.72,186850,,41409,-3565.2270347600006,,40.47,2678,4,
13126.51337890625,0.73,186901,4508738.9640625,41432,-3467.6085624300003,186800,39.98,2679,4,0.001
13080.18896484375,0.73,186923,6755941.1671875,41437,-3476.0793452499997,186820,40.07,2680,4,0.001
,0.73,186927,,41444,-3461.61011493,,39.52,2681,4,
,0.74,186930,,41482,-3365.558334409999,,38.55,2682,4,
13094.1296875,0.75,186942,4882039.8921875,41497,-3328.6256339699994,186840,37.67,2683,4,0.001
13205.09560546875,0.74,187042,4493587.8609375,41523,-3392.4185512399995,186940,38.6,2684,4,0.001
13071.305859375,0.73,187142,6947312.6546875,41558,-3439.65059509,187040,39.57,2685,4,0.001
13228.29384765625,0.73,187242,4111312.5359375,41583,-3427.1744447199994,187140,39.57,2686,4,0.001
,0.73,187247,,41626,-3425.6440291100002,,39.56,2687,4,
13120.4037109375,0.74,187283,4134496.6859375,41661,-3386.47403979,187180,38.92,2688,4,0.001
,0.74,187297,,41665,-3390.57145095,,38.98,2689,4,
13056.873828125,0.74,187303,6147601.9453125,41668,-3389.4309458400003,187200,38.82,2690,4,0.001
13022.0603515625,0.74,187329,6801262.146875,41690,-3384.62417275,187220,39.01,2691,4,0.001
13105.3447265625,0.74,187429,5713998.6828125,41719,-3362.7864211599995,187320,39.01,2692,4,0.001
,0.74,187433,,41725,-3360.1752327599993,,38.92,2693,4,
13131.89736328125,0.75,187484,3798651.53671875,41766,-3291.60068978,187380,38.43,2694,4,0.001
,0.75,187489,,41784,-3290.35341088,,38.41,2695,4,
13074.13330078125,0.74,187589,5336286.75,41807,-3332.47477843,187480,39.33,2696,4,0.001
,0.75,187598,,41811,-3310.54136022,,38.42,2697,4,
13217.566015625,0.75,187698,3479225.8578125,41842,-3302.5626299,187580,38.42,2698,4,0.001
13051.91015625,0.75,187710,5485563.68125,41856,-3304.98519832,187600,38.48,2699,4,0.001
13052.293359375,0.76,187771,5635572.85,41873,-3292.989263720001,187660,38.09,2700,4,0.001
13052.17861328125,0.75,187871,6340798.628125,41903,-3363.4405296600003,187760,39.03,2701,4,0.001
13143.93017578125,0.75,187887,4567128.740625,41933,-3368.5885264700005,187780,39.15,2702,4,0.001
12996.17314453125,0.75,187952,5335660.809375,41952,-3389.88555454,187840,39.52,2703,4,0.001
13168.1083984375,0.76,187970,5529449.20625,41967,-3325.57265306,187860,38.7,2704,4,0.001
13107.96552734375,0.77,187991,3167200.9515625,41979,-3269.6117930299997,187880,37.91,2705,4,0.001
13053.0994140625,0.76,188091,4464769.8015625,42017,-3320.2482745400002,187980,38.64,2706,4,0.001
,0.76,188098,,42046,-3320.45792375,,38.65,2707,4,
13244.40595703125,0.75,188198,4359284.121875,42066,-3336.6144991300007,188080,38.81,2708,4,0.001
13054.2498046875,0.75,188210,5006155.171875,42106,-3330.95869081,188100,38.65,2709,4,0.001
,0.75,188220,,42110,-3331.2605466600007,,38.63,2710,4,
13178.354296875,0.76,188225,4760006.9078125,42122,-3266.24497875,188120,37.68,2711,4,0.001
13130.137890625,0.76,188325,4703592.2171875,42160,-3190.6389294600003,188220,37.68,2712,4,0.001
13138.75693359375,0.75,188425,4516243.328125,42181,-3190.8732103100006,188320,38.48,2713,4,0.001
13059.17734375,0.74,188525,6083089.7171875,42203,-3206.20372282,188420,39.4,2714,4,0.001
,0.74,188536,,42222,-3209.50321351,,39.42,2715,4,
13120.15224609375,0.75,188546,6441305.784375,42225,-3118.85833705,188440,38.52,2716,4,0.001
,0.75,188556,,42234,-3116.95282748,,38.52,2717,4,
,0.76,188559,,42275,-3074.97473299,,37.55,2718,4,
13088.541015625,0.76,188568,5210471.875,42294,-3052.1629944199994,188460,36.98,2719,4,0.001
13096.7453125,0.77,188591,5020685.8953125,42306,-2982.7113447299994,188480,36.21,2720,4,0.001
13132.7720703125,0.78,188639,4602624.646875,42318,-2940.2772452299996,188520,35.69,2721,4,0.001
13077.94697265625,0.78,188647,6741008.128125,42352,-2941.45500443,188540,35.72,2722,4,0.001
13020.3130859375,0.78,188672,5577182.915625,42359,-2943.93073375,188560,35.89,2723,4,0.001
13206.725,0.77,188772,4027331.1765625,42382,-2983.7366754199993,188660,36.56,2724,4,0.001
13187.069140625,0.76,188872,5675932.246875,42407,-3036.6266814899996,188760,37.55,2725,4,0.001
13081.10498046875,0.76,188972,5231474.3453125,42440,-2129.3036936900003,188860,37.55,2726,4,0.001
13109.60087890625,0.76,188986,5856226.15,42459,-2131.41503108,188880,37.62,2727,4,0.001
13023.25458984375,0.77,189021,5396060.30546875,42517,-2149.2513125600003,188920,36.97,2728,4,0.001
,0.77,189027,,42525,-2148.1086287700005,,36.97,2729,4,
13121.0296875,0.76,189127,4139757.6453125,42559,-2177.25466174,189020,37.86,2730,4,0.001
13099.71630859375,0.75,189227,5842591.096875,42579,-2207.12732747,189120,38.83,2731,4,0.001
13048.0072265625,0.75,189246,7414895.7125,42595,-2213.236789,189140,39.0,2732,4,0.001
13091.80546875,0.74,189346,5414638.9984375,42661,-2239.71756054,189240,39.9,2733,4,0.001
13148.28291015625,0.74,189365,4492928.2453125,42666,-2216.56352621,189260,39.44,2734,4,0.001
,0.74,189376,,42690,-2216.9516723899997,,39.47,2735,4,
13126.41513671875,0.73,189476,4277627.4546875,42722,-2297.67206601,189360,40.19,2736,4,0.001
13207.1697265625,0.74,189485,4521035.8359375,42751,-2256.61985224,189380,39.28,2737,4,0.001
13122.68828125,0.73,189585,4898284.515625,42771,-2295.8347168,189480,40.2,2738,4,0.001
13090.23955078125,0.73,189601,6433593.41875,42801,-2255.14090359,189500,39.99,2739,4,0.001
13184.31796875,0.73,189701,3959355.38125,42845,-2221.94487798,189600,39.99,2740,4,0.001
13106.14560546875,0.72,189801,5800183.603125,42908,-2263.10755402,189700,40.77,2741,4,0.001
,0.73,189817,,42912,-2231.0403389,,39.93,2742,4,
13151.207421875,0.73,189829,4799412.2796875,42931,-2221.34667684,189720,39.9,2743,4,0.001
13164.65205078125,0.73,189874,4227116.340625,42949,-2229.77201453,189760,40.26,2744,4,0.001
13293.02509765625,0.72,189974,4706020.7625,42972,-2265.58823772,189860,41.14,2745,4,0.001
13177.99306640625,0.73,189982,4099418.81796875,42975,-2242.43072793,189880,40.22,2746,4,0.001
13213.17744140625,0.72,190082,4929196.7328125,42999,-2307.1274972900005,189980,41.16,2747,4,0.001
,0.73,190091,,43012,-2226.8362904200003,,40.25,2748,4,
13058.82666015625,0.73,190104,5407770.859375,43052,-2228.9081808,190000,40.31,2749,4,0.001
13179.45322265625,0.73,190121,6040922.61796875,43083,-2230.4158835700005,190020,40.38,2750,4,0.001
13164.75576171875,0.72,190221,4910206.3609375,43121,-2290.0761619800005,190120,40.84,2751,4,0.001
13100.79560546875,0.72,190248,7028243.15,43129,-2297.70420752,190140,40.87,2752,4,0.001
13135.443359375,0.71,190348,5184553.7265625,43159,-2354.7112967000003,190240,41.82,2753,4,0.001
13219.3181640625,0.7,190448,4466606.9828125,43183,-2388.67904617,190340,42.38,2754,4,0.001
13181.30380859375,0.7,190467,3564491.02265625,43204,-2391.8076671700005,190360,42.47,2755,4,0.001
,0.71,190476,,43232,-2334.9459609000005,,41.56,2756,4,
13249.77666015625,0.71,190511,5337877.084375,43248,-2329.15024221,190400,41.76,2757,4,0.001
,0.71,190514,,43250,-2321.69891727,,41.58,2758,4,
13283.34306640625,0.71,190523,4697886.3359375,43285,-2318.40012178,190420,41.55,2759,4,0.001
,0.71,190526,,43322,-2329.4332064,,41.53,2760,4,
13127.72880859375,0.71,190551,5870507.703125,43338,-2325.74825952,190440,41.74,2761,4,0.001
,0.71,190557,,43366,-2322.0639781900004,,41.62,2762,4,
,0.71,190559,,43424,-2320.92841368,,41.58,2763,4,
13033.3099609375,0.71,190579,7671330.325,43430,-2320.68174003,190460,41.58,2764,4,0.001
13157.5140625,0.71,190587,5386719.44375,43463,-2300.6969769,190480,41.54,2765,4,0.001
13106.5298828125,0.7,190687,4269936.7015625,43484,-2373.81315862,190580,42.46,2766,4,0.001
13167.0466796875,0.7,190704,4887256.23515625,43500,-2378.96988695,190600,42.6,2767,4,0.001
13061.37080078125,0.7,190804,5816517.09375,43525,-2348.85211615,190700,42.6,2768,4,0.001
13168.19951171875,0.69,190904,5008719.46875,43555,-2422.8064280999997,190800,43.56,2769,4,0.001
13065.18857421875,0.7,190985,7681020.61875,43598,-2192.44146331,190880,43.37,2770,4,0.001
13064.393359375,0.69,191085,4999253.425,43624,-2587.99927891,190980,44.28,2771,4,0.001
,0.69,191088,,43646,-2562.7583365500004,,43.69,2772,4,
13156.6525390625,0.68,191188,4654629.2796875,43665,-2614.11251392,191080,44.49,2773,4,0.001
,0.68,191198,,43669,-2576.9976291800003,,43.78,2774,4,
13176.36845703125,0.68,191206,4586508.9515625,43688,-2589.61748587,191100,43.84,2775,4,0.001
13128.74482421875,0.67,191306,4649707.9890625,43722,-2614.5381664,191200,44.75,2776,4,0.001
13070.0296875,0.67,191339,5919278.246875,43732,-2591.17900222,191220,44.94,2777,4,0.001
13237.3201171875,0.67,191359,3902004.7625,43744,-2613.48495307,191240,45.09,2778,4,0.001
13113.85048828125,0.67,191366,5679660.903125,43787,-2585.8050163899998,191260,44.65,2779,4,0.001
,0.67,191378,,43791,-2577.9503014399997,,44.55,2780,4,
13115.15185546875,0.67,191384,7144759.675,43854,-2578.4811385999997,191280,44.57,2781,4,0.001
13103.1263671875,0.66,191484,5176806.9796875,43885,-2611.46398675,191380,45.54,2782,4,0.001
13163.25302734375,0.65,191584,6060445.278125,43907,-2688.31433204,191480,46.42,2783,4,0.001
,0.66,191593,,43921,-2622.92299315,,45.51,2784,4,
13132.47578125,0.67,191602,6726504.09375,43944,-2577.2348506499998,191500,44.6,2785,4,0.001
13186.96708984375,0.67,191702,3870404.6796875,43972,-2555.47301162,191600,44.6,2786,4,0.001
,0.67,191715,,43977,-2558.00518998,,44.68,2787,4,
13090.22529296875,0.67,191730,4347181.9609375,43986,-2544.98100848,191620,44.47,2788,4,0.001
13162.21376953125,0.67,191752,5021567.7546875,43996,-2563.31803054,191640,44.55,2789,4,0.001
,0.67,191758,,44009,-2563.15011305,,44.55,2790,4,
13114.89873046875,0.67,191776,5588817.5203125,44019,-2560.2068080100003,191660,44.47,2791,4,0.001
13199.25849609375,0.68,191798,5115892.2765625,44059,-2644.7735684100003,191680,43.69,2792,4,0.001
13175.0484375,0.67,191898,3883541.8734375,44128,-2674.7923929599997,191780,44.65,2793,4,0.001
13040.42666015625,0.67,191902,5766541.346875,44130,-2663.5778300600005,191800,44.18,2794,4,0.001
,0.67,191919,,44150,-2667.0862268500005,,44.3,2795,4,
13160.3912109375,0.67,192019,4081679.4453125,44174,-2708.50959969,191900,44.3,2796,4,0.001
13150.9146484375,0.67,192028,5197852.08125,44177,-2690.12812082,191920,44.3,2797,4,0.001
,0.68,192034,,44225,-2611.27784182,,43.36,2798,4,
13148.49326171875,0.68,192044,5469845.7140625,44234,-2609.3530705700005,191940,43.34,2799,4,0.001
,0.68,192055,,44293,-2593.2707895900003,,42.84,2800,4,
13195.46162109375,0.69,192071,5893429.14375,44324,-2523.8597971,191960,42.0,2801,4,0.001
,0.69,192080,,44327,-2521.9097615399996,,41.93,2802,4,
13037.6056640625,0.69,192088,6799753.0234375,44331,-2507.3380374900003,191980,41.36,2803,4,0.001
13144.3087890625,0.69,192101,5366177.33125,44355,-2501.41865403,192000,41.31,2804,4,0.001
13169.96611328125,0.69,192133,3871779.146875,44364,-2504.02034446,192020,41.42,2805,4,0.001
13161.83740234375,0.69,192233,5143149.7203125,44390,-2476.32851208,192120,41.42,2806,4,0.001
,0.69,192238,,44392,-2477.09352595,,41.4,2807,4,
13089.21611328125,0.7,192251,5583987.0953125,44402,-2437.9968631300003,192140,40.53,2808,4,0.001
13123.26572265625,0.7,192294,4294023.8875,44422,-2459.3145834700003,192180,40.84,2809,4,0.001
13215.00048828125,0.7,192301,4298022.7,44450,-2457.18142845,192200,40.81,2810,4,0.001
13038.1107421875,0.69,192401,6623512.23125,44477,-2502.5660571000003,192300,41.76,2811,4,0.001
,0.7,192409,,44496,-2478.6833782700005,,40.84,2812,4,
,0.71,192415,,44503,-2452.785107,,39.9,2813,4,
,0.72,192420,,44506,-2416.95235261,,38.95,2814,4,
13162.51015625,0.72,192487,5298060.73359375,44526,-2427.87769407,192380,39.51,2815,4,0.001
13116.2919921875,0.71,192587,5502915.053125,44590,-2480.23500157,192480,40.41,2816,4,0.001
12991.12607421875,0.7,192687,5746028.0984375,44612,-2509.53183196,192580,41.31,2817,4,0.001
13174.90849609375,0.7,192748,6307487.2515625,44643,-2528.91062831,192640,41.89,2818,4,0.001
13134.259765625,0.69,192848,4309777.84375,44672,-2573.84729351,192740,42.8,2819,4,0.001
13117.925,0.68,192948,5224627.3625,44690,-2611.26366852,192840,43.57,2820,4,0.001
,0.68,192957,,44718,-2622.8238866300003,,43.18,2821,4,
13107.37353515625,0.68,192969,5346191.721875,44727,-2624.3519497,192860,43.22,2822,4,0.001
13235.11962890625,0.68,192981,5088317.1109375,44756,-2621.42136534,192880,43.09,2823,4,0.001
,0.69,192998,,44772,-2575.7031748599998,,42.26,2824,4,
13107.76015625,0.69,193098,5387206.628125,44801,-2590.18597757,192980,42.26,2825,4,0.001
13184.987109375,0.7,193108,6144192.14375,44814,-2532.6421977799996,193000,41.36,2826,4,0.001
,0.7,193109,,44816,-2526.7305906,,41.23,2827,4,
,0.7,193119,,44834,-2476.4714008399997,,40.98,2828,4,
13017.53505859375,0.7,193125,5710582.028125,44863,-2486.16913365,193020,40.98,2829,4,0.001
13138.43525390625,0.7,193225,3830753.2515625,44886,-2495.94990847,193120,40.98,2830,4,0.001
,0.71,193231,,44898,-2467.30457275,,40.04,2831,4,
13264.00634765625,0.7,193331,3274401.7515625,44924,-2499.3537893899997,193220,40.85,2832,4,0.001
13219.81748046875,0.71,193342,5026893.8546875,44943,-2473.92816099,193240,39.96,2833,4,0.001
13105.65732421875,0.7,193442,4249514.709375,44967,-2574.72576013,193340,40.77,2834,4,0.001
13169.90732421875,0.69,193542,5327720.85,45005,-2614.52755014,193440,41.66,2835,4,0.001
13116.50498046875,0.69,193642,5660114.7984375,45037,-2553.90150266,193540,41.66,2836,4,0.001
13172.34072265625,0.69,193661,4778260.578125,45169,-2556.21350655,193560,41.76,2837,4,0.001
13166.3048828125,0.69,193761,5735271.60234375,45191,-2607.83521744,193660,41.76,2838,4,0.001
13135.1869140625,0.69,193781,4541941.53046875,45217,-2609.8566870200007,193680,41.8,2839,4,0.001
,0.7,193796,,45231,-2580.0586133000006,,40.95,2840,4,
13113.203125,0.71,193829,5078806.109375,45239,-2539.95564591,193720,40.28,2841,4,0.001
13111.39462890625,0.71,193845,5147918.8671875,45244,-2546.0842085400004,193740,40.28,2842,4,0.001
,0.71,193856,,45263,-2544.53499013,,40.27,2843,4,
13045.44794921875,0.7,193956,5237748.240625,45282,-2613.05784139,193840,40.82,2844,4,0.001
13181.09384765625,0.7,194056,4209504.1265625,45310,-2642.4067962299996,193940,40.82,2845,4,0.001
13199.798828125,0.7,194063,4535867.3390625,45344,-2649.3455474400002,193960,40.81,2846,4,0.001
13041.11787109375,0.71,194154,6403241.803125,45368,-2605.65417219,194040,40.72,2847,4,0.001
13035.0822265625,0.71,194164,7213219.2328125,45387,-2607.099032,194060,40.73,2848,4,0.001
,0.71,194166,,45388,-2602.03124677,,40.62,2849,4,
,0.71,194178,,45393,-2609.9991316299997,,40.57,2850,4,
12992.69638671875,0.71,194278,4591962.59375,45436,-2582.72013491,194160,40.57,2851,4,0.001
13149.5,0.71,194287,5870578.378125,45439,-2615.1550591,194180,40.39,2852,4,0.001
13052.80537109375,0.72,194333,5060366.0421875,45478,-2570.6720861400004,194220,39.85,2853,4,0.001
13079.8837890625,0.73,194347,5389394.16875,45507,-2524.9030008,194240,38.99,2854,4,0.001
12998.06591796875,0.73,194376,6289326.8625,45515,-2561.6656517299994,194260,39.09,2855,4,0.001
13112.4146484375,0.73,194384,4663762.896875,45523,-2557.47116993,194280,39.08,2856,4,0.001
,0.73,194387,,45540,-2548.1938528799997,,38.76,2857,4,
13070.3162109375,0.73,194405,6527454.7890625,45551,-2556.9726355000003,194300,38.91,2858,4,0.001
13000.1169921875,0.72,194505,5965134.7390625,45575,-2606.2131773700003,194400,39.82,2859,4,0.001
,0.72,194511,,45582,-2596.5718813200006,,39.85,2860,4,
,0.72,194518,,45585,-2602.19518591,,39.67,2861,4,
13176.31015625,0.72,194526,5105433.4796875,45598,-2602.6007609200005,194420,39.69,2862,4,0.001
,0.72,194528,,45600,-2602.87675257,,39.69,2863,4,
13042.94033203125,0.72,194558,5650821.1203125,45608,-2610.60399108,194440,39.79,2864,4,0.001
13111.61708984375,0.72,194565,4088196.25,45621,-2609.6887575499995,194460,39.78,2865,4,0.001
,0.73,194570,,45628,-2532.80253936,,38.83,2866,4,
,0.73,194575,,45641,-2528.0959320499996,,38.71,2867,4,
13036.93505859375,0.74,194583,7045112.8203125,45659,-2484.10408444,194480,37.79,2868,4,0.001
,0.75,194590,,45687,-2410.7544724599998,,36.86,2869,4,
13111.86923828125,0.74,194690,5753601.4625,45757,-2414.42445239,194580,37.05,2870,4,0.001
,0.75,194699,,45781,-2018.6385736,,36.14,2871,4,
13066.89189453125,0.75,194715,5432549.8078125,45796,-2021.6256672600002,194600,36.27,2872,4,0.001
12983.06044921875,0.75,194815,6621275.26875,45821,-2024.42686664,194700,36.27,2873,4,0.001
13080.59052734375,0.75,194827,6244406.49375,45856,-2025.3157993099999,194720,36.29,2874,4,0.001
13126.90615234375,0.75,194843,5751103.9171875,45870,-2019.7164667,194740,36.37,2875,4,0.001
,0.76,194849,,45877,-1994.4927998099997,,35.43,2876,4,
,0.76,194854,,45895,-1971.2498616499997,,35.15,2877,4,
13060.0923828125,0.76,194866,4298089.3625,45899,-1969.71234439,194760,35.07,2878,4,0.001
12970.0923828125,0.75,194966,8014098.8875,45922,-2020.0671991399995,194860,36.0,2879,4,0.001
13142.7416015625,0.75,194992,4777374.0453125,45933,-2022.8938561499997,194880,36.14,2880,4,0.001
13064.72158203125,0.74,195092,5947142.065625,45999,-2067.10979631,194980,37.08,2881,4,0.001
13127.2310546875,0.74,195192,5814186.6015625,46040,-2147.4799708,195080,37.08,2882,4,0.001
13006.66171875,0.75,195212,6071035.0125,46060,-2074.1455046200003,195100,36.28,2883,4,0.001
13115.26005859375,0.74,195312,5585554.525,46096,-2135.61440604,195200,37.19,2884,4,0.001
13023.3806640625,0.74,195323,4795661.2390625,46100,-2136.61668102,195220,37.21,2885,4,0.001
13004.72021484375,0.74,195423,6391598.39375,46138,-2139.0241268100003,195320,37.21,2886,4,0.001
13114.87646484375,0.74,195455,4952196.51875,46152,-2212.93046803,195340,37.4,2887,4,0.001
13132.98349609375,0.74,195473,5905740.1484375,46188,-2214.12801802,195360,37.43,2888,4,0.001
13098.1404296875,0.73,195573,4980463.834375,46209,-2237.8581112300003,195460,38.21,2889,4,0.001
,0.73,195579,,46212,-2245.97510332,,38.21,2890,4,
13064.30068359375,0.72,195679,4449400.84375,46236,-2315.7076236,195560,39.03,2891,4,0.001
13089.2728515625,0.72,195694,5061385.48125,46251,-2214.02276295,195580,38.96,2892,4,0.001
13070.012890625,0.73,195707,5515955.575,46285,-2215.6807698999996,195600,38.09,2893,4,0.001
,0.73,195711,,46293,-2214.5471893499994,,38.09,2894,4,
13063.56162109375,0.72,195811,6340182.809375,46343,-2254.0735695099997,195700,38.92,2895,4,0.001
,0.73,195819,,46346,-2171.02738723,,38.0,2896,4,
13109.78779296875,0.73,195854,5447169.55625,46355,-2179.4149418399998,195740,38.26,2897,4,0.001
13066.28759765625,0.73,195902,3720404.378125,46367,-2199.22107267,195800,38.68,2898,4,0.001
,0.73,195906,,46370,-2197.32900662,,38.62,2899,4,
13129.02978515625,0.72,196006,4499315.6890625,46401,-2256.4721512799997,195900,39.51,2900,4,0.001
,0.72,196010,,46444,-2253.26782693,,39.39,2901,4,
,0.72,196020,,46453,-2252.39970266,,39.4,2902,4,
13073.29619140625,0.72,196025,4954002.321875,46461,-2249.66322481,195920,39.37,2903,4,0.001
13114.37880859375,0.72,196044,5005087.559375,46472,-2254.95039894,195940,39.43,2904,4,0.001
13072.09501953125,0.72,196071,5737243.653125,46480,-2257.37604953,195960,39.38,2905,4,0.001
,0.73,196078,,46483,-2237.9365934999996,,38.45,2906,4,
13036.6140625,0.73,196083,4530513.3,46496,-2247.9598421799997,195980,38.45,2907,4,0.001
13174.10234375,0.72,196183,5613568.7796875,46534,-2314.83114878,196080,39.32,2908,4,0.001
,0.72,196188,,46571,-2292.9749259,,38.94,2909,4,
13019.6861328125,0.72,196202,6392028.6328125,46602,-2303.92981505,196100,39.01,2910,4,0.001
,0.73,196210,,46609,-2258.9235178199997,,38.09,2911,4,
13040.41748046875,0.73,196227,5802054.55,46614,-2245.51087582,196120,38.18,2912,4,0.001
13108.98115234375,0.72,196327,3543292.4625,46654,-2259.0101184100004,196220,39.12,2913,4,0.001
13135.8927734375,0.72,196349,2962329.64921875,46690,-2312.77010684,196240,39.29,2914,4,0.001
13037.69755859375,0.72,196366,5584418.9703125,46716,-2300.74155448,196260,38.79,2915,4,0.001
13113.86962890625,0.73,196382,4888642.7125,46732,-2269.1830223800002,196280,37.95,2916,4,0.001
12973.27978515625,0.73,196482,6670252.2125,46775,-2286.06151168,196380,37.95,2917,4,0.001
,0.73,196486,,46792,-2266.59166928,,37.38,2918,4,
,0.74,196490,,46820,-2219.25962321,,36.42,2919,4,
13046.95380859375,0.74,196590,4789673.290625,46866,-2272.8069862500006,196480,36.42,2920,4,0.001
,0.74,196597,,46883,-2261.9470250100003,,36.4,2921,4,
13030.540625,0.73,196697,5162654.134375,46914,-2311.5002297700003,196580,37.28,2922,4,0.001
13061.86796875,0.72,196797,5619877.7390625,46940,-2347.0694093600005,196680,38.16,2923,4,0.001
13100.6267578125,0.72,196802,4137094.625,46943,-2342.5279144600004,196700,38.04,2924,4,0.001
13035.79521484375,0.73,196821,5059092.5625,46955,-2291.56487715,196720,37.23,2925,4,0.001
13104.4158203125,0.72,196921,5297974.275,46983,-3008.10977692,196820,38.13,2926,4,0.001
13218.86611328125,0.71,197021,4662687.8328125,47013,-3058.77158163,196920,39.12,2927,4,0.001
,0.71,197036,,47029,-3060.7059208700007,,39.17,2928,4,
13090.2341796875,0.71,197047,3753446.7234375,47057,-3051.98444667,196940,39.22,2929,4,0.001
13126.05849609375,0.71,197147,5451085.2625,47081,-3057.41407251,197040,39.22,2930,4,0.001
,0.71,197154,,47093,-3059.03641174,,39.23,2931,4,
12942.9462890625,0.71,197254,7024106.9296875,47167,-3351.0883192899996,197140,39.23,2932,4,0.001
,0.71,197258,,47184,-3347.752303529999,,39.16,2933,4,
13103.86005859375,0.72,197301,6068359.3234375,47206,-3257.57161631,197200,38.59,2934,4,0.001
13132.8173828125,0.72,197401,6043076.321875,47237,-3259.0270214399998,197300,38.59,2935,4,0.001
12983.03876953125,0.73,197426,5136468.29375,47252,-3244.76674311,197320,37.84,2936,4,0.001
,0.73,197433,,47285,-3242.32733542,,37.72,2937,4,
13038.39365234375,0.74,197441,5639470.525,47293,-3161.84689969,197340,36.8,2938,4,0.001
12924.761328125,0.73,197541,5368816.05,47312,-3225.844829,197440,37.6,2939,4,0.001
,0.73,197549,,47335,-3224.0487512,,37.53,2940,4,
13030.09873046875,0.73,197584,7346236.20625,47354,-3232.28350466,197480,37.55,2941,4,0.001
13038.38876953125,0.72,197684,4888100.3640625,47426,-3287.8130273900006,197580,38.39,2942,4,0.001
12930.64990234375,0.72,197732,6532121.175,47444,-3310.9185198000005,197620,38.76,2943,4,0.001
12937.04267578125,0.72,197832,5861524.01875,47496,-3317.0699932700004,197720,38.76,2944,4,0.001
,0.73,197838,,47499,-3248.7089935900003,,37.82,2945,4,
12926.98701171875,0.73,197843,6864446.35625,47501,-3247.12513917,197740,37.8,2946,4,0.001
,0.73,197851,,47545,-3207.06547497,,36.97,2947,4,
12904.89775390625,0.72,197951,7148695.0875,47567,-3255.97810167,197840,37.87,2948,4,0.001
12990.6080078125,0.72,197975,5417732.9703125,47574,-3262.7890039799995,197860,38.09,2949,4,0.001
12878.4853515625,0.71,198075,7289752.70625,47602,-3286.0523547200005,197960,38.97,2950,4,0.001
12958.99990234375,0.71,198175,4985621.5875,47652,-3291.25748223,198060,38.97,2951,4,0.001
13055.5916015625,0.71,198181,4048813.5890625,47655,-3258.429179579999,198080,38.94,2952,4,0.001
,0.71,198189,,47664,-3245.484544519999,,38.56,2953,4,
12979.23408203125,0.7,198289,6181493.46875,47679,-4203.806717979999,198180,39.42,2954,4,0.001
