time/total timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/success rate,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss
212203,-3057.9426542799997,3363,8198,0.76,36.13,25,0.001,212100,12506.55380859375,4292853.009375
212220,-3066.4724324699996,3364,8208,0.76,36.24,25,,,,
212238,-3068.1506492699996,3365,8218,0.76,36.32,25,0.001,212120,12423.9330078125,5774344.36875
212338,-3110.1928031299994,3366,8265,0.75,37.27,25,0.001,212220,12579.12080078125,4266190.315625
212388,-3098.50187191,3367,8287,0.75,37.67,25,0.001,212280,12606.20439453125,3886312.8546875
212394,-3106.1253743099996,3368,8289,0.75,37.6,25,,,,
212415,-3109.8719322599995,3369,8295,0.75,37.77,25,0.001,212300,12631.77607421875,3366254.98125
212515,-3138.26365807,3370,8338,0.74,38.71,25,0.001,212400,12522.01201171875,5978310.53125
212615,-3132.6221172099995,3371,8397,0.74,38.71,25,0.001,212500,12493.47509765625,6290109.571875
212621,-3122.28932185,3372,8464,0.74,38.71,25,0.001,212520,12523.37734375,5645605.48125
212651,-3096.38046499,3373,8498,0.75,38.01,25,0.001,212540,12425.10595703125,4473180.00625
212711,-3114.1130409200005,3374,8512,0.75,38.49,24,0.001,212600,12411.61845703125,5388950.053125
212718,-3067.2221588899997,3375,8535,0.76,37.56,24,,,,
212755,-3075.9046356299996,3376,8550,0.76,37.86,24,0.001,212640,12378.44873046875,5152272.2546875
212759,-3072.44003501,3377,8562,0.76,37.78,24,,,,
212760,-3070.5372528899998,3378,8569,0.76,37.74,24,,,,
212777,-2996.8306804799995,3379,8599,0.77,36.91,24,0.001,212660,12356.234375,6634919.34375
212877,-3066.8265574899997,3380,8704,0.76,37.9,24,0.001,212760,12645.12802734375,5429495.4640625
212883,-3065.7104798599994,3381,8707,0.76,37.85,24,0.001,212780,12479.7,4838313.715625
212983,-3109.96599381,3382,8765,0.76,37.85,24,0.001,212880,12562.54775390625,3561273.6046875
213083,-3135.3345959700005,3383,8804,0.76,37.85,24,0.001,212980,12385.5693359375,6171165.20625
213183,-3170.9768038,3384,8841,0.75,38.7,24,0.001,213080,12375.43076171875,5975122.10625
213283,-3333.6481480499997,3385,8867,0.74,39.62,24,0.001,213180,12365.05126953125,7137481.084375
213292,-3300.59826565,3386,8871,0.75,38.71,24,,,,
213392,-3307.97753527,3387,8897,0.75,38.71,23,0.001,213280,12473.727734375,5254681.6375
213394,-3303.63429754,3388,8933,0.75,38.61,23,,,,
213403,-3313.2413211699995,3389,8947,0.75,38.55,23,0.001,213300,12441.44375,5752428.796875
213502,-3307.9633873099997,3390,9006,0.75,39.47,23,0.001,213400,12521.2875,4355362.3859375
213602,-3334.4520218499993,3391,9046,0.75,39.47,23,0.001,213500,12467.74482421875,4486374.6109375
213607,-3334.0730456499996,3392,9049,0.75,39.45,23,,,,
213613,-3334.24329461,3393,9056,0.75,39.41,23,,,,
213621,-2783.8191258,3394,9065,0.75,38.91,23,0.001,213520,12467.56630859375,4822838.6625
213721,-2816.16938056,3395,9104,0.74,39.65,23,0.001,213620,12511.7150390625,4453017.10625
213743,-2810.1409463100003,3396,9111,0.74,39.81,23,0.001,213640,12472.91591796875,6043805.40625
213747,-2811.98621055,3397,9133,0.74,39.82,23,,,,
213847,-2812.1927913800005,3398,9180,0.74,39.82,23,0.001,213740,12608.502734375,4263680.709375
213854,-2812.11997775,3399,9183,0.74,39.81,23,,,,
213861,-2789.5181211,3400,9216,0.75,38.88,23,0.001,213760,12457.78818359375,6379367.740625
213864,-2750.1331424000005,3401,9223,0.75,38.69,23,,,,
213873,-2748.7285315999998,3402,9231,0.75,38.65,23,,,,
213884,-2756.2329185699996,3403,9240,0.75,38.55,23,0.001,213780,12386.51591796875,5885096.909375
213984,-2811.71706637,3404,9274,0.74,39.52,23,0.001,213880,12482.427734375,5561786.0203125
214084,-2860.65442208,3405,9349,0.73,40.45,22,0.001,213980,12587.5849609375,4783626.5828125
214097,-2849.758853839999,3406,9384,0.73,40.04,22,,,,
214178,-2874.906224619999,3407,9441,0.73,40.54,22,0.001,214060,12470.52275390625,5888772.621875
214183,-2845.6539645099997,3408,9444,0.74,39.59,22,0.001,214080,12598.81357421875,6034774.1015625
214196,-2779.6660757,3409,9483,0.75,38.72,22,,,,
214207,-2778.8402640800005,3410,9502,0.75,38.66,22,0.001,214100,12358.7865234375,5315791.325
214213,-2773.9512501699996,3411,9515,0.75,38.58,22,,,,
214219,-2776.18207298,3412,9522,0.75,38.6,22,,,,
214232,-2780.0683418199997,3413,9536,0.75,38.69,22,0.001,214120,12484.03349609375,5686964.925
214254,-2775.42915562,3414,9543,0.75,38.84,22,0.001,214140,12535.61552734375,4982147.3828125
214354,-2835.96595594,3415,9565,0.74,39.66,22,0.001,214240,12448.12001953125,5808474.896875
214359,-2822.4696277800012,3416,9572,0.74,39.24,22,,,,
214459,-2703.7096208099997,3417,9601,0.74,39.24,22,0.001,214340,12508.078515625,5632293.625
214474,-2716.56199858,3418,9606,0.74,39.33,22,0.001,214360,12472.16806640625,4831087.278125
214508,-2719.1299957900005,3419,9621,0.74,39.62,22,0.001,214400,12544.26376953125,4149247.63125
214564,-2650.4476375300005,3420,9633,0.75,39.18,22,0.001,214460,12568.01748046875,4666816.89375
214571,-2647.2258370300005,3421,9636,0.75,39.07,22,,,,
214590,-2649.7910474900004,3422,9646,0.75,39.12,22,0.001,214480,12447.01826171875,5893840.98125
214690,-2755.6190961300003,3423,9662,0.74,39.95,22,0.001,214580,12493.605859375,5360116.9375
214701,-2766.74417877,3424,9666,0.74,39.93,22,0.001,214600,12474.5333984375,5154012.6609375
214704,-2765.8713342300007,3425,9673,0.74,39.9,22,,,,
214709,-2762.953960080001,3426,9691,0.74,39.84,22,,,,
214809,-2722.5395871100004,3427,9726,0.74,39.84,22,0.001,214700,12525.49580078125,5018510.9546875
214813,-2663.47271457,3428,9738,0.75,38.88,22,,,,
214843,-2673.15505037,3429,9746,0.75,39.13,22,0.001,214740,12513.37890625,3791936.8
214854,-2677.9489360000002,3430,9764,0.75,39.16,22,,,,
214954,-2659.1207387900004,3431,9804,0.75,39.16,21,0.001,214840,12496.04853515625,4155992.890625
214967,-2659.00076178,3432,9819,0.75,39.17,21,0.001,214860,12400.01982421875,5845268.390625
214985,-2661.78786891,3433,9925,0.75,39.27,21,0.001,214880,12464.5154296875,5725163.9671875
214996,-2677.9798141300002,3434,9938,0.75,39.02,21,,,,
215003,-2655.06974924,3435,9947,0.75,38.97,21,0.001,214900,12451.932421875,5113949.55
215045,-2609.2974073,3436,9959,0.75,39.13,21,0.001,214940,12464.21474609375,4961288.2890625
215051,-2607.5859004,3437,9981,0.75,39.12,21,,,,
215059,-2512.51371374,3438,9995,0.76,38.2,21,,,,
215159,-2531.9174519800004,3439,10026,0.75,38.34,21,0.001,215040,12586.82451171875,3725841.2046875
215161,-2465.3168687099997,3440,10038,0.76,37.36,21,0.001,215060,12443.29912109375,5280877.75
215166,-2458.2849190299994,3441,10085,0.76,37.13,21,,,,
215200,-2414.34783067,3442,10099,0.76,37.21,21,0.001,215080,12409.41064453125,6237762.1
215204,-2402.38348424,3443,10167,0.76,37.19,21,0.001,215100,12470.478125,4601660.5203125
215210,-2372.2469672200004,3444,10185,0.77,36.25,21,,,,
215215,-2367.9669862700002,3445,10217,0.77,36.12,21,,,,
215226,-2263.8224132800005,3446,10231,0.78,35.23,21,0.001,215120,12411.05556640625,5776550.63125
215231,-2253.42440626,3447,10248,0.78,35.2,21,,,,
215246,-2228.51861013,3448,10289,0.78,35.25,20,0.001,215140,12432.47978515625,5873467.8109375
215251,-2237.3745803900006,3449,10331,0.78,35.17,20,,,,
215259,-2230.36691818,3450,10345,0.78,34.77,20,,,,
215265,-2159.87573616,3451,10388,0.79,33.83,20,0.001,215160,12400.435546875,5193574.95
215286,-2163.67009124,3452,10419,0.79,33.97,20,0.001,215180,12400.74833984375,5054844.1625
215338,-2208.97790369,3453,10453,0.79,34.46,20,0.001,215220,12342.10703125,5753604.853125
215343,-2193.3925535000003,3454,10471,0.79,34.2,20,0.001,215240,12400.63583984375,6222951.1984375
215352,-2182.02783658,3455,10495,0.79,34.02,20,,,,
215452,-2266.7291211600004,3456,10536,0.78,34.8,20,0.001,215340,12521.1171875,5146454.696875
215469,-2141.4978904600002,3457,10562,0.79,33.97,20,0.001,215360,12535.544140625,5523384.709375
215569,-2252.1535834100005,3458,10633,0.78,34.94,20,0.001,215460,12519.55185546875,5286714.1515625
215583,-2267.74152304,3459,10669,0.78,34.99,20,0.001,215480,12406.74970703125,6667960.615625
215590,-2266.68460129,3460,10676,0.78,34.91,20,,,,
215690,-2375.8279579000005,3461,10706,0.77,35.85,20,0.001,215580,12436.29140625,4572667.628125
215702,-2117.44700212,3462,10725,0.77,35.04,20,0.001,215600,12311.84072265625,5995493.29375
215724,-2132.1286203100003,3463,10732,0.77,35.21,20,0.001,215620,12504.043359375,3755741.1796875
215729,-2124.32969138,3464,10754,0.77,35.09,20,,,,
215829,-2148.2712395900003,3465,10781,0.76,35.91,20,0.001,215720,12396.3466796875,5809785.2796875
215895,-2130.5899661500002,3466,10824,0.77,35.57,19,0.001,215780,12344.31181640625,5757085.7625
215896,-2117.79250254,3467,10826,0.77,35.08,19,,,,
215996,-2689.08271108,3468,10882,0.76,36.02,19,0.001,215880,12443.8986328125,5033523.840625
216096,-2743.83246797,3469,10913,0.75,36.81,19,0.001,215980,12539.3001953125,3900204.653125
216108,-2717.16572806,3470,10942,0.76,35.93,19,0.001,216000,12405.780078125,4127231.9125
216140,-2692.37348557,3471,10981,0.77,35.25,19,0.001,216020,12387.75859375,3753084.06875
216144,-2692.6867819599997,3472,10994,0.77,35.23,19,0.001,216040,12455.09775390625,5634873.7078125
216202,-2694.05840351,3473,11007,0.77,35.51,19,0.001,216100,12345.91357421875,5264098.6375
216209,-2675.310056,3474,11046,0.77,34.98,19,,,,
216279,-2690.8578996099995,3475,11079,0.77,35.61,19,0.001,216160,12438.2720703125,4647443.753125
216313,-2686.13843924,3476,11092,0.77,35.58,19,0.001,216200,12394.293359375,5819514.390625
216413,-2730.91206196,3477,11138,0.76,36.54,19,0.001,216300,12519.39599609375,3425203.665625
216416,-2731.2857954199994,3478,11145,0.76,36.56,19,,,,
216516,-2774.73884035,3479,11170,0.75,37.39,19,0.001,216400,12339.46708984375,4801808.9171875
216611,-2730.36742409,3480,11212,0.76,37.34,19,0.001,216500,12501.2595703125,4489796.59375
216621,-2733.05677038,3481,11231,0.76,37.38,19,0.001,216520,12415.71123046875,6634060.13125
216715,-2672.5660580800004,3482,11256,0.77,37.32,19,0.001,216600,12372.69453125,4929574.028125
216797,-2629.1787855999996,3483,11277,0.78,37.14,19,0.001,216680,12358.34091796875,7065943.8875
216805,-2622.60078674,3484,11286,0.79,36.22,19,0.001,216700,12499.85546875,3703580.2546875
216815,-2458.8440773799994,3485,11289,0.8,35.32,19,,,,
216915,-3395.51672712,3486,11319,0.79,36.23,19,0.001,216800,12481.68505859375,3951227.7984375
216924,-3345.5784887,3487,11337,0.8,35.32,19,0.001,216820,12311.04453125,4574937.584375
217024,-3382.4789368599995,3488,11372,0.79,36.3,19,0.001,216920,12414.27998046875,5739301.88125
217050,-3374.9259645799993,3489,11400,0.79,36.47,19,0.001,216940,12420.255078125,3331195.6203125
217070,-3354.01498232,3490,11406,0.79,35.68,19,0.001,216960,12394.36748046875,4458215.353125
217086,-3313.58464147,3491,11448,0.8,34.84,18,0.001,216980,12295.54482421875,6853612.74375
217091,-3312.75070397,3492,11485,0.8,34.84,18,,,,
217138,-3337.3146594399996,3493,11549,0.8,35.25,18,0.001,217020,12326.04169921875,6182788.24375
217238,-3361.8349817999992,3494,11577,0.79,36.17,18,0.001,217120,12419.78388671875,4458157.0265625
217246,-3309.61105087,3495,11581,0.8,35.25,18,0.001,217140,12451.26142578125,5511547.640625
217265,-3309.0951297600004,3496,11591,0.8,35.22,18,0.001,217160,12466.0580078125,4009559.8203125
217365,-3335.02705269,3497,11623,0.79,36.18,18,0.001,217260,12363.80185546875,5151279.240625
217373,-3293.20048581,3498,11626,0.8,35.26,18,,,,
217396,-3307.57576436,3499,11643,0.8,35.42,18,0.001,217280,12411.308984375,5334794.95625
217400,-3286.57750021,3500,11650,0.8,35.39,18,,,,
217408,-3289.3894790200006,3501,11654,0.8,35.44,18,0.001,217300,12157.9345703125,7995533.70625
217417,-3349.6682674399995,3502,11667,0.8,35.44,18,,,,
217517,-3443.94452191,3503,11690,0.79,36.33,18,0.001,217400,12420.5080078125,4466035.55625
217524,-3390.0503197000003,3504,11698,0.8,35.4,18,0.001,217420,12486.21455078125,4304225.5296875
217624,-3369.97108277,3505,11726,0.8,35.4,18,0.001,217520,12315.0265625,4865279.00625
217638,-3360.4595631499997,3506,11792,0.8,35.41,18,,,,
217644,-3326.1397788599993,3507,11799,0.8,34.66,18,0.001,217540,12299.212890625,7011358.421875
217655,-3327.7170994999997,3508,11818,0.8,34.72,18,,,,
217662,-3356.0195637200004,3509,11836,0.8,34.66,18,0.001,217560,12546.22744140625,5076965.921875
217732,-3372.50630963,3510,11864,0.8,35.25,18,0.001,217620,12335.69375,7128299.265625
217748,-3407.55821753,3511,11869,0.8,35.35,18,0.001,217640,12348.85771484375,7035122.334375
217753,-3424.2226407700005,3512,11882,0.8,35.34,18,,,,
217853,-3478.2041848400004,3513,11910,0.79,36.21,18,0.001,217740,12463.65771484375,4444581.640625
217868,-3475.7824770800003,3514,11930,0.79,36.14,18,0.001,217760,12317.63291015625,5387380.0
217873,-3409.15528139,3515,11953,0.8,35.19,18,,,,
217880,-3419.98410401,3516,11976,0.8,35.21,18,,,,
217886,-3396.8697682700003,3517,12018,0.81,34.27,18,0.001,217780,12389.18095703125,5123796.0875
217894,-3384.33768213,3518,12032,0.81,34.2,18,,,,
217900,-3381.9455816300006,3519,12045,0.81,33.92,18,,,,
217909,-3375.41991654,3520,12049,0.81,33.45,18,0.001,217800,12351.30810546875,6841450.925
217915,-3385.5659475400003,3521,12067,0.81,33.44,18,,,,
217922,-3381.42635452,3522,12080,0.81,33.32,18,0.001,217820,12276.0240234375,5100714.7
217928,-3273.8696490999996,3523,12087,0.82,32.38,18,,,,
217937,-3263.2115802000003,3524,12161,0.82,32.36,17,,,,
218037,-3322.31562992,3525,12241,0.81,33.33,17,0.001,217920,12403.1,4800715.1484375
218043,-3322.85036565,3526,12259,0.81,33.34,17,0.001,217940,12428.4498046875,3524855.5671875
218143,-3730.4906967100005,3527,12320,0.81,33.34,17,0.001,218040,12369.0048828125,5347415.00625
218150,-3730.12678765,3528,12353,0.81,33.37,17,,,,
218250,-3809.3606278099996,3529,12383,0.8,34.07,17,0.001,218140,12440.716015625,5363402.5625
218286,-3814.4383023100004,3530,12395,0.8,34.32,17,0.001,218180,12477.380078125,3407034.2453125
218290,-3734.05137703,3531,12402,0.81,33.36,17,,,,
218390,-3804.56105511,3532,12441,0.8,34.23,17,0.001,218280,12437.4673828125,5445793.265625
218399,-3811.627320910001,3533,12465,0.8,34.14,17,,,,
218437,-3787.76776686,3534,12488,0.8,34.41,17,0.001,218320,12421.70693359375,4507009.7953125
218457,-3797.7701310400003,3535,12519,0.8,34.54,17,0.001,218340,12295.0943359375,7236703.63125
218465,-3786.98059697,3536,12522,0.8,34.2,17,0.001,218360,12388.29189453125,5434305.8140625
218565,-3826.11947425,3537,12555,0.79,35.14,17,0.001,218460,12303.6833984375,5887125.103125
218665,-3863.4973423799993,3538,12587,0.78,36.06,17,0.001,218560,12449.6833984375,4224720.140625
218671,-3816.1048998,3539,12590,0.79,35.12,17,,,,
218723,-3829.18450309,3540,12612,0.79,35.62,17,0.001,218620,12340.84892578125,5782285.396875
218732,-3830.42558175,3541,12615,0.79,35.66,17,,,,
218738,-3841.6764577899994,3542,12627,0.79,35.38,17,,,,
218743,-3842.38370494,3543,12644,0.79,35.39,17,0.001,218640,12396.2708984375,4643197.046875
218761,-3838.3943978999996,3544,12664,0.79,35.51,17,0.001,218660,12422.83544921875,5644851.3375
218768,-3850.802420169999,3545,12673,0.79,35.53,17,,,,
218868,-3896.79158975,3546,12728,0.78,36.42,17,0.001,218760,12494.20869140625,5837601.484375
218887,-3899.2979878500005,3547,12738,0.78,36.56,17,0.001,218780,12377.425390625,5312327.8578125
218894,-3883.04122532,3548,12741,0.78,36.48,17,,,,
218899,-3871.8195105000004,3549,12743,0.78,36.48,17,,,,
218903,-3859.64540672,3550,12781,0.78,36.44,17,0.001,218800,12408.7263671875,5085004.95
218912,-3859.8033454200004,3551,12789,0.78,36.47,17,,,,
218918,-3857.4365760100004,3552,12797,0.78,36.32,17,,,,
218932,-3838.70952707,3553,12801,0.78,35.94,17,0.001,218820,12405.6251953125,5167066.553125
218948,-3832.06904677,3554,12812,0.78,36.05,17,0.001,218840,12376.70576171875,5444267.871875
218962,-3832.2892568599996,3555,12822,0.78,36.1,17,0.001,218860,12440.76103515625,6029806.128125
219062,-3762.3758251599997,3556,12861,0.78,36.1,17,0.001,218960,12346.61845703125,5541724.346875
219072,-3792.3618900600013,3557,12875,0.78,36.03,17,,,,
219172,-3709.7189390900003,3558,12905,0.78,36.03,16,0.001,219060,12378.7033203125,5839970.259375
219181,-3694.3276180700004,3559,12915,0.78,35.98,16,0.001,219080,12488.54609375,4615888.3484375
